[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Mn (all spectra): 3535 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 27000
Query NIST Bibliographic Databases for
Mn (new window)
Mn Energy Levels
Mn Line Wavelengths and Classification
Mn Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level              |  gi   gk  |   Type|         TP  |           Line  |
          |                 Wavelength |                 Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|---------------------------------------|           |       |        Ref. |           Ref.  |
          |                  Air (nm)  |                  Air (nm)  |   (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term  | J    |           |       |             |                 |
Mn I      |                425.766     |                425.7669    |    290 | 3.7e+07   | E    |    23818.87     -     47299.29    | 3d6.(5D).4s          | a 4D  | 1/2  | 3d6.(5D).4p            | y 4P* | 1/2  |   2 - 2   |       |       T1117 |          L3475  |
Mn I      |                            |                425.8355    |        | 2.5e+06   | E    |    38008.70     -     61485.34    | 3d6.(3H).4s          | a 2H  | 11/2 | 3d6.(a 3F).4p          | 2G*   | 9/2  |  12 - 10  |       |       T1117 |                 |
Mn II     |                425.91910   |                425.91908   |    150 | 1.90e+06  | C+   |    43537.186    -     67009.217   | 3d5.(4F).4s          | a 5F  | 4    | 3d5.(4P).4p            | z 5D* | 3    |   9 - 7   |       |       T7259 |    L11924,L562  |
Mn I      |                            |                425.9334    |        | 1.9e+06   | E    |    37420.24     -     60891.48    | 3d6.(3G).4s          | b 4G  | 11/2 | 3d5.(2I).4s.4p.(3P*)   | x 4H* | 13/2 |  12 - 14  |       |       T1117 |                 |
Mn II     |                426.04622   |                426.04618   |     40 |           |      |    14901.203    -     38366.232   | 3d6                  | a 5D  | 1    | 3d5.(6S).4p            | z 7P* | 2    |   3 - 5   |       |             |    L11924,L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                            |                426.1282    |        | 8.1e+06   | E    |    38008.70     -     61469.21    | 3d6.(3H).4s          | a 2H  | 11/2 | 3d6.(3G).4p            | 4G*   | 11/2 |  12 - 12  |       |       T1117 |                 |
Mn I      |                426.592     |                426.5923    |    290 | 4.92e+07  | C+   |    23719.52     -     47154.51    | 3d6.(5D).4s          | a 4D  | 3/2  | 3d6.(5D).4p            | y 4P* | 3/2  |   4 - 4   |       |       T4649 |          L3475  |
Mn II     |                426.785     |                426.7846    |     10 |           |      |    62564.771    -     85989.20    | 3d5.(2D).4s          | d 3D  | 1    | 3d5.(4F).4p            | 3F*   | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                427.587     |                427.5867    |     15 |           |      |    62572.199    -     85952.69    | 3d5.(2D).4s          | d 3D  | 2    | 3d5.(4F).4p            | 3F*   | 3    |   5 - 7   |       |             |           L562  |
Mn I      |                            |                427.8673    |        | 6.8e+06   | E    |    38120.18     -     61485.34    | 3d6.(3H).4s          | a 2H  | 9/2  | 3d6.(a 3F).4p          | 2G*   | 9/2  |  10 - 10  |       |       T1117 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                            |                427.954     |        | 2.9e+06   | E    |    38120.18     -     61480.6     | 3d6.(3H).4s          | a 2H  | 9/2  | 3d6.(a 3F).4p          | 2F*   | 7/2  |  10 - 8   |       |       T1117 |                 |
Mn I      |                428.110     |                428.1097    |    270 | 2.3e+07   | E    |    23549.20     -     46901.13    | 3d6.(5D).4s          | a 4D  | 5/2  | 3d6.(5D).4p            | y 4P* | 5/2  |   6 - 6   |       |       T1117 |          L3475  |
Mn II     |                428.169     |                428.1696    |     10 |           |      |    85895.477    -    109244.14    | 3d5.(6S).5p          | x 7P* | 2    | 3d5.(6S).6d            | 7D    | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                428.19484   |                428.19480   |     50 |           |      |    43339.452    -     66686.739   | 3d5.(2D).4s          | c 3D  | 2    | 3d5.(4G).4p            | z 5F* | 3    |   5 - 7   |       |             |    L11924,L562  |
Mn II     |                428.199     |                428.1989    |     10 | 1.6e+07   | D    |    85895.477    -    109242.54    | 3d5.(6S).5p          | x 7P* | 2    | 3d5.(6S).6d            | 7D    | 2    |   5 - 5   |       |         c88 |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                428.218     |                428.2180    |     10 | 2.5e+07   | D    |    85895.477    -    109241.50    | 3d5.(6S).5p          | x 7P* | 2    | 3d5.(6S).6d            | 7D    | 1    |   5 - 3   |       |         c88 |           L562  |
Mn II     |                428.226     |                428.2246    |     20 |           |      |    41204.38     -     64550.04    | 3d5.(2I).4s          | a 3I  | 5    | 3d5.(4G).4p            | z 5G* | 6    |  11 - 13  |       |             |           L562  |
Mn II     |                428.2469    |                428.2477    |     60 |           |      |    44521.54     -     67865.945   | 3d5.(2F).4s          | b 3F  | 4    | 3d5.(4G).4p            | z 3F* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                428.37656   |                428.37656   |     60 |           |      |    43339.452    -     66676.833   | 3d5.(2D).4s          | c 3D  | 2    | 3d5.(4P).4p            | z 5D* | 2    |   5 - 5   |       |             |    L11924,L562  |
Mn I      |                428.408     |                428.4085    |     65 | 8.92e+06  | C+   |    23818.87     -     47154.51    | 3d6.(5D).4s          | a 4D  | 1/2  | 3d6.(5D).4p            | y 4P* | 3/2  |   2 - 4   |       |       T4649 |          L3475  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                428.4428    |                428.44245   |     40 | 1.3e+06   | C    |    43311.324    -     66645.116   | 3d5.(4F).4s          | a 5F  | 1    | 3d5.(4P).4p            | z 5D* | 1    |   3 - 3   |       |       T7259 |           L562  |
Mn II     |                428.80669   |                428.80669   |     30 |           |      |    43311.324    -     66625.296   | 3d5.(4F).4s          | a 5F  | 1    | 3d5.(4P).4p            | z 5D* | 0    |   3 - 1   |       |             |    L11924,L562  |
Mn II     |                428.95954   |                428.95956   |     30 |           |      |    43339.452    -     66645.116   | 3d5.(2D).4s          | c 3D  | 2    | 3d5.(4P).4p            | z 5D* | 1    |   5 - 3   |       |             |    L11924,L562  |
Mn I      |                            |                429.0066    |        | 3.4e+06   | E    |    37630.62     -     60933.73    | 3d6.(3G).4s          | b 4G  | 9/2  | 3d5.(2I).4s.4p.(3P*)   | x 4H* | 11/2 |  10 - 12  |       |       T1117 |                 |
Mn II     |                429.146     |                            |     15 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                429.22328   |                429.22329   |    200 | 1.5e+06   | D+   |    43395.395    -     66686.739   | 3d5.(2D).4s          | c 3D  | 3    | 3d5.(4G).4p            | z 5F* | 3    |   7 - 7   |       |       T7259 |    L11924,L562  |
Mn II     |                429.327     |                429.3255    |     15 | 1.5e+07   | D    |    85960.622    -    109246.42    | 3d5.(6S).5p          | x 7P* | 3    | 3d5.(6S).6d            | 7D    | 4    |   7 - 9   |       |         c88 |           L562  |
Mn II     |                429.368     |                429.3676    |     10 | 1.5e+07   | D    |    85960.622    -    109244.14    | 3d5.(6S).5p          | x 7P* | 3    | 3d5.(6S).6d            | 7D    | 3    |   7 - 7   |       |         c88 |           L562  |
Mn II     |                429.397     |                429.3971    |      5 |           |      |    85960.622    -    109242.54    | 3d5.(6S).5p          | x 7P* | 3    | 3d5.(6S).6d            | 7D    | 2    |   7 - 5   |       |             |           L562  |
Mn I      |                            |                430.0189    |        | 8.7e+06   | E    |    37420.24     -     60668.49    | 3d6.(3G).4s          | b 4G  | 11/2 | 3d6.(3H).4p            | z 2G* | 9/2  |  12 - 10  |       |       T1117 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                430.02539   |                430.02539   |        |           |      |    43395.395    -     66643.296   | 3d5.(2D).4s          | c 3D  | 3    | 3d5.(4G).4p            | z 5F* | 4    |   7 - 9   |       |             |         L11924  |
Mn II     |                430.29568   |                430.29565   |     40 |           |      |    43696.217    -     66929.517   | 3d5.(4F).4s          | a 5F  | 3    | 3d5.(4P).4p            | z 5S* | 2    |   7 - 5   |       |             |    L11924,L562  |
Mn I      |                            |                430.5670    |        | 3.4e+06   | E    |    37737.22     -     60955.88    | 3d6.(3G).4s          | b 4G  | 7/2  | 3d5.(2I).4s.4p.(3P*)   | x 4H* | 9/2  |   8 - 10  |       |       T1117 |                 |
Mn II     |                430.81531   |                430.81529   |    100 | 9.0e+05   | C    |    43696.217    -     66901.494   | 3d5.(4F).4s          | a 5F  | 3    | 3d5.(4G).4p            | z 5F* | 2    |   7 - 5   |       |       T7259 |    L11924,L562  |
Mn II     |                431.070     |                431.0709    |     30 | 2.3e+07   | D    |    86057.625    -    109249.14    | 3d5.(6S).5p          | x 7P* | 4    | 3d5.(6S).6d            | 7D    | 5    |   9 - 11  |       |         c88 |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                431.123     |                431.1215    |     15 | 8.e+06    | D    |    86057.625    -    109246.42    | 3d5.(6S).5p          | x 7P* | 4    | 3d5.(6S).6d            | 7D    | 4    |   9 - 9   |       |         c88 |           L562  |
Mn II     |                431.164     |                431.1639    |      5 |           |      |    86057.625    -    109244.14    | 3d5.(6S).5p          | x 7P* | 4    | 3d5.(6S).6d            | 7D    | 3    |   9 - 7   |       |             |           L562  |
Mn I      |                431.255     |                431.2551    |     65 | 5.01e+06  | C+   |    23719.52     -     46901.13    | 3d6.(5D).4s          | a 4D  | 3/2  | 3d6.(5D).4p            | y 4P* | 5/2  |   4 - 6   |       |       T4649 |          L3475  |
Mn II     |                431.438     |                431.4365    |     20 |           |      |    62587.547    -     85759.41    | 3d5.(2D).4s          | d 3D  | 3    | 3d5.(a 2G).4p          | 1G*   | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                431.619     |                            |     10 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                431.677     |                431.67848   |      5 |           |      |    43850.341    -     67009.217   | 3d5.(4F).4s          | a 5F  | 2    | 3d5.(4P).4p            | z 5D* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                431.77202   |                431.77204   |     30 |           |      |    55759.322    -     78913.180   | 3d5.(2F).4s          | c 1F  | 3    | 3d5.(a 2D).4p          | z 1D* | 2    |   7 - 5   |       |             |    L11924,L562  |
Mn II     |                431.852     |                431.85233   |     60 |           |      |    43537.186    -     66686.739   | 3d5.(4F).4s          | a 5F  | 4    | 3d5.(4G).4p            | z 5F* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                432.50468   |                432.50472   |    100 | 3.0e+06   | C+   |    43528.661    -     66643.296   | 3d5.(4F).4s          | a 5F  | 5    | 3d5.(4G).4p            | z 5F* | 4    |  11 - 9   |       |       T7259 |    L11924,L562  |
Mn I      |                            |                432.6139    |        | 1.1e+06   | E    |    37630.62     -     60739.42    | 3d6.(3G).4s          | b 4G  | 9/2  | 3d6.(3H).4p            | z 2G* | 7/2  |  10 - 8   |       |       T1117 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                432.66435   |                432.66430   |    500 | 1.7e+06   | C    |    43537.186    -     66643.296   | 3d5.(4F).4s          | a 5F  | 4    | 3d5.(4G).4p            | z 5F* | 4    |   9 - 9   |       |       T7259 |    L11924,L562  |
Mn I      |                            |                432.6740    |        | 4.6e+05   | E    |    38120.18     -     61225.77    | 3d6.(3H).4s          | a 2H  | 9/2  | 3d5.(2I).4s.4p.(3P*)   | y 4I* | 11/2 |  10 - 12  |       |       T1117 |                 |
Mn I      |                            |                432.7956    |        | 2.7e+06   | E    |    38934.94     -     62034.04    | 3d6.(3F2).4s         | a 2F  | 5/2  | 3d6.(3G).4p            | 4G*   | 7/2  |   6 - 8   |       |       T1117 |                 |
Mn I      |                            |                432.8664    |        | 2.9e+05   | E    |    35041.37     -     58136.69    | 3d6.(3F2).4s         | a 4F  | 7/2  | 3d5.(4G).4s.4p.(1P*)   | y 4G* | 7/2  |   8 - 8   |       |       T1117 |                 |
Mn I      |                            |                432.9427    |        | 4.7e+05   | E    |    38120.18     -     61211.43    | 3d6.(3H).4s          | a 2H  | 9/2  | 3d5.(2I).4s.4p.(3P*)   | y 4I* | 9/2  |  10 - 10  |       |       T1117 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                433.1685    |                433.16924   |     20 |           |      |    43850.341    -     66929.517   | 3d5.(4F).4s          | a 5F  | 2    | 3d5.(4P).4p            | z 5S* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                433.69588   |                433.69585   |     30 |           |      |    43850.341    -     66901.494   | 3d5.(4F).4s          | a 5F  | 2    | 3d5.(4G).4p            | z 5F* | 2    |   5 - 5   |       |             |    L11924,L562  |
Mn I      |                            |                433.7418    |        | 6.9e+06   | E    |    34463.37     -     57512.08    | 3d6.(3P2).4s         | b 4P  | 3/2  | 3d6.(a 3P).4p          | y 4S* | 3/2  |   4 - 4   |       |       T1117 |                 |
Mn II     |                433.83446   |                433.83444   |     60 | 1.0e+06   | C    |    43850.341    -     66894.130   | 3d5.(4F).4s          | a 5F  | 2    | 3d5.(4G).4p            | z 5F* | 1    |   5 - 3   |       |       T7259 |    L11924,L562  |
Mn II     |                434.25795   |                434.25795   |     30 |           |      |    44745.501    -     67766.817   | 3d5.(2F).4s          | b 3F  | 2    | 3d5.(4G).4p            | z 3F* | 2    |   5 - 5   |       |             |    L11924,L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                434.39834   |                434.39830   |    500 | 2.5e+06   | C+   |    43528.661    -     66542.539   | 3d5.(4F).4s          | a 5F  | 5    | 3d5.(4G).4p            | z 5F* | 5    |  11 - 11  |       |       T7259 |    L11924,L562  |
Mn II     |                434.55924   |                434.55928   |     50 |           |      |    43537.186    -     66542.539   | 3d5.(4F).4s          | a 5F  | 4    | 3d5.(4G).4p            | z 5F* | 5    |   9 - 11  |       |             |    L11924,L562  |
Mn II     |                434.64060   |                434.64058   |     50 |           |      |    52718.905    -     75719.955   | 3d6                  | c 3P  | 0    | 3d5.(4D).4p            | y 3P* | 1    |   1 - 3   |       |             |    L11924,L562  |
Mn II     |                434.83958   |                434.83962   |    200 | 8.0e+05   | C    |    43696.217    -     66686.739   | 3d5.(4F).4s          | a 5F  | 3    | 3d5.(4G).4p            | z 5F* | 3    |   7 - 7   |       |       T7259 |    L11924,L562  |
Mn II     |                435.66286   |                435.66286   |     80 |           |      |    43696.217    -     66643.296   | 3d5.(4F).4s          | a 5F  | 3    | 3d5.(4G).4p            | z 5F* | 4    |   7 - 9   |       |             |    L11924,L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                            |                435.9632    |        | 9.9e+05   | E    |    37737.22     -     60668.49    | 3d6.(3G).4s          | b 4G  | 7/2  | 3d6.(3H).4p            | z 2G* | 9/2  |   8 - 10  |       |       T1117 |                 |
Mn I      |                            |                435.9822    |        | 7.2e+05   | E    |    38008.70     -     60938.97    | 3d6.(3H).4s          | a 2H  | 11/2 | 3d5.(a 2D).4s.4p.(3P*) | w 4F* | 9/2  |  12 - 10  |       |       T1117 |                 |
Mn V      |                            |                436.200     |        | 1.1e-01   | E    |        0.0      -     22918.8     | 3d3                  | 4F    | 3/2  | 3d3                    | 2P    | 3/2  |   4 - 4   | M1    |        T233 |                 |
Mn II     |                436.32537   |                436.32539   |     50 |           |      |    44899.851    -     67812.087   | 3d5.(2F).4s          | b 3F  | 3    | 3d5.(4G).4p            | z 3F* | 3    |   7 - 7   |       |             |    L11924,L562  |
Mn II     |                436.52195   |                436.52195   |    100 |           |      |    53017.188    -     75919.107   | 3d6                  | c 3P  | 1    | 3d5.(4D).4p            | y 3P* | 2    |   3 - 5   |       |             |    L11924,L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                            |                436.8871    |        | 6.0e+05   | E    |    38008.70     -     60891.48    | 3d6.(3H).4s          | a 2H  | 11/2 | 3d5.(2I).4s.4p.(3P*)   | x 4H* | 13/2 |  12 - 14  |       |       T1117 |                 |
Mn II     |                437.1893    |                437.18921   |      1 |           |      |    44899.851    -     67766.817   | 3d5.(2F).4s          | b 3F  | 3    | 3d5.(4G).4p            | z 3F* | 2    |   7 - 5   |       |             |           L562  |
Mn I      |                437.495     |                            |     45 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |          L3475  |
Mn II     |                437.77444   |                437.77442   |     50 |           |      |    43850.341    -     66686.739   | 3d5.(4F).4s          | a 5F  | 2    | 3d5.(4G).4p            | z 5F* | 3    |   5 - 7   |       |             |    L11924,L562  |
Mn II     |                437.96444   |                437.96441   |     80 |           |      |    43850.341    -     66676.833   | 3d5.(4F).4s          | a 5F  | 2    | 3d5.(4P).4p            | z 5D* | 2    |   5 - 5   |       |             |    L11924,L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                438.170     |                438.1708    |     45 | 1.4e+07   | E    |    38669.60     -     61485.34    | 3d6.(3F2).4s         | a 2F  | 7/2  | 3d6.(a 3F).4p          | 2G*   | 9/2  |   8 - 10  |       |       T1117 |          L3475  |
Mn V      |                            |                438.191     |        | 5.9e-02   | E    |    17892.4      -     40707.1     | 3d3                  | 2G    | 7/2  | 3d3                    | 2F    | 5/2  |   8 - 6   | M1    |        T233 |                 |
Mn V      |                            |                438.191     |        | 1.2e-01   | E    |    17892.4      -     40707.1     | 3d3                  | 2G    | 7/2  | 3d3                    | 2F    | 5/2  |   8 - 6   | E2    |       T233n |                 |
Mn II     |                438.57379   |                438.57381   |     10 |           |      |    43850.341    -     66645.116   | 3d5.(4F).4s          | a 5F  | 2    | 3d5.(4P).4p            | z 5D* | 1    |   5 - 3   |       |             |    L11924,L562  |
Mn II     |                438.6567    |                438.65635   |      5 |           |      |    44139.031    -     66929.517   | 3d5.(2D).4s          | c 3D  | 1    | 3d5.(4P).4p            | z 5S* | 2    |   3 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                            |                438.8078    |        | 2.4e+06   | E    |    38120.18     -     60902.80    | 3d6.(3H).4s          | a 2H  | 9/2  | 3d5.(a 2D).4s.4p.(3P*) | w 4F* | 7/2  |  10 - 8   |       |       T1117 |                 |
Mn II     |                439.1955    |                439.19639   |      5 |           |      |    44139.031    -     66901.494   | 3d5.(2D).4s          | c 3D  | 1    | 3d5.(4G).4p            | z 5F* | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                439.3385    |                439.33852   |     60 | 4.0e+06   | D+   |    44139.031    -     66894.130   | 3d5.(2D).4s          | c 3D  | 1    | 3d5.(4G).4p            | z 5F* | 1    |   3 - 3   |       |       T7259 |           L562  |
Mn II     |                440.35129   |                440.35126   |     50 |           |      |    53017.188    -     75719.955   | 3d6                  | c 3P  | 1    | 3d5.(4D).4p            | y 3P* | 1    |   3 - 3   |       |             |    L11924,L562  |
Mn I      |                            |                440.8085    |        | 3.4e+06   | E    |    37148.66     -     59827.88    | 3d5.4s2              | a 2I  | 11/2 | 3d6.(3H).4p            | z 2I* | 11/2 |  12 - 12  |       |       T1117 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                            |                441.0496    |        | 1.1e+06   | E    |    34845.26     -     57512.08    | 3d6.(3P2).4s         | b 4P  | 1/2  | 3d6.(a 3P).4p          | y 4S* | 3/2  |   2 - 4   |       |       T1117 |                 |
Mn I      |                441.188     |                441.1864    |     55 | 2.6e+07   | E    |    38008.70     -     60668.49    | 3d6.(3H).4s          | a 2H  | 11/2 | 3d6.(3H).4p            | z 2G* | 9/2  |  12 - 10  |       |       T1117 |          L3475  |
Mn I      |                441.488     |                441.4890    |    350 | 2.93e+07  | B    |    23296.67     -     45940.93    | 3d6.(5D).4s          | a 4D  | 7/2  | 3d6.(5D).4p            | z 4D* | 5/2  |   8 - 6   |       |       T4649 |          L3475  |
Mn I      |                441.978     |                441.9774    |     55 | 2.1e+07   | E    |    38120.18     -     60739.42    | 3d6.(3H).4s          | a 2H  | 9/2  | 3d6.(3H).4p            | z 2G* | 7/2  |  10 - 8   |       |       T1117 |          L3475  |
Mn V      |                            |                443.142     |        | 1.7e-01   | E    |      359.0      -     22918.8     | 3d3                  | 4F    | 5/2  | 3d3                    | 2P    | 3/2  |   6 - 4   | M1    |        T233 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn V      |                            |                443.142     |        | 1.3e-03   | E    |      359.0      -     22918.8     | 3d3                  | 4F    | 5/2  | 3d3                    | 2P    | 3/2  |   6 - 4   | E2    |       T233n |                 |
Mn I      |                            |                443.3677    |        | 7.3e+05   | E    |    38120.18     -     60668.49    | 3d6.(3H).4s          | a 2H  | 9/2  | 3d6.(3H).4p            | z 2G* | 9/2  |  10 - 10  |       |       T1117 |                 |
Mn II     |                443.40624   |                443.40628   |     60 |           |      |    53017.188    -     75563.538   | 3d6                  | c 3P  | 1    | 3d5.(4D).4p            | y 3P* | 0    |   3 - 1   |       |             |    L11924,L562  |
Mn I      |                            |                443.420     |        | 1.5e+06   | E    |    38934.94     -     61480.6     | 3d6.(3F2).4s         | a 2F  | 5/2  | 3d6.(a 3F).4p          | 2F*   | 7/2  |   6 - 8   |       |       T1117 |                 |
Mn I      |                443.635     |                443.6357    |    210 | 4.37e+07  | B    |    23549.20     -     46083.89    | 3d6.(5D).4s          | a 4D  | 5/2  | 3d6.(5D).4p            | z 4D* | 3/2  |   6 - 4   |       |       T4649 |          L3475  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn V      |                            |                443.710     |        | 1.0e-01   | E    |    17892.4      -     40423.3     | 3d3                  | 2G    | 7/2  | 3d3                    | 2F    | 7/2  |   8 - 8   | M1    |        T233 |                 |
Mn V      |                            |                443.710     |        | 1.1e-02   | E    |    17892.4      -     40423.3     | 3d3                  | 2G    | 7/2  | 3d3                    | 2F    | 7/2  |   8 - 8   | E2    |       T233n |                 |
Mn II     |                444.19958   |                444.19958   |     30 | 7.0e+05   | D+   |    44139.031    -     66645.116   | 3d5.(2D).4s          | c 3D  | 1    | 3d5.(4P).4p            | z 5D* | 1    |   3 - 3   |       |       T7259 |    L11924,L562  |
Mn I      |                445.159     |                445.1586    |    800 | 7.98e+07  | B    |    23296.67     -     45754.27    | 3d6.(5D).4s          | a 4D  | 7/2  | 3d6.(5D).4p            | z 4D* | 7/2  |   8 - 8   |       |       T4649 |          L3475  |
Mn I      |                            |                445.2524    |        | 5.9e+06   | E    |    37164.25     -     59617.12    | 3d5.4s2              | a 2I  | 13/2 | 3d6.(3H).4p            | z 2I* | 13/2 |  14 - 14  |       |       T1117 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                445.300     |                445.3012    |    160 | 5.44e+07  | B    |    23719.52     -     46169.93    | 3d6.(5D).4s          | a 4D  | 3/2  | 3d6.(5D).4p            | z 4D* | 1/2  |   4 - 2   |       |       T4649 |          L3475  |
Mn I      |                445.501     |                            |    130 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |          L3475  |
Mn I      |                445.532     |                            |    160 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |          L3475  |
Mn I      |                445.582     |                445.5814    |    110 | 1.7e+07   | E    |    24779.32     -     47215.61    | 3d5.(6S).4s.4p.(3P*) | z 6P* | 3/2  | 3d5.4s.(7S).4d         | e 6D  | 5/2  |   4 - 6   |       |       T1117 |          L3475  |
Mn V      |                            |                445.702     |        | 1.0e-01   | E    |    40423.3      -     62853.5     | 3d3                  | 2F    | 7/2  | 3d3                    | 2D1   | 3/2  |   8 - 4   | E2    |       T233n |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                445.704     |                445.7044    |     55 | 2.34e+07  | C+   |    24788.05     -     47218.15    | 3d5.(6S).4s.4p.(3P*) | z 6P* | 5/2  | 3d5.4s.(7S).4d         | e 6D  | 3/2  |   6 - 4   |       |       T4649 |          L3475  |
Mn I      |                445.755     |                445.7549    |    210 | 4.27e+07  | C+   |    24788.05     -     47215.61    | 3d5.(6S).4s.4p.(3P*) | z 6P* | 5/2  | 3d5.4s.(7S).4d         | e 6D  | 5/2  |   6 - 6   |       |       T4649 |          L3475  |
Mn I      |                445.826     |                445.8254    |    270 | 4.62e+07  | C+   |    24788.05     -     47212.06    | 3d5.(6S).4s.4p.(3P*) | z 6P* | 5/2  | 3d5.4s.(7S).4d         | e 6D  | 7/2  |   6 - 8   |       |       T4649 |          L3475  |
Mn I      |                446.038     |                            |     55 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |          L3475  |
Mn I      |                446.108     |                446.1079    |    150 | 1.7e+07   | E    |    24802.25     -     47212.06    | 3d5.(6S).4s.4p.(3P*) | z 6P* | 7/2  | 3d5.4s.(7S).4d         | e 6D  | 7/2  |   8 - 8   |       |       T1117 |          L3475  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                446.202     |                446.2031    |    510 | 7.00e+07  | C+   |    24802.25     -     47207.28    | 3d5.(6S).4s.4p.(3P*) | z 6P* | 7/2  | 3d5.4s.(7S).4d         | e 6D  | 9/2  |   8 - 10  |       |       T4649 |          L3475  |
Mn I      |                446.468     |                446.4682    |    290 | 4.39e+07  | B    |    23549.20     -     45940.93    | 3d6.(5D).4s          | a 4D  | 5/2  | 3d6.(5D).4p            | z 4D* | 5/2  |   6 - 6   |       |       T4649 |          L3475  |
Mn I      |                447.014     |                447.0144    |    200 | 3.00e+07  | B    |    23719.52     -     46083.89    | 3d6.(5D).4s          | a 4D  | 3/2  | 3d6.(5D).4p            | z 4D* | 3/2  |   4 - 4   |       |       T4649 |          L3475  |
Mn I      |                447.279     |                447.2806    |    130 | 4.35e+07  | B    |    23818.87     -     46169.93    | 3d6.(5D).4s          | a 4D  | 1/2  | 3d6.(5D).4p            | z 4D* | 1/2  |   2 - 2   |       |       T4649 |          L3475  |
Mn II     |                447.86349   |                447.86351   |    100 |           |      |    53597.139    -     75919.107   | 3d6                  | c 3P  | 2    | 3d5.(4D).4p            | y 3P* | 2    |   5 - 5   |       |             |    L11924,L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                447.940     |                447.9393    |     40 | 3.4e+07   | D    |    41230.30     -     63548.49    | 3d6.(3G).4s          | a 2G  | 7/2  | 3d6.(3G).4p            | 2H*   | 9/2  |   8 - 10  |       |       T1117 |          L3475  |
