[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
C (all spectra): 961 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
C (new window)
C Energy Levels
C Line Wavelengths and Classification
C Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |         Lower level          |             Upper level              |  gi   gk  |Type|               TP  |   Line  |
          |              Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |------------------------------|--------------------------------------|           |    |              Ref. |   Ref.  |
          |               Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                   | Conf.           | Term | J   | Conf.                | Term   | J    |           |    |                   |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                580.520    |       | 4.12e+05  | C+   |   64089.85      -    81311.01     | 2s.2p3          | 3D*  | 1   | 2s2.2p.4p            | 3P     | 0    |   3 - 1   |    |            T6070n |         |
C I       |                         |                580.581    |       | 9.15e+04  | D    |   71364.90      -    88584.26     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.8s            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C IV      |              581.198    |                581.197    |   200 | 3.16e+07  | A    |  302849.0       -   320050.1      | 1s2.3s          | 2S   | 1/2 | 1s2.3p               | 2P*    | 1/2  |   2 - 2   |    |           T5118LS |  L3492  |
C I       |                         |                581.272    |       | 2.73e+05  | D    |   71385.38      -    88584.26     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.8s            | 3P*    | 2    |   5 - 5   |    |           T5520LS |         |
C I       |                         |                581.351    |       | 1.21e+05  | D    |   71352.51      -    88549.06     | 2s2.2p.3p       | 3P   | 0   | 2s2.2p.8s            | 3P*    | 1    |   1 - 3   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                581.770    |       | 9.09e+04  | D    |   71364.90      -    88549.06     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.8s            | 3P*    | 1    |   3 - 3   |    |           T5520LS |         |
C II      |                         |                581.831    |       | 3.38e+06  | B    |  181696.66      -   198879.01     | 2s.2p.(3P*).3p  | 4D   | 1/2 | 2s.2p.(3P*).3d       | 4P*    | 1/2  |   2 - 2   |    |           T5109LS |         |
C I       |                         |                581.949    |       | 3.63e+05  | D    |   71364.90      -    88543.76     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.8s            | 3P*    | 0    |   3 - 1   |    |           T5520LS |         |
C II      |                         |                582.298    |       | 3.38e+05  | B    |  181696.66      -   198865.25     | 2s.2p.(3P*).3p  | 4D   | 1/2 | 2s.2p.(3P*).3d       | 4P*    | 3/2  |   2 - 4   |    |           T5109LS |         |
C III     |                         |                582.317    |       | 2.86e+06  | B    |  348859.99      -   366028        | 1s2.2s.5f       | 1F*  | 3   | 1s2.2s.7d            | 1D     | 2    |   7 - 5   |    |             T5633 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                582.318    |       | 3.38e+06  | B    |  181711.03      -   198879.01     | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).3d       | 4P*    | 1/2  |   4 - 2   |    |           T5109LS |         |
C I       |                         |                582.464    |       | 1.51e+05  | D    |   71385.38      -    88549.06     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.8s            | 3P*    | 1    |   5 - 3   |    |           T5520LS |         |
C III     |              582.642    |                582.642    |   150 | 7.32e+07  | B    |  324212.49      -   341370.94     | 1s2.2s.4d       | 1D   | 2   | 1s2.2p.(2P*).3d      | 1F*    | 3    |   5 - 7   |    |             T5633 |  L4827  |
C II      |                         |                582.785    |       | 2.16e+06  | B    |  181711.03      -   198865.25     | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).3d       | 4P*    | 3/2  |   4 - 4   |    |           T5109LS |         |
C II      |                         |                583.508    |       | 1.34e+05  | B    |  181711.03      -   198844.00     | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).3d       | 4P*    | 5/2  |   4 - 6   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                583.637    |       | 4.22e+06  | B    |  181736.05      -   198865.25     | 2s.2p.(3P*).3p  | 4D   | 5/2 | 2s.2p.(3P*).3d       | 4P*    | 3/2  |   6 - 4   |    |           T5109LS |         |
C III     |                         |                584.069    |       | 4.57e+06  | B    |  339934.72      -   357051.23     | 1s2.2s.5s       | 3S   | 1   | 1s2.2s.6p            | 3P*    | 2    |   3 - 5   |    |           T5633LS |         |
C III     |                         |                584.106    |       | 4.57e+06  | B    |  339934.72      -   357050.17     | 1s2.2s.5s       | 3S   | 1   | 1s2.2s.6p            | 3P*    | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                584.132    |       | 4.57e+06  | B    |  339934.72      -   357049.38     | 1s2.2s.5s       | 3S   | 1   | 1s2.2s.6p            | 3P*    | 0    |   3 - 1   |    |           T5633LS |         |
C II      |                         |                584.362    |       | 1.20e+06  | B    |  181736.05      -   198844.00     | 2s.2p.(3P*).3p  | 4D   | 5/2 | 2s.2p.(3P*).3d       | 4P*    | 5/2  |   6 - 6   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                585.606    |       | 5.31e+06  | B    |  181772.41      -   198844.00     | 2s.2p.(3P*).3p  | 4D   | 7/2 | 2s.2p.(3P*).3d       | 4P*    | 5/2  |   8 - 6   |    |           T5109LS |         |
C III     |                         |                585.834    |       | 1.34e+07  | B    |  323076.88      -   340141.83     | 1s2.2p.(2P*).3p | 3D   | 1   | 1s2.2p.(2P*).3d      | 3P*    | 0    |   3 - 1   |    |           T5633LS |         |
C III     |                         |                586.325    |       | 3.35e+06  | B    |  323076.88      -   340127.53     | 1s2.2p.(2P*).3p | 3D   | 1   | 1s2.2p.(2P*).3d      | 3P*    | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                587.168    |       | 1.00e+07  | B    |  323101.36      -   340127.53     | 1s2.2p.(2P*).3p | 3D   | 2   | 1s2.2p.(2P*).3d      | 3P*    | 1    |   5 - 3   |    |           T5633LS |         |
C III     |                         |                587.210    |       | 1.33e+05  | B    |  323076.88      -   340101.84     | 1s2.2p.(2P*).3p | 3D   | 1   | 1s2.2p.(2P*).3d      | 3P*    | 2    |   3 - 5   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                587.734    |       | 2.78e+05  | D    |   70743.95      -    87753.73     | 2s2.2p.3p       | 3S   | 1   | 2s2.2p.7s            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C II      |                         |                587.955    |       | 7.84e+04  | B    |  168729.53      -   185732.93     | 2p3             | 2P*  | 1/2 | 2s2.7s               | 2S     | 1/2  |   2 - 2   |    |           T5109LS |         |
C III     |                         |                588.056    |       | 1.99e+06  | B    |  323101.36      -   340101.84     | 1s2.2p.(2P*).3p | 3D   | 2   | 1s2.2p.(2P*).3d      | 3P*    | 2    |   5 - 5   |    |           T5633LS |         |
C II      |                         |                588.604    |       | 1.56e+05  | B    |  168748.30      -   185732.93     | 2p3             | 2P*  | 3/2 | 2s2.7s               | 2S     | 1/2  |   4 - 2   |    |           T5109LS |         |
C II      |                         |                588.928    |       | 3.50e+06  | B    |  145549.27      -   162524.57     | 2s2.3d          | 2D   | 3/2 | 2s2.4p               | 2P*    | 3/2  |   4 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                588.952    |       | 2.76e+05  | D    |   70743.95      -    87718.56     | 2s2.2p.3p       | 3S   | 1   | 2s2.2p.7s            | 3P*    | 1    |   3 - 3   |    |           T5520LS |         |
C II      |              588.977    |                588.978    |   570 | 3.15e+07  | B    |  145550.70      -   162524.57     | 2s2.3d          | 2D   | 5/2 | 2s2.4p               | 2P*    | 3/2  |   6 - 4   |    |           T5109LS |  L1113  |
C II      |              589.159    |                589.160    |   350 | 3.49e+07  | B    |  145549.27      -   162517.89     | 2s2.3d          | 2D   | 3/2 | 2s2.4p               | 2P*    | 1/2  |   4 - 2   |    |           T5109LS |  L1113  |
C I       |                         |                589.202    |       | 2.76e+05  | D    |   70743.95      -    87711.37     | 2s2.2p.3p       | 3S   | 1   | 2s2.2p.7s            | 3P*    | 0    |   3 - 1   |    |           T5520LS |         |
C III     |                         |                589.407    |       | 1.11e+07  | B    |  323140.33      -   340101.84     | 1s2.2p.(2P*).3p | 3D   | 3   | 1s2.2p.(2P*).3d      | 3P*    | 2    |   7 - 5   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                589.445    |       | 1.86e+05  | C    |  327278.27      -   344238.68     | 1s2.2p.(2P*).3p | 3S   | 1   | 1s2.2s.5p            | 3P*    | 0    |   3 - 1   |    |           T5633LS |         |
C III     |                         |                589.528    |       | 1.86e+05  | C+   |  327278.27      -   344236.29     | 1s2.2p.(2P*).3p | 3S   | 1   | 1s2.2s.5p            | 3P*    | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                589.643    |       | 1.86e+05  | C+   |  327278.27      -   344232.98     | 1s2.2p.(2P*).3p | 3S   | 1   | 1s2.2s.5p            | 3P*    | 2    |   3 - 5   |    |           T5633LS |         |
C I       |                         |                596.932    |       | 2.51e+04  | C    |   64086.92      -    80834.61     | 2s.2p3          | 3D*  | 3   | 2s2.2p.4p            | 3D     | 3    |   7 - 7   |    |             T6070 |         |
C I       |                         |                598.640    |       | 3.05e+04  | D    |   69689.48      -    86389.38     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.5d            | 3D*    | 2    |   3 - 5   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                599.098    |       | 2.26e+04  | D    |   69710.66      -    86397.80     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.5d            | 3D*    | 3    |   5 - 7   |    |           T5520LS |         |
C I       |                         |                599.350    |       | 2.15e+04  | D    |   69689.48      -    86369.60     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.6s            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C I       |                         |                599.400    |       | 1.41e+05  | D    |   69710.66      -    86389.38     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.5d            | 3D*    | 2    |   5 - 5   |    |           T5520LS |         |
C I       |                         |                599.605    |       | 1.52e+05  | D    |   69689.48      -    86362.52     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.5d            | 3D*    | 1    |   3 - 3   |    |           T5520LS |         |
C I       |              600.113    |                600.112    |   200 | 3.22e+05  | D    |   69710.66      -    86369.60     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.6s            | 3P*    | 2    |   5 - 5   |    |           T5520LS |  L1113  |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                600.298    |       | 1.79e+05  | D    |   69744.03      -    86397.80     | 2s2.2p.3p       | 3D   | 3   | 2s2.2p.5d            | 3D*    | 3    |   7 - 7   |    |           T5520LS |         |
C I       |                         |                600.367    |       | 5.04e+04  | D    |   69710.66      -    86362.52     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.5d            | 3D*    | 1    |   5 - 3   |    |           T5520LS |         |
C I       |              600.603    |                600.602    |   250 | 3.14e+04  | D    |   69744.03      -    86389.38     | 2s2.2p.3p       | 3D   | 3   | 2s2.2p.5d            | 3D*    | 2    |   7 - 5   |    |           T5520LS |  L1113  |
C I       |              600.718    |                600.718    |   110 | 5.34e+05  | D    |   69689.48      -    86331.63     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.6s            | 3P*    | 1    |   3 - 3   |    |           T5520LS |  L1113  |
C I       |              601.068    |                601.068    |   150 | 2.13e+06  | D    |   69689.48      -    86321.94     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.6s            | 3P*    | 0    |   3 - 1   |    |           T5520LS |  L1113  |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                601.223    |       | 3.65e+05  | D    |   69689.48      -    86317.64     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.5d            | 3F*    | 2    |   3 - 5   |    |           T5520LS |         |
C I       |                         |                601.317    |       | 1.79e+06  | D    |   69744.03      -    86369.60     | 2s2.2p.3p       | 3D   | 3   | 2s2.2p.6s            | 3P*    | 2    |   7 - 5   |    |           T5520LS |         |
C I       |              601.322    |                601.321    |   300 | 4.35e+05  | D    |   69744.03      -    86369.47     | 2s2.2p.3p       | 3D   | 3   | 2s2.2p.5d            | 3F*    | 4    |   7 - 9   |    |           T5520LS |  L1113  |
C I       |              601.484    |                601.483    |   250 | 1.60e+06  | D    |   69710.66      -    86331.63     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.6s            | 3P*    | 1    |   5 - 3   |    |           T5520LS |  L1113  |
C I       |                         |                601.645    |       | 3.86e+05  | D    |   69710.66      -    86327.16     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.5d            | 3F*    | 3    |   5 - 7   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                601.990    |       | 6.76e+04  | D    |   69710.66      -    86317.64     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.5d            | 3F*    | 2    |   5 - 5   |    |           T5520LS |         |
C I       |                         |                602.856    |       | 4.81e+04  | D    |   69744.03      -    86327.16     | 2s2.2p.3p       | 3D   | 3   | 2s2.2p.5d            | 3F*    | 3    |   7 - 7   |    |           T5520LS |         |
C I       |                         |                603.202    |       | 1.90e+03  | D    |   69744.03      -    86317.64     | 2s2.2p.3p       | 3D   | 3   | 2s2.2p.5d            | 3F*    | 2    |   7 - 5   |    |           T5520LS |         |
C I       |                         |                606.209    |       | 8.61e+04  | D    |   71352.51      -    87843.91     | 2s2.2p.3p       | 3P   | 0   | 2s2.2p.6d            | 3P*    | 1    |   1 - 3   |    |           T5520LS |         |
C I       |                         |                606.555    |       | 2.58e+05  | D    |   71364.90      -   [87846.9]     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.6d            | 3P*    | 0    |   3 - 1   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                606.665    |       | 6.44e+04  | D    |   71364.90      -    87843.91     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.6d            | 3P*    | 1    |   3 - 3   |    |           T5520LS |         |
C I       |                         |                607.083    |       | 6.43e+04  | D    |   71364.90      -    87832.54     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.6d            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C I       |                         |                607.420    |       | 1.07e+05  | D    |   71385.38      -    87843.91     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.6d            | 3P*    | 1    |   5 - 3   |    |           T5520LS |         |
C I       |                         |                607.839    |       | 1.92e+05  | D    |   71385.38      -    87832.54     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.6d            | 3P*    | 2    |   5 - 5   |    |           T5520LS |         |
C II      |                         |                609.529    |       | 4.20e+07  | B    |  182023.86      -   198425.43     | 2s.2p.(3P*).3p  | 2P   | 1/2 | 2s.2p.(3P*).3d       | 2D*    | 3/2  |   2 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                609.851    |       | 5.03e+07  | B    |  182043.41      -   198436.31     | 2s.2p.(3P*).3p  | 2P   | 3/2 | 2s.2p.(3P*).3d       | 2D*    | 5/2  |   4 - 6   |    |           T5109LS |         |
C I       |                         |                610.003    |       | 1.39e+05  | D    |   71364.90      -    87753.73     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.7s            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C II      |                         |                610.256    |       | 8.37e+06  | B    |  182043.41      -   198425.43     | 2s.2p.(3P*).3p  | 2P   | 3/2 | 2s.2p.(3P*).3d       | 2D*    | 3/2  |   4 - 4   |    |           T5109LS |         |
C I       |                         |                610.766    |       | 4.17e+05  | D    |   71385.38      -    87753.73     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.7s            | 3P*    | 2    |   5 - 5   |    |           T5520LS |         |
C I       |                         |                610.852    |       | 1.85e+05  | D    |   71352.51      -    87718.56     | 2s2.2p.3p       | 3P   | 0   | 2s2.2p.7s            | 3P*    | 1    |   1 - 3   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                611.315    |       | 1.39e+05  | D    |   71364.90      -    87718.56     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.7s            | 3P*    | 1    |   3 - 3   |    |           T5520LS |         |
C I       |                         |                611.584    |       | 5.54e+05  | D    |   71364.90      -    87711.37     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.7s            | 3P*    | 0    |   3 - 1   |    |           T5520LS |         |
C I       |                         |                612.081    |       | 2.30e+05  | D    |   71385.38      -    87718.56     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.7s            | 3P*    | 1    |   5 - 3   |    |           T5520LS |         |
C III     |                         |                614.787    |       | 1.64e+05  | B    |  321426.74      -   337688.04     | 1s2.2s.4d       | 3D   | 2   | 1s2.2p.(2P*).3d      | 3D*    | 3    |   5 - 7   |    |           T5633LS |         |
C III     |                         |                614.928    |       | 2.21e+05  | B    |  321411.31      -   337668.89     | 1s2.2s.4d       | 3D   | 1   | 1s2.2p.(2P*).3d      | 3D*    | 2    |   3 - 5   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                615.416    |       | 1.10e+06  | B    |  321411.31      -   337655.98     | 1s2.2s.4d       | 3D   | 1   | 1s2.2p.(2P*).3d      | 3D*    | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                615.512    |       | 1.02e+06  | B    |  321426.74      -   337668.89     | 1s2.2s.4d       | 3D   | 2   | 1s2.2p.(2P*).3d      | 3D*    | 2    |   5 - 5   |    |           T5633LS |         |
C III     |                         |                615.669    |       | 1.31e+06  | B    |  321450.05      -   337688.04     | 1s2.2s.4d       | 3D   | 3   | 1s2.2p.(2P*).3d      | 3D*    | 3    |   7 - 7   |    |           T5633LS |         |
C III     |                         |                616.001    |       | 3.67e+05  | B    |  321426.74      -   337655.98     | 1s2.2s.4d       | 3D   | 2   | 1s2.2p.(2P*).3d      | 3D*    | 1    |   5 - 3   |    |           T5633LS |         |
C III     |                         |                616.396    |       | 2.28e+05  | B    |  321450.05      -   337668.89     | 1s2.2s.4d       | 3D   | 3   | 1s2.2p.(2P*).3d      | 3D*    | 2    |   7 - 5   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                616.755    |       | 1.17e+06  | B    |  364896         -   381105.4      | 1s2.2s.7p       | 1P*  | 1   | 1s2.2p.(2P*).4p      | 1P     | 1    |   3 - 3   |    |             T5633 |         |
C III     |                         |                620.556    |       | 1.03e+05  | D    |  322404.20      -   338514.33     | 1s2.2s.4p       | 1P*  | 1   | 1s2.2s.5s            | 1S     | 0    |   3 - 1   |    |             T5633 |         |
C II      |                         |                625.718    |       | 2.93e+06  | B    |  162517.89      -   178495.11     | 2s2.4p          | 2P*  | 1/2 | 2s2.5d               | 2D     | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                625.956    |       | 3.51e+06  | B    |  162524.57      -   178495.71     | 2s2.4p          | 2P*  | 3/2 | 2s2.5d               | 2D     | 5/2  |   4 - 6   |    |           T5109LS |         |
C II      |                         |                625.980    |       | 5.85e+05  | B    |  162524.57      -   178495.11     | 2s2.4p          | 2P*  | 3/2 | 2s2.5d               | 2D     | 3/2  |   4 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                629.236    |       | 2.08e+05  | D    |   72610.72      -    88498.62     | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.7d            | 1D*    | 2    |   5 - 5   |    |             T5520 |         |
C III     |                         |                635.077    |       | 3.10e+06  | B    |  333118.21      -   348859.99     | 1s2.2p.(2P*).3p | 1D   | 2   | 1s2.2s.5f            | 1F*    | 3    |   5 - 7   |    |             T5633 |         |
C I       |                         |                639.797    |       | 5.43e+05  | D    |   70743.95      -    86369.60     | 2s2.2p.3p       | 3S   | 1   | 2s2.2p.6s            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C IV      |                         |                640.450    |       | 4.70e+06  | B    |  482706.0       -  [498315.7]     | 1s2.7s          | 2S   | 1/2 | 1s2.9p               | 2P*    | 3/2  |   2 - 4   |    |           T3225LS |         |
C IV      |                         |                640.495    |       | 4.70e+06  | B    |  482706.0       -  [498314.6]     | 1s2.7s          | 2S   | 1/2 | 1s2.9p               | 2P*    | 1/2  |   2 - 2   |    |           T3225LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                641.355    |       | 5.39e+05  | D    |   70743.95      -    86331.63     | 2s2.2p.3p       | 3S   | 1   | 2s2.2p.6s            | 3P*    | 1    |   3 - 3   |    |           T5520LS |         |
C I       |                         |                641.754    |       | 5.38e+05  | D    |   70743.95      -    86321.94     | 2s2.2p.3p       | 3S   | 1   | 2s2.2p.6s            | 3P*    | 0    |   3 - 1   |    |           T5520LS |         |
C III     |                         |                646.029    |       | 1.32e+07  | B    |  343258.03      -   358732.93     | 1s2.2s.5p       | 1P*  | 1   | 1s2.2s.6d            | 1D     | 2    |   3 - 5   |    |             T5633 |         |
C II      |                         |                651.496    |       | 6.81e+05  | B    |  168729.53      -   184074.59     | 2p3             | 2P*  | 1/2 | 2s2.6d               | 2D     | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                652.264    |       | 8.15e+05  | B    |  168748.30      -   184075.28     | 2p3             | 2P*  | 3/2 | 2s2.6d               | 2D     | 5/2  |   4 - 6   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                652.293    |       | 1.36e+05  | B    |  168748.30      -   184074.59     | 2p3             | 2P*  | 3/2 | 2s2.6d               | 2D     | 3/2  |   4 - 4   |    |           T5109LS |         |
C I       |                         |                656.873    |       | 3.50e+05  | D    |   72610.72      -    87830.17     | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.6d            | 1P*    | 1    |   5 - 3   |    |             T5520 |         |
C II      |              657.805    |                657.805    |   800 | 3.67e+07  | A    |  116537.65      -   131735.52     | 2s2.3s          | 2S   | 1/2 | 2s2.3p               | 2P*    | 3/2  |   2 - 4   |    |             T7194 |  L1113  |
C II      |              658.288    |                658.288    |   570 | 3.66e+07  | A    |  116537.65      -   131724.37     | 2s2.3s          | 2S   | 1/2 | 2s2.3p               | 2P*    | 1/2  |   2 - 2   |    |             T7194 |  L1113  |
C I       |                         |                658.627    |       | 4.64e+05  | D    |   72610.72      -    87789.63     | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.7s            | 1P*    | 1    |   5 - 3   |    |             T5520 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |              658.761    |                658.761    |   200 | 5.09e+06  | B    |   68856.33      -    84032.15     | 2s2.2p.3p       | 1P   | 1   | 2s2.2p.4d            | 1P*    | 1    |   3 - 3   |    |       T5520,T6070 |  L1113  |
C I       |                         |                659.146    |       | 1.99e+05  | D    |   71352.51      -    86519.47     | 2s2.2p.3p       | 3P   | 0   | 2s2.2p.5d            | 3P*    | 1    |   1 - 3   |    |           T5520LS |         |
C IV      |                         |                659.153    |       | 1.26e+07  | B+   |  468784.0       -  [483950.8]     | 1s2.6s          | 2S   | 1/2 | 1s2.7p               | 2P*    | 3/2  |   2 - 4   |    |           T5118LS |         |
C IV      |                         |                659.257    |       | 1.26e+07  | B+   |  468784.0       -  [483948.4]     | 1s2.6s          | 2S   | 1/2 | 1s2.7p               | 2P*    | 1/2  |   2 - 2   |    |           T5118LS |         |
C I       |                         |                659.524    |       | 5.96e+05  | D    |   71364.90      -    86523.16     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.5d            | 3P*    | 0    |   3 - 1   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                659.685    |       | 1.49e+05  | D    |   71364.90      -    86519.47     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.5d            | 3P*    | 1    |   3 - 3   |    |           T5520LS |         |
C I       |                         |                660.241    |       | 1.27e+06  | D    |   71364.90      -    86506.70     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.5d            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C I       |                         |                660.577    |       | 2.47e+05  | D    |   71385.38      -    86519.47     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.5d            | 3P*    | 1    |   5 - 3   |    |           T5520LS |         |
C I       |                         |                661.135    |       | 4.44e+05  | D    |   71385.38      -    86506.70     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.5d            | 3P*    | 2    |   5 - 5   |    |           T5520LS |         |
C I       |                         |                665.461    |       | 2.85e+05  | D    |   72610.72      -    87633.75     | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.6d            | 1D*    | 2    |   5 - 5   |    |             T5520 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                665.552    |       | 5.03e+05  | C    |   68856.33      -    83877.31     | 2s2.2p.3p       | 1P   | 1   | 2s2.2p.5s            | 1P*    | 1    |   3 - 3   |    |       T5520,T6070 |         |
C I       |                         |                666.274    |       | 2.24e+05  | C    |   71364.90      -    86369.60     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.6s            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C I       |                         |                667.185    |       | 6.69e+05  | C    |   71385.38      -    86369.60     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.6s            | 3P*    | 2    |   5 - 5   |    |           T5520LS |         |
C I       |                         |                667.412    |       | 2.97e+05  | C    |   71352.51      -    86331.63     | 2s2.2p.3p       | 3P   | 0   | 2s2.2p.6s            | 3P*    | 1    |   1 - 3   |    |           T5520LS |         |
C I       |                         |                667.964    |       | 2.22e+05  | C    |   71364.90      -    86331.63     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.6s            | 3P*    | 1    |   3 - 3   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
