[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ca (all spectra): 529 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 14000
Query NIST Bibliographic Databases for
Ca (new window)
Ca Energy Levels
Ca Line Wavelengths and Classification
Ca Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |                  Ritz    |       Rel. |    Aki    | Acc. |         Ei           Ek         |              Lower level              |              Upper level               |  gi   gk  |   Type|             TP  |      Line  |
          |              Wavelength |               Wavelength |       Int. |    s^-1   |      |       (cm-1)       (cm-1)       |---------------------------------------|----------------------------------------|           |       |            Ref. |      Ref.  |
          |               Air (nm)  |                Air (nm)  |       (?)  |           |      |                                 | Conf.                 | Term    | J   | Conf.                 | Term     | J   |           |       |                 |            |
Ca II     |              422.007    |               422.0071   |         50 | 8.5e+06   | D    |  60611.28      -   84300.89     | 3p6.5p                | 2P*     | 3/2 | 3p6.8s                | 2S       | 1/2 |   4 - 2   |       |      T1619CA,LS |     L7323  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              422.673    |               422.6728   |         50 | 2.18e+08  | B+   |      0.000     -   23652.304    | 3p6.4s2               | 1S      | 0   | 3p6.4s.4p             | 1P*      | 1   |   1 - 3   |       | T876,T1110,T859 |     L6097  |
Ca III    |              422.815    |               422.8155   |       110h | 2.9e+08   | B    | 347417.05      -  371061.37     | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]  | 3   | 3s2.3p5.(2P*<3/2>).5g | 2[7/2]*  | 4   |   7 - 9   |       |             u33 |     L1405  |
Ca III    |              423.3737   |               423.3736   |        700 | 3.6e+08   | B    | 347344.37      -  370957.52     | 3s2.3p5.(2P*<3/2>).4f | 2[9/2]  | 5   | 3s2.3p5.(2P*<3/2>).5g | 2[11/2]* | 6   |  11 - 13  |       |             u33 |     L1405  |
Ca I      |              424.046    |                          |         15 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L6097  |
Ca III    |              424.0742   |               424.0742   |        600 | 3.5e+08   | B    | 347383.51      -  370957.65     | 3s2.3p5.(2P*<3/2>).4f | 2[9/2]  | 4   | 3s2.3p5.(2P*<3/2>).5g | 2[11/2]* | 5   |   9 - 11  |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              425.6626   |               425.6645   |         70 | 4.3e+07   | B    | 347417.05      -  370903.12     | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]  | 3   | 3s2.3p5.(2P*<3/2>).5g | 2[5/2]*  | 3   |   7 - 7   |       |             u33 |     L1405  |
Ca III    |              427.1896   |               427.189    |        410 | 3.2e+08   | B    | 350741.19      -  374143.44     | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]  | 3   | 3s2.3p5.(2P*<1/2>).5g | 2[7/2]*  | 4   |   7 - 9   |       |             u33 |     L1405  |
Ca III    |              427.2723   |               427.2720   |         29 |           |      | 350741.19      -  374138.90     | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]  | 3   | 3s2.3p5.(2P*<1/2>).5g | 2[9/2]*  | 4   |   7 - 9   |       |                 |     L1405  |
Ca III    |              427.3881   |               427.3875   |        200 | 2.11e+07  | B    | 324660.47      -  348051.86     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]   | 4   |   7 - 9   |       |             u33 |     L1405  |
Ca III    |              427.8209   |               427.8215   |        270 | 4.5e+07   | B    | 324660.47      -  348028.13     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]   | 3   |   7 - 7   |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              427.8890   |               427.882    |         43 | 1.04e+07  | B    | 350779.47      -  374143.84     | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]  | 3   | 3s2.3p5.(2P*<1/2>).5g | 2[7/2]*  | 3   |   7 - 7   |       |             u33 |     L1405  |
Ca III    |              427.9723   |               427.9722   |        360 | 3.3e+08   | B    | 350779.47      -  374138.90     | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]  | 3   | 3s2.3p5.(2P*<1/2>).5g | 2[9/2]*  | 4   |   7 - 9   |       |             u33 |     L1405  |
Ca I      |              428.301    |               428.3011   |         24 | 4.34e+07  | C+   |  15210.063     -   38551.558    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4p2               | 3P       | 2   |   3 - 5   |       |  T539n,T654n,LS |     L6097  |
Ca III    |              428.3571   |               428.363    |         35 | 1.15e+07  | B    | 350805.32      -  374143.44     | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]  | 4   | 3s2.3p5.(2P*<1/2>).5g | 2[7/2]*  | 4   |   9 - 9   |       |             u33 |     L1405  |
Ca III    |              428.4388   |               428.4388   |        500 | 3.5e+08   | B    | 350805.32      -  374139.31     | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]  | 4   | 3s2.3p5.(2P*<1/2>).5g | 2[9/2]*  | 5   |   9 - 11  |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              428.936    |               428.9367   |         22 | 6.0e+07   | C+   |  15157.901     -   38464.808    | 3p6.4s.4p             | 3P*     | 0   | 3p6.4p2               | 3P       | 1   |   1 - 3   |       |  T539n,T654n,LS |     L6097  |
Ca III    |              429.0069   |               429.0071   |        280 | 2.6e+08   | B    | 347758.22      -  371061.30     | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]  | 2   | 3s2.3p5.(2P*<3/2>).5g | 2[7/2]*  | 3   |   5 - 7   |       |             u33 |     L1405  |
Ca III    |              429.5571   |               429.5566   |         70 | 9.0e+06   | B    | 324110.24      -  347383.51     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 4   | 3s2.3p5.(2P*<3/2>).4f | 2[9/2]   | 4   |   9 - 9   |       |             u33 |     L1405  |
Ca I      |              429.899    |               429.8988   |         22 | 4.66e+07  | C+   |  15210.063     -   38464.808    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4p2               | 3P       | 1   |   3 - 3   |       |  T539n,T654n,LS |     L6097  |
Ca III    |              430.1005   |               430.101    |        240 | 3.1e+08   | B    | 350900.04      -  374143.84     | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]  | 2   | 3s2.3p5.(2P*<1/2>).5g | 2[7/2]*  | 3   |   5 - 7   |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              430.1494   |               430.1494   |        290 | 6.9e+07   | B    | 323655.06      -  346896.26     | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]   | 2   |   5 - 5   |       |             u33 |     L1405  |
Ca I      |              430.253    |               430.2528   |         25 | 1.36e+08  | C+   |  15315.943     -   38551.558    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4p2               | 3P       | 2   |   5 - 5   |       |  T539n,T654n,LS |     L6097  |
Ca III    |              430.2804   |               430.2803   |        800 | 2.7e+08   | B    | 324110.24      -  347344.37     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 4   | 3s2.3p5.(2P*<3/2>).4f | 2[9/2]   | 5   |   9 - 11  |       |             u33 |  L1405c98  |
Ca I      |              430.774    |               430.7744   |         23 | 1.99e+08  | C+   |  15210.063     -   38417.543    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4p2               | 3P       | 0   |   3 - 1   |       |  T539n,T654n,LS |     L6097  |
Ca I      |              431.865    |               431.8652   |         22 | 7.4e+07   | C+   |  15315.943     -   38464.808    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4p2               | 3P       | 1   |   5 - 3   |       |  T539n,T654n,LS |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              432.8225   |               432.8209   |         40 | 3.4e+06   | C    | 324660.47      -  347758.22     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]   | 2   |   7 - 5   |       |             u33 |     L1405  |
Ca III    |              432.9185   |               432.9182   |        490 | 3.0e+08   | B    | 348028.13      -  371120.69     | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]  | 3   | 3s2.3p5.(2P*<3/2>).5g | 2[9/2]*  | 4   |   7 - 9   |       |             u33 |     L1405  |
Ca III    |              433.2065   |               433.2076   |         41 | 9.6e+06   | B    | 323655.06      -  346732.19     | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]   | 1   |   5 - 3   |       |             u33 |     L1405  |
Ca III    |              433.3567   |               433.3566   |        480 | 3.1e+08   | B    | 348051.86      -  371121.06     | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]  | 4   | 3s2.3p5.(2P*<3/2>).5g | 2[9/2]*  | 5   |   9 - 11  |       |             u33 |     L1405  |
Ca III    |              434.0343   |               434.0345   |         80 | 4.4e+07   | B    | 348028.13      -  371061.30     | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]  | 3   | 3s2.3p5.(2P*<3/2>).5g | 2[7/2]*  | 3   |   7 - 7   |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              434.4817   |               434.4808   |         34 | 4.5e+07   | B    | 348051.86      -  371061.37     | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]  | 4   | 3s2.3p5.(2P*<3/2>).5g | 2[7/2]*  | 4   |   9 - 9   |       |             u33 |     L1405  |
Ca I      |              435.508    |               435.5079   |         20 | 1.9e+07   | D    |  21849.634     -   44804.878    | 3p6.3d.4s             | 1D      | 2   | 3p6.4s.5f             | 1F*      | 3   |   5 - 7   |       |           T539n |     L6097  |
Ca III    |              435.8379   |               435.8366   |        410 | 1.17e+08  | B    | 327962.11      -  350900.04     | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 1   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 2   |   3 - 5   |       |             u33 |     L1405  |
Ca III    |              436.9249   |               436.9268   |         21 |           |      | 341349.19      -  364229.89     | 3s2.3p5.(2P*<3/2>).5p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]*  | 0   |   3 - 1   |       |                 |     L1405  |
Ca III    |              438.2997   |               438.2993   |         25 | 8.5e+06   | B    | 328090.99      -  350900.04     | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 2   |   5 - 5   |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              439.3109   |               439.3099   |         33 | 4.4e+06   | B    | 324660.47      -  347417.05     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]   | 3   |   7 - 7   |       |             u33 |     L1405  |
Ca III    |              439.5895   |               439.584    |         60 |           |      | 341601.46      -  364343.85     | 3s2.3p5.(2P*<3/2>).5p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]*  | 1   |   5 - 3   |       |                 |     L1405  |
Ca III    |              439.9594   |               439.9584   |        800 | 2.03e+08  | B    | 324660.47      -  347383.51     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[9/2]   | 4   |   7 - 9   |       |             u33 |     L1405  |
Ca III    |              440.6291   |               440.6286   |        700 | 2.19e+08  | B    | 328090.99      -  350779.47     | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]   | 3   |   5 - 7   |       |             u33 |     L1405  |
Ca III    |              441.3736   |               441.3732   |         80 |           |      | 328090.99      -  350741.19     | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 3   |   5 - 7   |       |                 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              442.4326   |               442.4322   |         13 |           |      | 339198.09      -  361794.08     | 3s2.3p5.(2P*<3/2>).5p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  | 1   |   3 - 3   |       |                 |     L1405  |
Ca I      |              442.544    |               442.5437   |         25 | 4.98e+07  | C    |  15157.901     -   37748.197    | 3p6.4s.4p             | 3P*     | 0   | 3p6.4s.4d             | 3D       | 1   |   1 - 3   |       |           T8043 |     L6097  |
Ca III    |              443.1298   |               443.1290   |        600 | 1.90e+08  | B    | 325467.67      -  348028.13     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 2   | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]   | 3   |   5 - 7   |       |             u33 |     L1405  |
Ca I      |              443.496    |               443.4957   |         26 | 6.7e+07   | C    |  15210.063     -   37751.867    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.4d             | 3D       | 2   |   3 - 5   |       |           T8043 |     L6097  |
Ca I      |              443.569    |               443.5679   |         25 | 3.42e+07  | C    |  15210.063     -   37748.197    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.4d             | 3D       | 1   |   3 - 3   |       |           T8043 |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              445.478    |               445.4779   |         30 | 8.7e+07   | C    |  15315.943     -   37757.449    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.4d             | 3D       | 3   |   5 - 7   |       |           T8043 |     L6097  |
Ca I      |              445.589    |               445.5887   |         28 | 2.0e+07   | C    |  15315.943     -   37751.867    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.4d             | 3D       | 2   |   5 - 5   |       |           T8043 |     L6097  |
Ca I      |              445.661    |               445.6616   |         20 | 2.45e+06  | C+   |  15315.943     -   37748.197    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.4d             | 3D       | 1   |   5 - 3   |       |  T539n,T654n,LS |     L6097  |
Ca II     |              447.204    |                          |         20 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca II     |              447.923    |                          |         10 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              448.4396   |               448.4402   |         70 | 2.13e+07  | B    | 328606.78      -  350900.04     | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 2   |   5 - 5   |       |             u33 |     L1405  |
Ca III    |              448.4950   |               448.4948   |        150 | 3.7e+07   | B    | 325467.67      -  347758.22     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 2   | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]   | 2   |   5 - 5   |       |             u33 |     L1405  |
Ca II     |              448.918    |                          |         20 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca III    |              449.5963   |               449.5993   |         19 | 2.3e+06   | C    | 324660.47      -  346896.26     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]   | 2   |   7 - 5   |       |             u33 |     L1405  |
Ca III    |              449.9884   |               449.9885   |       1000 | 2.27e+08  | B    | 328588.76      -  350805.32     | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]* | 3   | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]   | 4   |   7 - 9   |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              450.5131   |               450.5127   |         31 | 1.09e+07  | B    | 328588.76      -  350779.47     | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]* | 3   | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]   | 3   |   7 - 7   |       |             u33 |     L1405  |
Ca III    |              450.8787   |               450.8788   |         80 |           |      | 328606.78      -  350779.47     | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]   | 3   |   5 - 7   |       |                 |     L1405  |
Ca III    |              451.2911   |               451.2912   |         60 | 1.0e+07   | B    | 328588.76      -  350741.19     | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]* | 3   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 3   |   7 - 7   |       |             u33 |     L1405  |
Ca III    |              451.6585   |               451.6586   |        700 | 2.01e+08  | B    | 328606.78      -  350741.19     | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 3   |   5 - 7   |       |             u33 |     L1405  |
Ca I      |              452.694    |               452.6928   |         23 | 4.1e+07   | D    |  21849.634     -   43933.477    | 3p6.3d.4s             | 1D      | 2   | 3p6.4s.np             | w 1P*    | 1   |   5 - 3   |       |           T539n |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              455.3295   |               455.3291   |         70 | 4.9e+07   | B    | 339198.09      -  361154.07     | 3s2.3p5.(2P*<3/2>).5p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  | 2   |   3 - 5   |       |             u33 |     L1405  |
Ca III    |              455.4652   |               455.4661   |         35 |           |      | 325467.67      -  347417.05     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 2   | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]   | 3   |   5 - 7   |       |                 |     L1405  |
Ca III    |              457.2124   |               457.2125   |        700 | 1.80e+08  | B    | 326186.32      -  348051.86     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]   | 4   |   7 - 9   |       |             u33 |     L1405  |
Ca VII    |                         |               457.245    |            | 1.8e-04   | D    |      0.0       -   21864.0      | 3s2.3p2               | 3P      | 0   | 3s2.3p2               | 1D       | 2   |   1 - 5   | E2    |           T1073 |            |
Ca I      |              457.855    |               457.8551   |         22 | 1.76e+07  | C    |  20335.360     -   42170.214    | 3p6.3d.4s             | 3D      | 1   | 3p6.4s.4f             | 3F*      | 2   |   3 - 5   |       |        T539n,LS |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              458.140    |               458.1395   |         23 | 2.09e+07  | C    |  20349.260     -   42170.558    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.4f             | 3F*      | 3   |   5 - 7   |       |        T539n,LS |     L6097  |
Ca I      |              458.147    |               458.1467   |         23 | 3.5e+06   | D    |  20349.260     -   42170.214    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.4f             | 3F*      | 2   |   5 - 5   |       |   T539n,T866,LS |     L6097  |
Ca I      |              458.587    |               458.5865   |         24 | 2.29e+07  | C    |  20371.000     -   42171.026    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.4f             | 3F*      | 4   |   7 - 9   |       |        T539n,LS |     L6097  |
Ca I      |              458.596    |               458.5964   |         24 | 2.5e+06   | D    |  20371.000     -   42170.558    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.4f             | 3F*      | 3   |   7 - 7   |       |   T539n,T866,LS |     L6097  |
Ca I      |                         |               458.6036   |            | 9.8e+04   | E    |  20371.000     -   42170.214    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.4f             | 3F*      | 2   |   7 - 5   |       |            T654 |            |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              462.9485   |               462.9482   |         50 | 3.7e+06   | C    | 322663.28      -  344257.92     | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]* | 0   | 3s2.3p5.(2P*<1/2>).5p | 2[1/2]   | 1   |   1 - 3   |       |             u33 |     L1405  |
Ca III    |              463.2869   |               463.2855   |         80 | 6.0e+07   | B    | 343784.96      -  365363.88     | 3s2.3p5.(2P*<1/2>).5p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).5d | 2[3/2]*  | 1   |   3 - 3   |       |             u33 |     L1405  |
Ca III    |              466.7254   |               466.7269   |         50 |           |      | 341601.46      -  363021.27     | 3s2.3p5.(2P*<3/2>).5p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).5d | 2[3/2]*  | 2   |   5 - 5   |       |                 |     L1405  |
Ca I      |              468.527    |               468.5268   |         20 | 8.0e+06   | D    |  23652.304     -   44989.830    | 3p6.4s.4p             | 1P*     | 1   | 3p6.4s.6d             | 1D       | 2   |   3 - 5   |       |            T866 |     L6097  |
Ca III    |              470.3604   |               470.3601   |         22 |           |      | 323003.56      -  344257.92     | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]* | 1   | 3s2.3p5.(2P*<1/2>).5p | 2[1/2]   | 1   |   3 - 3   |       |                 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              470.8829   |               470.8836   |        150 | 3.5e+07   | B    | 326186.32      -  347417.05     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]   | 3   |   7 - 7   |       |             u33 |     L1405  |
Ca III    |              471.6269   |               471.6287   |        130 | 2.8e+07   | B    | 326186.32      -  347383.51     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[9/2]   | 4   |   7 - 9   |       |             u33 |     L1405  |
Ca II     |              471.674    |                          |         30 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca II     |              472.103    |                          |         40 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca III    |              472.7634   |               472.7648   |         48 | 2.6e+06   | C    | 323003.56      -  344149.81     | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]* | 1   | 3s2.3p5.(2P*<1/2>).5p | 2[3/2]   | 2   |   3 - 5   |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              473.6681   |               473.6673   |         60 | 5.8e+07   | B    | 344257.92      -  365363.88     | 3s2.3p5.(2P*<1/2>).5p | 2[1/2]  | 1   | 3s2.3p5.(2P*<1/2>).5d | 2[3/2]*  | 1   |   3 - 3   |       |             u33 |     L1405  |
Ca II     |              479.997    |                          |         40 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca III    |              482.7263   |               482.7250   |         36 | 4.1e+06   | B    | 326186.32      -  346896.26     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 3   | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]   | 2   |   7 - 5   |       |             u33 |     L1405  |
Ca III    |              485.1929   |               485.1932   |         70 | 9.7e+07   | B    | 340748.72      -  361353.31     | 3s2.3p5.(2P*<3/2>).5p | 2[5/2]  | 2   | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  | 1   |   5 - 3   |       |             u33 |     L1405  |
Ca III    |              485.2330   |               485.2340   |         36 |           |      | 323655.06      -  344257.92     | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<1/2>).5p | 2[1/2]   | 1   |   5 - 3   |       |                 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              485.9167   |               485.9165   |         90 | 1.09e+08  | B    | 340580.15      -  361154.07     | 3s2.3p5.(2P*<3/2>).5p | 2[5/2]  | 3   | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  | 2   |   7 - 5   |       |             u33 |     L1405  |
Ca I      |              487.813    |               487.8126   |         25 | 1.88e+07  | C    |  21849.634     -   42343.587    | 3p6.3d.4s             | 1D      | 2   | 3p6.4s.4f             | 1F*      | 3   |   5 - 7   |       |           T1338 |     L6097  |
Ca III    |              488.9826   |               488.9823   |         70 | 1.15e+08  | B    | 343784.96      -  364229.89     | 3s2.3p5.(2P*<1/2>).5p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]*  | 0   |   3 - 1   |       |             u33 |     L1405  |
Ca III    |              489.9306   |               489.9308   |         43 | 2.07e+07  | B    | 340748.72      -  361154.07     | 3s2.3p5.(2P*<3/2>).5p | 2[5/2]  | 2   | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  | 2   |   5 - 5   |       |             u33 |     L1405  |
Ca III    |              491.9266   |               491.9279   |         70 | 8.2e+07   | B    | 339198.09      -  359520.60     | 3s2.3p5.(2P*<3/2>).5p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  | 2   |   3 - 5   |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca VII    |                         |               493.955    |            | 1.5e-03   | D    |   1624.9       -   21864.0      | 3s2.3p2               | 3P      | 1   | 3s2.3p2               | 1D       | 2   |   3 - 5   | E2    |           T1073 |            |
Ca VII    |                         |               493.955    |            | 1.25e+00  | C    |   1624.9       -   21864.0      | 3s2.3p2               | 3P      | 1   | 3s2.3p2               | 1D       | 2   |   3 - 5   | M1    | T335,T969,T1073 |            |
Ca III    |              495.0527   |               495.057    |         70 | 1.22e+08  | B    | 344149.81      -  364343.85     | 3s2.3p5.(2P*<1/2>).5p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]*  | 1   |   5 - 3   |       |             u33 |     L1405  |
Ca II     |              500.148    |               500.1479   |         70 | 2.0e+07   | D    |  60533.02      -   80521.53     | 3p6.5p                | 2P*     | 1/2 | 3p6.6d                | 2D       | 3/2 |   2 - 4   |       |      T1619CA,LS |     L7323  |
Ca III    |              500.8945   |               500.8939   |         90 | 1.38e+08  | B    | 339198.09      -  359156.83     | 3s2.3p5.(2P*<3/2>).5p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d | 2[1/2]*  | 1   |   3 - 3   |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              501.4352   |               501.4366   |         50 |           |      | 328090.99      -  348028.13     | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]* | 2   | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]   | 3   |   5 - 7   |       |                 |     L1405  |
Ca II     |              501.997    |               501.9971   |         80 | 2.3e+07   | D    |  60611.28      -   80526.16     | 3p6.5p                | 2P*     | 3/2 | 3p6.6d                | 2D       | 5/2 |   4 - 6   |       |      T1619CA,LS |     L7323  |
