[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cr (all spectra): 7174 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 10000
Query NIST Bibliographic Databases for
Cr (new window)
Cr Energy Levels
Cr Line Wavelengths and Classification
Cr Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                   Observed  |                     Ritz    |         Rel. |    Aki    | Acc. |           Ei           Ek           |             Lower level              |              Upper level              |  gi   gk  |Type|                     TP  |        Line  |
          |                  Wavelength |                  Wavelength |         Int. |    s^-1   |      |         (cm-1)       (cm-1)         |--------------------------------------|---------------------------------------|           |    |                    Ref. |        Ref.  |
          |                   Air (nm)  |                   Air (nm)  |         (?)  |           |      |                                     | Conf.                 | Term  | J    | Conf.                  | Term  | J    |           |    |                         |              |
Cr I      |                 404.36838   |                 404.36850   |            5 |           |      |    35933.906     -     60656.840    | 3d5.(2H).4s           | b 3H  | 6    | 3d5.(2H).4p            | v 3I* | 7    |  13 - 15  |    |                         |      L14866  |
Cr I      |                 404.4152    |                 404.41510   |           20 |           |      |    24897.4635    -     49617.5488   | 3d5.(4G).4s           | a 3G  | 4    | 3d4.(3G).4s.4p.(3P*)   | w 5G* | 5    |   9 - 11  |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 404.512     |                 404.5115    |          3w* |           |      |    23511.9739    -     48226.171    | 3d4.4s2               | a 3P  | 1    | 3d4.(3P1).4s.4p.(3P*)  | x 3P* | 0    |   3 - 1   |    |                         |        L808  |
Cr I      |                 404.512     |                 404.5197    |          3w* |           |      |    35572.9194    -     60286.61     | 3d6                   | c 5D  | 2    |                        | q 5D* | 1    |   5 - 3   |    |                         |        L808  |
Cr I      |                 404.547     |                 404.546     |            3 |           |      |    29584.5708    -     54296.66     | 3d4.(5D).4s.4p.(3P*)  | y 5P* | 2    |                        | e 5F  | 1    |   5 - 3   |    |                         |        L808  |
Cr I      |                 404.575     |                 404.5742    |            5 |           |      |    35807.707     -     60518.074    | 3d5.(4F).4s           | c 3F  | 2    | 3d5.(2G1).4p           | s 3G* | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 404.61854   |                 404.618702  |            4 |           |      |    20517.4222    -     45225.0686   | 3d5.(4G).4s           | a 5G  | 2    | 3d4.(3F1).4s.4p.(3P*)  | x 5F* | 2    |   5 - 5   |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 404.67563   |                 404.675712  |           12 |           |      |    20520.9029    -     45225.0686   | 3d5.(4G).4s           | a 5G  | 3    | 3d4.(3F1).4s.4p.(3P*)  | x 5F* | 2    |   7 - 5   |    |                         |      L14866  |
Cr I      |                 404.87797   |                 404.87794   |           93 | 6.4e+07   | B    |    31049.2155    -     55741.042    | 3d5.(2I).4s           | a 3I  | 6    | 3d5.(2I).4p            | x 3I* | 6    |  13 - 13  |    |                   T4913 |      L14866  |
Cr I      |                 404.9083    |                 404.90419   |           15 |           |      |    35813.685     -     60503.911    | 3d5.(4F).4s           | c 3F  | 3    | 3d5.(2G1).4p           | s 3G* | 4    |   7 - 9   |    |                         |        L808  |
Cr II     |                 404.91001   |                 404.91000   |            8 |           |      |    52297.7730    -     76987.6447   | 3d5                   | d 2G  | 7/2  | 3d4.(3D).4p            | w 2F* | 5/2  |   8 - 6   |    |                         |      L18847  |
Cr I      |                 404.97738   |                 404.97737   |            8 | 5.6e+06   | D    |    31055.2777    -     55741.042    | 3d5.(2I).4s           | a 3I  | 5    | 3d5.(2I).4p            | x 3I* | 6    |  11 - 13  |    |                   T4913 |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 405.00220   |                 405.00229   |            8 | 1.2e+06   | D    |    20517.4222    -     45201.6676   | 3d5.(4G).4s           | a 5G  | 2    | 3d4.(3F1).4s.4p.(3P*)  | x 5F* | 1    |   5 - 3   |    |                   T4288 |      L14866  |
Cr II     |                 405.19355   |                 405.193576  |           18 |           |      |    25033.6679    -     49706.2607   | 3d5                   | b 4D  | 7/2  | 3d4.(5D).4p            | z 4P* | 5/2  |   8 - 6   |    |                         |      L18847  |
Cr II     |                 405.40788   |                 405.407954  |            9 | 1.7e+05   | D    |    25046.7144    -     49706.2607   | 3d5                   | b 4D  | 5/2  | 3d4.(5D).4p            | z 4P* | 5/2  |   6 - 6   |    |                   T4502 |      L18847  |
Cr I      |                 405.480     |                 405.47761   |            3 |           |      |    35862.764     -     60518.074    | 3d5.(4F).4s           | c 3F  | 4    | 3d5.(2G1).4p           | s 3G* | 3    |   9 - 7   |    |                         |        L808  |
Cr I      |                 405.60422   |                 405.60419   |            5 |           |      |    35870.458     -     60518.074    | 3d5.(2H).4s           | b 3H  | 4    | 3d5.(2G1).4p           | s 3G* | 3    |   9 - 7   |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 405.67790   |                 405.67799   |            4 |           |      |    35884.255     -     60527.387    | 3d5.(2H).4s           | b 3H  | 5    | 3d5.(2H).4p            | v 3I* | 6    |  11 - 13  |    |                         |      L14866  |
Cr I      |                 405.7126    |                 405.71067   |           10 |           |      |    35862.764     -     60503.911    | 3d5.(4F).4s           | c 3F  | 4    | 3d5.(2G1).4p           | s 3G* | 4    |   9 - 9   |    |                         |        L808  |
Cr I      |                 405.7214    |                 405.72105   |           15 |           |      |    24897.4635    -     49537.9802   | 3d5.(4G).4s           | a 3G  | 4    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 5    |   9 - 11  |    |                         |        L808  |
Cr I      |                 405.783     |                 405.77702   |           18 | 7.2e+05   | D    |    31049.2155    -     55686.334    | 3d5.(2I).4s           | a 3I  | 6    | 3d5.(2I).4p            | x 3I* | 5    |  13 - 11  |    |                   T2268 |        L808  |
Cr I      |                 405.87693   |                 405.87689   |           81 | 6.7e+07   | B    |    31055.2777    -     55686.334    | 3d5.(2I).4s           | a 3I  | 5    | 3d5.(2I).4p            | x 3I* | 5    |  11 - 11  |    |                   T4913 |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 406.06487   |                 406.06484   |            3 |           |      |    35884.255     -     60503.911    | 3d5.(2H).4s           | b 3H  | 5    | 3d5.(2G1).4p           | s 3G* | 4    |  11 - 9   |    |                         |      L14866  |
Cr I      |                 406.284     |                 406.28087   |           2w |           |      |    38537.591     -     63144.156    | 3d5.(2H).4s           | a 1H  | 5    |                        | q 3H* | 5    |  11 - 11  |    |                         |        L808  |
Cr I      |                 406.308     |                 406.30417   |           10 |           |      |    35862.764     -     60467.918    | 3d5.(4F).4s           | c 3F  | 4    | 3d5.(2G1).4p           | s 3G* | 5    |   9 - 11  |    |                         |        L808  |
Cr I      |                 406.4582    |                 406.46092   |           30 |           |      |    20517.4222    -     45113.0874   | 3d5.(4G).4s           | a 5G  | 2    | 3d4.(3P1).4s.4p.(3P*)  | v 5P* | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 406.494     |                 406.49702   |            5 |           |      |    35933.906     -     60527.387    | 3d5.(2H).4s           | b 3H  | 6    | 3d5.(2H).4p            | v 3I* | 6    |  13 - 13  |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 406.57036   |                 406.57036   |            5 | 3.5e+07   | D    |    33113.212     -     57702.257    | 3d5.(2F1).4s          | b 3F  | 4    | 3d5.(2F1).4p           | t 3G* | 5    |   9 - 11  |    |                   T4288 |      L14866  |
Cr I      |                 406.6610    |                 406.65937   |           8* |           |      |    35884.255     -     60467.918    | 3d5.(2H).4s           | b 3H  | 5    | 3d5.(2G1).4p           | s 3G* | 5    |  11 - 11  |    |                         |        L808  |
Cr I      |                 406.6610    |                 406.65943   |           8* |           |      |    36577.6545    -     61161.314    | 3d5.(2F2).4s          | d 3F  | 4    | 3d5.(2H).4p            | r 3G* | 5    |   9 - 11  |    |                         |        L808  |
Cr I      |                 406.68585   |                 406.68579   |           13 |           |      |    25038.4981    -     49620.5640   | 3d5.(4G).4s           | a 3G  | 5    | 3d5.(4D).4p            | x 3F* | 4    |  11 - 9   |    |                         |      L14866  |
Cr I      |                 406.69328   |                 406.693287  |           95 |           |      |    21840.8096    -     46422.4223   | 3d5.(4P).4s           | a 5P  | 3    | 3d4.(3F1).4s.4p.(3P*)  | w 5D* | 4    |   7 - 9   |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 406.7346    |                 406.73452   |          10* |           |      |    24940.594     -     49519.7149   | 3d4.4s2               | a 3F  | 2    | 3d4.(3G).4s.4p.(3P*)   | w 5G* | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 406.7346    |                 406.73568   |          10* |           |      |    25038.4981    -     49617.5488   | 3d5.(4G).4s           | a 3G  | 5    | 3d4.(3G).4s.4p.(3P*)   | w 5G* | 5    |  11 - 11  |    |                         |        L808  |
Cr I      |                 406.7346    |                 406.73639   |          10* |           |      |    38537.591     -     63116.599    | 3d5.(2H).4s           | a 1H  | 5    |                        | q 3H* | 4    |  11 - 9   |    |                         |        L808  |
Cr I      |                 406.790     |                 406.7890    |           2: |           |      |    25010.6397    -     49586.47     | 3d4.(5D).4s.4p.(3P*)  | z 7F* | 1    |                        | e 3F  | 2    |   3 - 5   |    |                         |       L9365  |
Cr I      |                 406.870     |                 406.86935   |           5w |           |      |    36552.1351    -     61123.111    | 3d5.(2F2).4s          | d 3F  | 3    | 3d5.(2H).4p            | r 3G* | 4    |   7 - 9   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 406.935     |                 406.93388   |           2w |           |      |    31377.8624    -     55944.942    | 3d5.(4F).4s           | a 5F  | 4    | 3d5.(2I).4p            | y 1H* | 5    |   9 - 11  |    |                         |        L808  |
Cr I      |                 406.968     |                 406.97118   |           3w |           |      |    35862.764     -     60427.592    | 3d5.(4F).4s           | c 3F  | 4    | 3d5.(2H).4p            | v 3I* | 5    |   9 - 11  |    |                         |        L808  |
Cr I      |                 407.0065    |                 407.00605   |            8 |           |      |    24277.0546    -     48839.778    | 3d5.(4D).4s           | b 5D  | 0    | 3d4.(3P1).4s.4p.(3P*)  | x 3D* | 1    |   1 - 3   |    |                         |        L808  |
Cr II     |                 407.08457   |                 407.08450   |            9 |           |      |    52320.978     -     76878.9679   | 3d5                   | d 2G  | 9/2  | 3d4.(3D).4p            | w 2F* | 7/2  |  10 - 8   |    |                         |      L18847  |
Cr I      |                 407.09881   |                 407.09869   |            3 |           |      |    35870.458     -     60427.592    | 3d5.(2H).4s           | b 3H  | 4    | 3d5.(2H).4p            | v 3I* | 5    |   9 - 11  |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 407.110     |                 407.11080   |            1 |           |      |    24897.4635    -     49453.867    | 3d5.(4G).4s           | a 3G  | 4    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 4    |   9 - 9   |    |                         |        L808  |
Cr I      |                 407.225     |                 407.2265    |           3w |           |      |    36558.446     -     61107.87     | 3d5.(2F2).4s          | d 3F  | 2    |                        | r 5P* | 2    |   5 - 5   |    |                         |        L808  |
Cr II     |                 407.25564   |                 407.25557   |            7 |           |      |    29951.8162    -     54499.4907   | 3d4.(a 3P).4s         | b 4P  | 1/2  | 3d4.(5D).4p            | z 4D* | 3/2  |   2 - 4   |    |                         |      L18847  |
Cr I      |                 407.27638   |                 407.27627   |            6 |           |      |    25106.2953    -     49652.7224   | 3d4.4s2               | a 3F  | 3    | 3d5.(4D).4p            | x 3F* | 2    |   7 - 5   |    |                         |      L14866  |
Cr I      |                 407.332     |                 407.32754   |            6 |           |      |    35884.255     -     60427.592    | 3d5.(2H).4s           | b 3H  | 5    | 3d5.(2H).4p            | v 3I* | 5    |  11 - 11  |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 407.435     |                 407.43568   |            3 |           |      |    24833.7957    -     49370.619    | 3d5.(4G).4s           | a 3G  | 3    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 3    |   7 - 7   |    |                         |        L808  |
Cr I      |                 407.4857    |                 407.48237   |           50 |           |      |    35933.906     -     60467.918    | 3d5.(2H).4s           | b 3H  | 6    | 3d5.(2G1).4p           | s 3G* | 5    |  13 - 11  |    |                         |        L808  |
Cr I      |                 407.59120   |                 407.591221  |            6 |           |      |    21840.8096    -     46368.2695   | 3d5.(4P).4s           | a 5P  | 3    | 3d4.(3F1).4s.4p.(3P*)  | w 5D* | 3    |   7 - 7   |    |                         |      L14866  |
Cr I      |                 407.60486   |                 407.60488   |            5 |           |      |    33060.661     -     57587.299    | 3d5.(2F1).4s          | b 3F  | 3    | 3d5.(2F1).4p           | t 3G* | 4    |   7 - 9   |    |                         |      L14866  |
Cr II     |                 407.6858    |                 407.686226  |            4 |           |      |    25042.7595    -     49564.5038   | 3d5                   | b 4D  | 3/2  | 3d4.(5D).4p            | z 6D* | 3/2  |   4 - 4   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 407.70798   |                 407.708002  |           43 |           |      |    21847.8349    -     46368.2695   | 3d5.(4P).4s           | a 5P  | 2    | 3d4.(3F1).4s.4p.(3P*)  | w 5D* | 3    |   5 - 7   |    |                         |      L14866  |
Cr I      |                 407.74594   |                 407.74596   |            4 |           |      |    35807.707     -     60325.859    | 3d5.(4F).4s           | c 3F  | 2    |                        | q 3F* | 3    |   5 - 7   |    |                         |      L14866  |
Cr II     |                 407.75215   |                 407.751990  |            3 |           |      |    25046.7144    -     49564.5038   | 3d5                   | b 4D  | 5/2  | 3d4.(5D).4p            | z 6D* | 3/2  |   6 - 4   |    |                         |      L18847  |
Cr I      |                 407.7679    |                 407.7649    |           60 |           |      |    33039.969     -     57556.98     | 3d5.(2F1).4s          | b 3F  | 2    | 3d5.(2F1).4p           | t 3G* | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 407.8095    |                 407.81055   |            2 |           |      |    25106.2953    -     49620.5640   | 3d4.4s2               | a 3F  | 3    | 3d5.(4D).4p            | x 3F* | 4    |   7 - 9   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 407.8475    |                 407.8454    |            4 |           |      |    35813.685     -     60325.859    | 3d5.(4F).4s           | c 3F  | 3    |                        | q 3F* | 3    |   7 - 7   |    |                         |        L808  |
Cr I      |                 407.904     |                 407.904743  |            3 |           |      |    21840.8096    -     46349.4177   | 3d5.(4P).4s           | a 5P  | 3    | 3d4.(3F1).4s.4p.(3P*)  | w 5D* | 2    |   7 - 5   |    |                         |        L808  |
Cr I      |                 407.970     |                 407.97369   |           3w |           |      |    35862.764     -     60367.230    | 3d5.(4F).4s           | c 3F  | 4    |                        | q 3F* | 4    |   9 - 9   |    |                         |        L808  |
Cr I      |                 408.02167   |                 408.021703  |           11 |           |      |    21847.8349    -     46349.4177   | 3d5.(4P).4s           | a 5P  | 2    | 3d4.(3F1).4s.4p.(3P*)  | w 5D* | 2    |   5 - 5   |    |                         |      L14866  |
Cr I      |                 408.0564    |                 408.05669   |           10 |           |      |    25038.4981    -     49537.9802   | 3d5.(4G).4s           | a 3G  | 5    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 5    |  11 - 11  |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 408.17318   |                 408.173201  |           12 | 1.2e+06   | D    |    21856.9287    -     46349.4177   | 3d5.(4P).4s           | a 5P  | 1    | 3d4.(3F1).4s.4p.(3P*)  | w 5D* | 2    |   3 - 5   |    |                   T4288 |      L14866  |
Cr I      |                 408.1896    |                 408.18869   |           22 |           |      |    25106.2953    -     49597.855    | 3d4.4s2               | a 3F  | 3    | 3d4.(3F1).4s.4p.(3P*)  | 1D*   | 2    |   7 - 5   |    |                         |        L808  |
Cr II     |                 408.22891   |                 408.22910   |            5 |           |      |    42897.9553    -     67387.0906   | 3d4.(3D).4s           | b 2D  | 5/2  | 3d4.(a 3F).4p          | z 2D* | 5/2  |   6 - 6   |    |                         |      L18847  |
Cr X      |                             |                 408.30      |              | 2.5e-01   | D    |    39450         -     63935        | 3s2.3p3               | 2D*   | 5/2  | 3s2.3p3                | 2P*   | 1/2  |   6 - 2   | E2 |                   T4634 |              |
Cr I      |                 408.332     |                 408.33182   |           10 |           |      |    35884.255     -     60367.230    | 3d5.(2H).4s           | b 3H  | 5    |                        | q 3F* | 4    |  11 - 9   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 408.430     |                 408.43092   |            3 |           |      |    24833.7957    -     49310.830    | 3d5.(4G).4s           | a 3G  | 3    | 3d4.(3P1).4s.4p.(3P*)  | x 3D* | 3    |   7 - 7   |    |                         |        L808  |
Cr I      |                 408.50174   |                 408.50196   |            8 |           |      |    25177.3539    -     49650.1320   | 3d4.4s2               | a 3F  | 4    | 3d5.(4D).4p            | x 3F* | 3    |   9 - 7   |    |                         |      L14866  |
Cr I      |                 408.571     |                 408.57163   |            6 |           |      |    31047.9572    -     55516.562    | 3d5.(2I).4s           | a 3I  | 7    | 3d5.(2I).4p            | y 1I* | 6    |  15 - 13  |    |                         |        L808  |
Cr I      |                 408.59269   |                 408.59265   |            5 |           |      |    31049.2155    -     55516.562    | 3d5.(2I).4s           | a 3I  | 6    | 3d5.(2I).4p            | y 1I* | 6    |  13 - 13  |    |                         |      L14866  |
Cr I      |                 408.605     |                 408.60759   |            6 |           |      |    23163.2205    -     47629.672    | 3d4.4s2               | a 3P  | 0    | 3d4.(5D).4s.5p.(3P*)   | v 5F* | 1    |   1 - 3   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 408.61279   |                 408.61282   |           11 |           |      |    29951.8162    -     54417.9549   | 3d4.(a 3P).4s         | b 4P  | 1/2  | 3d4.(5D).4p            | z 4D* | 1/2  |   2 - 2   |    |                         |      L18847  |
Cr I      |                 408.69393   |                 408.69391   |            3 |           |      |    31055.2777    -     55516.562    | 3d5.(2I).4s           | a 3I  | 5    | 3d5.(2I).4p            | y 1I* | 6    |  11 - 13  |    |                         |      L14866  |
Cr II     |                             |                 408.759363  |              | 1.2e+05   | D    |    25035.3437    -     49492.7111   | 3d5                   | b 4D  | 1/2  | 3d4.(5D).4p            | z 6D* | 1/2  |   2 - 2   |    |                   T4502 |              |
Cr I      |                 408.790     |                 408.7922    |            1 |           |      |    35870.458     -     60325.859    | 3d5.(2H).4s           | b 3H  | 4    |                        | q 3F* | 3    |   9 - 7   |    |                         |        L808  |
Cr I      |                 408.8766    |                 408.875690  |           12 |           |      |    21847.8349    -     46298.2442   | 3d5.(4P).4s           | a 5P  | 2    | 3d4.(3F1).4s.4p.(3P*)  | w 5D* | 1    |   5 - 3   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 408.9627    |                 408.9605    |          12* |           |      |    31028.2590    -     55473.60     | 3d5.(2D3).4s          | b 3D  | 2    | 3d5.(4G).5p            | u 3F* | 2    |   5 - 5   |    |                         |        L808  |
Cr I      |                 408.9627    |                 408.9619    |          12* |           |      |    35807.707     -     60252.961    | 3d5.(4F).4s           | c 3F  | 2    |                        | q 3F* | 2    |   5 - 5   |    |                         |        L808  |
Cr I      |                 409.007     |                 409.0047    |          8hs |           |      |    31008.9708    -     55451.67     | 3d5.(2D3).4s          | b 3D  | 3    | 3d4.(3D).4s.4p.(3P*)   | v 3D* | 3    |   7 - 7   |    |                         |        L808  |
Cr I      |                 409.02780   |                 409.027822  |            8 |           |      |    21856.9287    -     46298.2442   | 3d5.(4P).4s           | a 5P  | 1    | 3d4.(3F1).4s.4p.(3P*)  | w 5D* | 1    |   3 - 3   |    |                         |      L14866  |
Cr I      |                 409.04653   |                 409.04658   |            3 |           |      |    25177.3539    -     49617.5488   | 3d4.4s2               | a 3F  | 4    | 3d4.(3G).4s.4p.(3P*)   | w 5G* | 5    |   9 - 11  |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 409.2178    |                 409.21686   |           30 |           |      |    24940.594     -     49370.619    | 3d4.4s2               | a 3F  | 2    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 409.3059    |                 409.3035    |           18 |           |      |    31048.7488    -     55473.60     | 3d5.(2D3).4s          | b 3D  | 1    | 3d5.(4G).5p            | u 3F* | 2    |   3 - 5   |    |                         |        L808  |
Cr I      |                 409.331     |                 409.3277    |           7h |           |      |    31028.2590    -     55451.67     | 3d5.(2D3).4s          | b 3D  | 2    | 3d4.(3D).4s.4p.(3P*)   | v 3D* | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 409.462     |                 409.46251   |           3* |           |      |    25038.4981    -     49453.867    | 3d5.(4G).4s           | a 3G  | 5    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 4    |  11 - 9   |    |                         |        L808  |
Cr I      |                 409.462     |                 409.4665    |           3* |           |      |    27597.2409    -     52012.37     | 3d4.4s2               | b 3G  | 3    | 3d4.(3D).4s.4p.(3P*)   | t 5D* | 2    |   7 - 5   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 409.49614   |                 409.49610   |            6 |           |      |    24897.4635    -     49310.830    | 3d5.(4G).4s           | a 3G  | 4    | 3d4.(3P1).4s.4p.(3P*)  | x 3D* | 3    |   9 - 7   |    |                         |      L14866  |
Cr I      |                 409.76426   |                 409.76430   |            5 | 5.3e+06   | D    |    23305.0026    -     47702.390    | 3d5.(6S).4p           | z 7P* | 2    | 3d5.(6S).5d            | g 7D  | 3    |   5 - 7   |    |                   T4288 |      L14866  |
Cr I      |                 409.789     |                 409.78925   |         20wH |           |      |    23305.0026    -     47700.905    | 3d5.(6S).4p           | z 7P* | 2    | 3d5.(6S).5d            | g 7D  | 2    |   5 - 5   |    |                         |        L808  |
Cr I      |                 409.802     |                 409.803     |           8w |           |      |    23305.0026    -     47700.1      | 3d5.(6S).4p           | z 7P* | 2    | 3d5.(6S).5d            | g 7D  | 1    |   5 - 3   |    |                         |        L808  |
Cr I      |                 409.90095   |                 409.90096   |           32 |           |      |    24056.0404    -     48445.2943   | 3d4.4s2               | a 3H  | 5    | 3d4.(3H).4s.4p.(3P*)   | y 3H* | 6    |  11 - 13  |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 410.11549   |                 410.115525  |           25 |           |      |    23933.8561    -     48310.3500   | 3d4.4s2               | a 3H  | 4    | 3d4.(3H).4s.4p.(3P*)   | y 3H* | 5    |   9 - 11  |    |                         |      L14866  |
Cr I      |                 410.222     |                 410.22084   |            3 |           |      |    24940.594     -     49310.830    | 3d4.4s2               | a 3F  | 2    | 3d4.(3P1).4s.4p.(3P*)  | x 3D* | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 410.302     |                 410.30071   |           4* |           |      |    38537.591     -     62903.083    | 3d5.(2H).4s           | a 1H  | 5    | 3d4.4s.4p              | r 3H* | 6    |  11 - 13  |    |                         |        L808  |
Cr I      |                 410.302     |                 410.30125   |           4* |           |      |    24093.1182    -     48458.5780   | 3d4.4s2               | a 3P  | 2    | 3d4.(3P1).4s.4p.(3P*)  | x 3P* | 2    |   5 - 5   |    |                         |        L808  |
Cr I      |                 410.38262   |                 410.38266   |            5 |           |      |    25177.3539    -     49537.9802   | 3d4.4s2               | a 3F  | 4    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 5    |   9 - 11  |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 410.429     |                 410.4306    |           4w |           |      |    33934.757     -     58292.54     | 3d4.4s2               | c 3D  | 3    | 3d4.4s.5p              | r 5D* | 4    |   7 - 9   |    |                         |        L808  |
Cr I      |                 410.48591   |                 410.48591   |           62 |           |      |    23933.8561    -     48288.3556   | 3d4.4s2               | a 3H  | 4    | 3d4.(3H).4s.4p.(3P*)   | y 3H* | 4    |   9 - 9   |    |                         |      L14866  |
Cr I      |                 410.60267   |                 410.60271   |            6 |           |      |    25106.2953    -     49453.867    | 3d4.4s2               | a 3F  | 3    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 4    |   7 - 9   |    |                         |      L14866  |
Cr I      |                 410.669     |                 410.6692    |            4 |           |      |    31008.9708    -     55352.60     | 3d5.(2D3).4s          | b 3D  | 3    | 3d5.(4G).5p            | u 3F* | 3    |   7 - 7   |    |                         |        L808  |
Cr I      |                 410.83884   |                 410.838826  |           14 |           |      |    21840.8096    -     46174.3884   | 3d5.(4P).4s           | a 5P  | 3    | 3d5.(4P).4p            | y 3D* | 3    |   7 - 7   |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 410.95748   |                 410.957475  |           43 | 3.1e+06   | D    |    21847.8349    -     46174.3884   | 3d5.(4P).4s           | a 5P  | 2    | 3d5.(4P).4p            | y 3D* | 3    |   5 - 7   |    |                   T4288 |      L14866  |
Cr I      |                 410.995     |                 410.9949    |           3w |           |      |    31028.2590    -     55352.60     | 3d5.(2D3).4s          | b 3D  | 2    | 3d5.(4G).5p            | u 3F* | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 411.095     |                 411.09483   |         15w* |           |      |    36552.1351    -     60870.561    | 3d5.(2F2).4s          | d 3F  | 3    | 3d5.(2G1).4p           | s 3H* | 4    |   7 - 9   |    |                         |        L808  |
Cr I      |                 411.095     |                 411.097     |         15w* |           |      |    23386.3419    -     47704.62     | 3d5.(6S).4p           | z 7P* | 3    | 3d5.(6S).5d            | g 7D  | 4    |   7 - 9   |    |                         |        L808  |
Cr II     |                 411.09818   |                 411.098182  |   24bl(Cr I) |           |      |    30307.3672    -     54625.5946   | 3d4.(a 3P).4s         | b 4P  | 3/2  | 3d4.(5D).4p            | z 4D* | 5/2  |   4 - 6   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 411.10109   |                 411.100916  |    7bl(Cr I) |           |      |    25033.6679    -     49351.7336   | 3d5                   | b 4D  | 7/2  | 3d4.(5D).4p            | z 6D* | 5/2  |   8 - 6   |    |                         |      L18847  |
Cr I      |                 411.13505   |                 411.13503   |           11 | 1.2e+07   | D    |    23386.3419    -     47702.390    | 3d5.(6S).4p           | z 7P* | 3    | 3d5.(6S).5d            | g 7D  | 3    |   7 - 7   |    |                   T4288 |      L14866  |
