[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ni (all spectra): 972 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 8200
Query NIST Bibliographic Databases for
Ni (new window)
Ni Energy Levels
Ni Line Wavelengths and Classification
Ni Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |           Ei           Ek           |            Lower level             |              Upper level              |  gi   gk  |Type|         TP  |    Line  |
          |               Wavelength |                Wavelength |  Int. |    s^-1   |      |         (cm-1)       (cm-1)         |------------------------------------|---------------------------------------|           |    |        Ref. |    Ref.  |
          |                Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                     | Conf.                | Term | J    | Conf.                | Term    | J    |           |    |             |          |
Ni XVIII  |                          |                 327.39    |       | 1.1e-01   | D    |   311956         -    342485        | 2p6.3p               | 2P*  | 1/2  | 2p6.3p               | 2P*     | 3/2  |   2 - 4   | E2 |       T2170 |          |
Ni I      |                328.270   |                 328.2695  |   120 | 6.0e+05   | C    |     1332.164     -     31786.162    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 3G*     | 3    |   7 - 7   |    |       T4812 |   L3475  |
Ni I      |                          |                 328.6945  |       | 4.7e+05   | C    |      204.787     -     30619.414    | 3d9.(2D).4s          | 3D   | 3    | 3d9.(2D).4p          | 3F*     | 2    |   7 - 5   |    | T3861,T4812 |          |
Ni II     |                329.287   |                           |   400 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                329.760   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni II     |                330.571   |                           |   400 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                          |                 331.0201  |       | 1.2e+05   | C+   |     3409.937     -     33610.890    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 2    |   5 - 5   |    |       T4812 |          |
Ni VII    |                          |                 331.56    |       | 1.e-02    | E    |     1520         -     31672        | 3d4                  | 5D   | 3    | 3d4                  | 3H      | 4    |   7 - 9   | M1 |       T2729 |          |
Ni I      |                331.566   |                 331.5663  |   660 | 5.3e+06   | C+   |      879.816     -     31031.020    | 3d9.(2D).4s          | 3D   | 2    | 3d9.(2D).4p          | 1F*     | 3    |   5 - 7   |    |       T3861 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                332.026   |                 332.0259  |   330 | 4.9e+06   | C    |     1332.164     -     31441.635    | 3d8.(3F).4s2         | 3F   | 3    | 3d9.(2D).4p          | 1D*     | 2    |   7 - 5   |    | T3861,T4812 |   L3475  |
Ni I      |                332.231   |                 332.2310  |   310 | 5.8e+06   | C+   |     3409.937     -     33500.822    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 3    |   5 - 7   |    |       T4812 |   L3475  |
Ni II     |                333.188   |                           |  2000 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni II     |                333.564   |                           |   400 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                          |                 333.7009  |       | 8.3e+03   | D+   |      204.787     -     30163.124    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 2    |   7 - 5   |    |       T4812 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                333.809   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni XI     |                333.85    |                 333.8*    |       |           |      |   497520         -    527470        | 3s2.3p5.3d           | 3F*  | 3    | 3s2.3p5.3d           | 3D*     | 3    |   7 - 7   | M1 |             |  L11926  |
Ni VII    |                          |                 334.42    |       | 2.e-04    | E    |     2392         -     32286        | 3d4                  | 5D   | 4    | 3d4                  | 3H      | 5    |   9 - 11  | M1 |       T2729 |          |
Ni II     |                334.884   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni II     |                334.924   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 335.1054  |       | 2.8e+03   | D+   |        0.000     -     29832.779    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 3    |   9 - 7   |    |       T4812 |          |
Ni VII    |                          |                 335.50    |       | 6.1e+00   | E    |      279         -     30077        | 3d4                  | 5D   | 1    | 3d4                  | 3P2     | 0    |   3 - 1   | M1 |       T2729 |          |
Ni II     |                335.868   |                           |   600 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                336.156   |                 336.1554  |   330 | 4.8e+06   | C    |      879.816     -     30619.414    | 3d9.(2D).4s          | 3D   | 2    | 3d9.(2D).4p          | 3F*     | 2    |   5 - 5   |    | T3861,T4812 |   L3475  |
Ni I      |                          |                 336.2804  |       | 2.1e+05   | D+   |     1713.087     -     31441.635    | 3d9.(2D).4s          | 3D   | 1    | 3d9.(2D).4p          | 1D*     | 2    |   3 - 5   |    |       T4812 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                336.345   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                336.577   |                 336.5765  |   330 | 5.4e+06   | C+   |     3409.937     -     33112.334    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3F*     | 3    |   5 - 7   |    |       T4812 |   L3475  |
Ni I      |                336.617   |                 336.6166  |   330 | 4.0e+06   | D+   |     1332.164     -     31031.020    | 3d8.(3F).4s2         | 3F   | 3    | 3d9.(2D).4p          | 1F*     | 3    |   7 - 7   |    |       T4812 |   L3475  |
Ni I      |                336.681   |                           |    65 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
Ni I      |                336.789   |                 336.7886  |    65 | 1.9e+05   | D+   |      204.787     -     29888.477    | 3d9.(2D).4s          | 3D   | 3    | 3d9.(2D).4p          | 3D*     | 2    |   7 - 5   |    |       T4812 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                336.957   |                 336.9563  |  2900 | 1.8e+07   | C    |        0.000     -     29668.918    | 3d8.(3F).4s2         | 3F   | 4    | 3d9.(2D).4p          | *       | 3    |   9 - 7   |    | T3861,T4812 |   L3475  |
Ni I      |                337.199   |                 337.1987  |   400 | 2.6e+06   | C    |     1332.164     -     30979.749    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 3G*     | 4    |   7 - 9   |    |       T3861 |   L3475  |
Ni I      |                337.422   |                 337.4217  |   260 | 1.5e+06   | C    |      204.787     -     29832.779    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 3    |   7 - 7   |    | T3861,T4812 |   L3475  |
Ni I      |                337.464   |                           |   130 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
Ni II     |                          |                 337.8155  |       | 4.1e+00   | E    |        0.00      -     29593.46     | 3p6.3d9              | 2D   | 5/2  | 3p6.3d8.(3P).4s      | 2P      | 1/2  |   6 - 2   | E2 |       T4240 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                337.897   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                338.057   |                 338.0569  |  3300 | 1.3e+08   | C+   |     3409.937     -     32982.260    | 3d9.(2D).4s          | 1D   | 2    | 3d9.(2D).4p          | 1P*     | 1    |   5 - 3   |    |       T4812 |   L3475  |
Ni V      |                          |                 338.074   |       | 2.3e-01   | E    |        0.0       -     29570.8      | 3d6                  | 5D   | 4    | 3d6                  | 3F2     | 3    |   9 - 7   | M1 |       T3047 |          |
Ni I      |                338.085   |                 338.0879  |   240 | 3.8e+06   | C    |     2216.550     -     31786.162    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(3F).4s.4p.(3P*) | 3G*     | 3    |   5 - 7   |    |       T3861 |   L3475  |
Ni I      |                339.105   |                 339.1043  |  1300 | 6.6e+06   | C    |        0.000     -     29480.989    | 3d8.(3F).4s2         | 3F   | 4    | 3d9.(2D).4p          | 3F*     | 4    |   9 - 9   |    | T3861,T4812 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                339.299   |                 339.2983  |  3300 | 2.4e+07   | C+   |      204.787     -     29668.918    | 3d9.(2D).4s          | 3D   | 3    | 3d9.(2D).4p          | *       | 3    |   7 - 7   |    |       T3861 |   L3475  |
Ni II     |                340.105   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                340.958   |                 340.9574  |   130 | 3.7e+05   | C    |        0.000     -     29320.762    | 3d8.(3F).4s2         | 3F   | 4    | 3d9.(2D).4p          | 3F*     | 3    |   9 - 7   |    | T3861,T4812 |   L3475  |
Ni I      |                341.348   |                 341.3476  |   330 | 3.8e+06   | C    |     1332.164     -     30619.414    | 3d8.(3F).4s2         | 3F   | 3    | 3d9.(2D).4p          | 3F*     | 2    |   7 - 5   |    |       T3861 |   L3475  |
Ni I      |                341.394   |                 341.3935  |   330 | 2.2e+06   | D+   |      879.816     -     30163.124    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 2    |   5 - 5   |    |       T4812 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni VII    |                          |                 341.43    |       | 5.e-02    | E    |     2392         -     31672        | 3d4                  | 5D   | 4    | 3d4                  | 3H      | 4    |   9 - 9   | M1 |       T2729 |          |
Ni I      |                341.476   |                 341.4764  |  8200 | 5.5e+07   | C    |      204.787     -     29480.989    | 3d9.(2D).4s          | 3D   | 3    | 3d9.(2D).4p          | 3F*     | 4    |   7 - 9   |    |       T3861 |   L3475  |
Ni XVII   |                          |                 341.8     |       | 3.7e-02   | E    |   264431         -    293686        | 3s.3p                | 3P*  | 0    | 3s.3p                | 3P*     | 2    |   1 - 5   | E2 |       T3808 |          |
Ni I      |                          |                 342.0737  |       | 9.9e+04   | D+   |     2216.550     -     31441.635    | 3d8.(3F).4s2         | 3F   | 2    | 3d9.(2D).4p          | 1D*     | 2    |   5 - 5   |    |       T4812 |          |
Ni I      |                342.371   |                 342.3707  |  1600 | 3.3e+07   | C    |     1713.087     -     30912.817    | 3d9.(2D).4s          | 3D   | 1    | 3d9.(2D).4p          | 3D*     | 1    |   3 - 3   |    | T3861,T4812 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni V      |                          |                 343.265   |       | 2.3e+00   | E    |        0.0       -     29123.7      | 3d6                  | 5D   | 4    | 3d6                  | 3F2     | 4    |   9 - 9   | M1 |       T3047 |          |
Ni I      |                343.356   |                 343.3556  |  2600 | 1.7e+07   | C+   |      204.787     -     29320.762    | 3d9.(2D).4s          | 3D   | 3    | 3d9.(2D).4p          | 3F*     | 3    |   7 - 7   |    |       T3861 |   L3475  |
Ni I      |                343.728   |                 343.7277  |   990 | 4.4e+06   | C    |        0.000     -     29084.456    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 4    |   9 - 9   |    | T3861,T4812 |   L3475  |
Ni II     |                          |                 343.8877  |       | 5.7e-04   | E    |        0.00      -     29070.93     | 3p6.3d9              | 2D   | 5/2  | 3p6.3d8.(3P).4s      | 2P      | 3/2  |   6 - 4   | M1 |       T4240 |          |
Ni II     |                          |                 343.8877  |       | 5.5e+00   | E    |        0.00      -     29070.93     | 3p6.3d9              | 2D   | 5/2  | 3p6.3d8.(3P).4s      | 2P      | 3/2  |   6 - 4   | E2 |       T4240 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni V      |                          |                 344.616   |       | 1.5e-01   | E    |      889.7       -     29899.2      | 3d6                  | 5D   | 3    | 3d6                  | 3F2     | 2    |   7 - 5   | M1 |       T3047 |          |
Ni I      |                344.626   |                 344.6259  |  4800 | 4.4e+07   | C+   |      879.816     -     29888.477    | 3d9.(2D).4s          | 3D   | 2    | 3d9.(2D).4p          | 3D*     | 2    |   5 - 5   |    |       T3861 |   L3475  |
Ni I      |                345.289   |                 345.2889  |  1300 | 9.8e+06   | C+   |      879.816     -     29832.779    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 3    |   5 - 7   |    |       T3861 |   L3475  |
Ni I      |                345.847   |                 345.8460  |  5000 | 6.1e+07   | C+   |     1713.087     -     30619.414    | 3d9.(2D).4s          | 3D   | 1    | 3d9.(2D).4p          | 3F*     | 2    |   3 - 5   |    |       T3861 |   L3475  |
Ni I      |                346.165   |                 346.1652  |  5000 | 2.7e+07   | C+   |      204.787     -     29084.456    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 4    |   7 - 9   |    |       T3861 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                346.750   |                 346.7501  |   200 | 1.2e+06   | C    |     1332.164     -     30163.124    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 2    |   7 - 5   |    | T3861,T4812 |   L3475  |
Ni I      |                346.949   |                 346.9485  |   240 | 1.3e+06   | C    |     2216.550     -     31031.020    | 3d8.(3F).4s2         | 3F   | 2    | 3d9.(2D).4p          | 1F*     | 3    |   5 - 7   |    |       T3861 |   L3475  |
Ni I      |                347.254   |                 347.2542  |  1600 | 1.2e+07   | C+   |      879.816     -     29668.918    | 3d9.(2D).4s          | 3D   | 2    | 3d9.(2D).4p          | *       | 3    |   5 - 7   |    |       T3861 |   L3475  |
Ni I      |                348.377   |                 348.3777  |   550 | 1.4e+07   | C    |     2216.550     -     30912.817    | 3d8.(3F).4s2         | 3F   | 2    | 3d9.(2D).4p          | 3D*     | 1    |   5 - 3   |    |       T3861 |   L3475  |
Ni V      |                          |                 348.562   |       | 1.3e+00   | E    |      889.7       -     29570.8      | 3d6                  | 5D   | 3    | 3d6                  | 3F2     | 3    |   7 - 7   | M1 |       T3047 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                348.589   |                 348.5884  |   130 | 1.3e+06   | C    |     1713.087     -     30392.003    | 3d9.(2D).4s          | 3D   | 1    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 1    |   3 - 3   |    | T3861,T4812 |   L3475  |
Ni I      |                349.296   |                 349.2956  |  5500 | 9.8e+07   | C+   |      879.816     -     29500.674    | 3d9.(2D).4s          | 3D   | 2    | 3d9.(2D).4p          | 3P*     | 1    |   5 - 3   |    |       T3861 |   L3475  |
Ni I      |                          |                 349.8192  |       | 1.1e+03   | C    |        0.000     -     28578.018    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3F).4s.4p.(3P*) | 5G*     | 3    |   9 - 7   |    |       T3861 |          |
Ni I      |                350.085   |                 350.0851  |   660 | 4.6e+06   | C    |     1332.164     -     29888.477    | 3d8.(3F).4s2         | 3F   | 3    | 3d9.(2D).4p          | 3D*     | 2    |   7 - 5   |    | T3861,T4812 |   L3475  |
Ni I      |                350.260   |                 350.2594  |    65 | 1.5e+05   | C    |        0.000     -     28542.105    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 5    |   9 - 11  |    |       T4812 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                350.769   |                 350.7693  |    55 | 2.4e+05   | C    |     1332.164     -     29832.779    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 3    |   7 - 7   |    |       T4812 |   L3475  |
Ni I      |                351.034   |                 351.0335  |  2600 | 1.2e+08   | C+   |     1713.087     -     30192.251    | 3d9.(2D).4s          | 3D   | 1    | 3d9.(2D).4p          | 3P*     | 0    |   3 - 1   |    |       T3861 |   L3475  |
Ni I      |                351.393   |                 351.3929  |   260 | 1.1e+06   | C    |     1713.087     -     30163.124    | 3d9.(2D).4s          | 3D   | 1    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 2    |   3 - 5   |    |       T3861 |   L3475  |
Ni I      |                351.505   |                 351.5052  |  6600 | 4.2e+07   | C    |      879.816     -     29320.762    | 3d9.(2D).4s          | 3D   | 2    | 3d9.(2D).4p          | 3F*     | 3    |   5 - 7   |    | T3861,T4812 |   L3475  |
Ni V      |                          |                 351.897   |       | 5.3e-01   | E    |     1489.9       -     29899.2      | 3d6                  | 5D   | 2    | 3d6                  | 3F2     | 2    |   5 - 5   | M1 |       T3047 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                351.977   |                 351.9765  |   660 | 4.1e+06   | C    |     2216.550     -     30619.414    | 3d8.(3F).4s2         | 3F   | 2    | 3d9.(2D).4p          | 3F*     | 2    |   5 - 5   |    |       T3861 |   L3475  |
Ni I      |                          |                 352.3070  |       | 4.4e+04   | D+   |     3409.937     -     31786.162    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3G*     | 3    |   5 - 7   |    |       T4812 |          |
Ni I      |                          |                 352.3441  |       | 2.7e+05   | D+   |      204.787     -     28578.018    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(3P*) | 5G*     | 3    |   7 - 7   |    |       T4812 |          |
Ni I      |                352.454   |                 352.4536  |  8200 | 1.0e+08   | C    |      204.787     -     28569.203    | 3d9.(2D).4s          | 3D   | 3    | 3d9.(2D).4p          | 3P*     | 2    |   7 - 5   |    | T3861,T4812 |   L3475  |
Ni I      |                352.798   |                 352.7977  |   110 | 4.2e+05   | C    |     1332.164     -     29668.918    | 3d8.(3F).4s2         | 3F   | 3    | 3d9.(2D).4p          | *       | 3    |   7 - 7   |    |       T4812 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni V      |                          |                 354.082   |       | 4.1e-01   | E    |      889.7       -     29123.7      | 3d6                  | 5D   | 3    | 3d6                  | 3F2     | 4    |   7 - 9   | M1 |       T3047 |          |
Ni I      |                354.818   |                 354.8183  |   330 | 2.9e+06   | D+   |     1713.087     -     29888.477    | 3d9.(2D).4s          | 3D   | 1    | 3d9.(2D).4p          | 3D*     | 2    |   3 - 5   |    |       T4812 |   L3475  |
Ni I      |                355.153   |                 355.1532  |    55 | 1.6e+05   | E    |     1332.164     -     29480.989    | 3d8.(3F).4s2         | 3F   | 3    | 3d9.(2D).4p          | 3F*     | 4    |   7 - 9   |    |      T2765n |   L3475  |
Ni II     |                          |                 355.9410  |       | 1.1e-03   | E    |     1506.94      -     29593.46     | 3p6.3d9              | 2D   | 3/2  | 3p6.3d8.(3P).4s      | 2P      | 1/2  |   4 - 2   | M1 |       T4240 |          |
Ni II     |                          |                 355.9410  |       | 4.6e+00   | E    |     1506.94      -     29593.46     | 3p6.3d9              | 2D   | 3/2  | 3p6.3d8.(3P).4s      | 2P      | 1/2  |   4 - 2   | E2 |       T4240 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni V      |                          |                 356.012   |       | 4.4e-01   | E    |     1489.9       -     29570.8      | 3d6                  | 5D   | 2    | 3d6                  | 3F2     | 3    |   5 - 7   | M1 |       T3047 |          |
Ni I      |                356.175   |                 356.1751  |    65 | 2.9e+05   | C    |        0.000     -     28068.065    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3F).4s.4p.(3P*) | 5G*     | 4    |   9 - 9   |    |       T4812 |   L3475  |
Ni I      |                356.637   |                 356.6372  |  5000 | 5.6e+07   | C    |     3409.937     -     31441.635    | 3d9.(2D).4s          | 1D   | 2    | 3d9.(2D).4p          | 1D*     | 2    |   5 - 5   |    |       T3861 |   L3475  |
Ni V      |                          |                 356.688   |       | 2.5e-01   | E    |     1871.5       -     29899.2      | 3d6                  | 5D   | 1    | 3d6                  | 3F2     | 2    |   3 - 5   | M1 |       T3047 |          |
Ni I      |                357.187   |                 357.1864  |   990 | 5.2e+06   | C+   |     1332.164     -     29320.762    | 3d8.(3F).4s2         | 3F   | 3    | 3d9.(2D).4p          | 3F*     | 3    |   7 - 7   |    |       T3861 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 357.7235  |       | 1.6e+04   | D+   |     2216.550     -     30163.124    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 2    |   5 - 5   |    |       T4812 |          |
Ni I      |                358.793   |                 358.7929  |   130 | 2.6e+05   | C    |      204.787     -     28068.065    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(3P*) | 5G*     | 4    |   7 - 9   |    | T3861,T4812 |   L3475  |
Ni V      |                          |                 358.851   |       | 1.7e-01   | E    |        0.0       -     27858.8      | 3d6                  | 5D   | 4    | 3d6                  | 3H      | 4    |   9 - 9   | M1 |       T3047 |          |
Ni I      |                359.770   |                 359.7703  |  1300 | 1.4e+07   | C    |     1713.087     -     29500.674    | 3d9.(2D).4s          | 3D   | 1    | 3d9.(2D).4p          | 3P*     | 1    |   3 - 3   |    | T3861,T4812 |   L3475  |
Ni XVI    |                          |                 360.00    |       | 6.7e-02   | E    |        0         -     27760.4      | 3s2.3p               | 2P*  | 1/2  | 3s2.3p               | 2P*     | 3/2  |   2 - 4   | E2 |       T4907 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni V      |                          |                 360.018   |       | 3.8e+00   | E    |     1871.5       -     29640.0      | 3d6                  | 5D   | 1    | 3d6                  | 3P2     | 0    |   3 - 1   | M1 |       T3047 |          |
Ni XVI    |                360.123   |                 360.12+   |       | 1.92e+02  | C    |        0         -     27760.4      | 3s2.3p               | 2P*  | 1/2  | 3s2.3p               | 2P*     | 3/2  |   2 - 4   | M1 |       T4907 |  L11926  |
Ni I      |                          |                 360.2278  |       | 4.4e+05   | C    |     1332.164     -     29084.456    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 4    |   7 - 9   |    |       T4812 |          |
Ni I      |                          |                 360.9313  |       | 5.9e+05   | C    |      879.816     -     28578.018    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(3P*) | 5G*     | 3    |   5 - 7   |    | T3861,T4812 |          |
Ni I      |                361.046   |                 361.0462  |  1300 | 7.2e+06   | C+   |      879.816     -     28569.203    | 3d9.(2D).4s          | 3D   | 2    | 3d9.(2D).4p          | 3P*     | 2    |   5 - 5   |    |       T3861 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 361.200   |       | 1.3e-02   | E    |        0.0       -     27677.6      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2H      | 9/2  |  10 - 10  | M1 |       T4605 |          |
Ni IV     |                          |                 361.200   |       | 3.7e-05   | E    |        0.0       -     27677.6      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2H      | 9/2  |  10 - 10  | E2 |       T4605 |          |
Ni I      |                361.274   |                 361.2740  |   530 | 4.2e+06   | C    |     2216.550     -     29888.477    | 3d8.(3F).4s2         | 3F   | 2    | 3d9.(2D).4p          | 3D*     | 2    |   5 - 5   |    |       T3861 |   L3475  |
Ni I      |                361.939   |                 361.9391  |  6600 | 6.6e+07   | C    |     3409.937     -     31031.020    | 3d9.(2D).4s          | 1D   | 2    | 3d9.(2D).4p          | 1F*     | 3    |   5 - 7   |    | T3861,T4812 |   L3475  |
Ni I      |                          |                 362.0027  |       | 4.3e+03   | D+   |     2216.550     -     29832.779    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 3    |   5 - 7   |    |       T4812 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 362.373   |       | 1.3e-03   | E    |     1189.7       -     28777.7      | 3p6.3d7              | 4F   | 7/2  | 3p6.3d7              | 2D2     | 3/2  |   8 - 4   | E2 |       T4605 |          |
Ni I      |                362.473   |                 362.4731  |   130 | 2.6e+05   | C    |        0.000     -     27580.391    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3F).4s.4p.(3P*) | 5G*     | 5    |   9 - 11  |    |       T4812 |   L3475  |
Ni V      |                          |                 362.502   |       | 1.4e-04   | E    |        0.0       -     27578.2      | 3d6                  | 5D   | 4    | 3d6                  | 3H      | 5    |   9 - 11  | M1 |       T3047 |          |
Ni II     |                          |                 362.6888  |       | 2.8e+00   | E    |     1506.94      -     29070.93     | 3p6.3d9              | 2D   | 3/2  | 3p6.3d8.(3P).4s      | 2P      | 3/2  |   4 - 4   | E2 |       T4240 |          |
Ni II     |                          |                 362.6888  |       | 1.4e-03   | E    |     1506.94      -     29070.93     | 3p6.3d9              | 2D   | 3/2  | 3p6.3d8.(3P).4s      | 2P      | 3/2  |   4 - 4   | M1 |       T4240 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni XIII   |                          |                 363.650   |       | 1.8e+01   | E    |    19541.8       -     47032.9      | 3s2.3p4              | 3P   | 1    | 3s2.3p4              | 1D      | 2    |   3 - 5   | M1 |       T4560 |          |
Ni XIII   |                          |                 363.650   |       | 4.4e-03   | E    |    19541.8       -     47032.9      | 3s2.3p4              | 3P   | 1    | 3s2.3p4              | 1D      | 2    |   3 - 5   | E2 |       T4560 |          |
Ni I      |                          |                 364.1635  |       | 8.4e+03   | D+   |     2216.550     -     29668.918    | 3d8.(3F).4s2         | 3F   | 2    | 3d9.(2D).4p          | *       | 3    |   5 - 7   |    |       T4812 |          |
Ni XV     |                          |                 365.173   |       | 3.0e-02   | E    |        0.0       -     27376.5      | 3s2.3p2              | 3P   | 0    | 3s2.3p2              | 3P      | 2    |   1 - 5   | E2 |       T4830 |          |
Ni I      |                366.410   |                 366.4091  |   200 | 2.0e+06   | D+   |     2216.550     -     29500.674    | 3d8.(3F).4s2         | 3F   | 2    | 3d9.(2D).4p          | 3P*     | 1    |   5 - 3   |    |       T4812 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                366.924   |                 366.9238  |   130 | 2.0e+05   | D+   |     1332.164     -     28578.018    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 5G*     | 3    |   7 - 7   |    |       T4812 |   L3475  |
