[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cl (all spectra): 481 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 99000
Query NIST Bibliographic Databases for
Cl (new window)
Cl Energy Levels
Cl Line Wavelengths and Classification
Cl Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |                Ritz    |   Rel. |    Aki    | Acc. |        Ei           Ek        |          Lower level          |           Upper level           |  gi   gk  |Type|                   TP  |   Line  |
          |             Wavelength |             Wavelength |   Int. |    s^-1   |      |      (cm-1)       (cm-1)      |-------------------------------|---------------------------------|           |    |                  Ref. |   Ref.  |
          |              Air (nm)  |              Air (nm)  |   (?)  |           |      |                               | Conf.            | Term | J   | Conf.              | Term | J   |           |    |                       |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              426.3227  |        | 6.6e+06   | D    | 147127.57     -  170577.38    | 3s2.3p3.(2D*).4p | 3F   | 3   | 3s2.3p3.(2D*).5s   | 3D*  | 3   |   7 - 7   |    |            T1619CA,LS |         |
Cl I      |              426.458   |              426.4580  |     60 | 1.7e+05   | D+   |  71958.363    -   95400.731   | 3s2.3p4.(3P).4s  | 4P   | 5/2 | 3s2.3p4.(3P).5p    | 4D*  | 5/2 |   6 - 6   |    |            T1277,T694 |   L298  |
Cl II     |                        |              427.0566  |        | 7.4e+07   | D    | 147127.57     -  170537.08    | 3s2.3p3.(2D*).4p | 3F   | 3   | 3s2.3p3.(2D*).5s   | 3D*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              427.6480  |        | 7.6e+07   | D    | 147200.24     -  170577.38    | 3s2.3p3.(2D*).4p | 3F   | 4   | 3s2.3p3.(2D*).5s   | 3D*  | 3   |   9 - 7   |    |            T1619CA,LS |         |
Cl I      |                        |              428.0463  |        | 1.6e+05   | D    |  71958.363    -   95313.749   | 3s2.3p4.(3P).4s  | 4P   | 5/2 | 3s2.3p4.(3P).5p    | 4D*  | 3/2 |   6 - 4   |    |                  T694 |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              429.1707  |        | 1.0e+08   | D    | 126726.70     -  150020.90    | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p   | 3P   | 0   |   3 - 1   |    |      T1277,T1619CA,LS |         |
Cl II     |                        |              430.4035  |        | 2.5e+07   | D    | 126726.70     -  149954.18    | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p   | 3P   | 1   |   3 - 3   |    |      T1277,T1619CA,LS |         |
Cl II     |                        |              430.7423  |        | 7.6e+07   | D    | 126744.97     -  149954.18    | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p   | 3P   | 1   |   5 - 3   |    |      T1277,T1619CA,LS |         |
Cl I      |                        |              432.3335  |        | 1.1e+06   | D+   |  72488.568    -   95612.357   | 3s2.3p4.(3P).4s  | 4P   | 3/2 | 3s2.3p4.(3P).5p    | 4S*  | 3/2 |   4 - 4   |    |            T1277,T694 |         |
Cl II     |                        |              433.2773  |        | 1.0e+06   | E    | 126726.70     -  149800.12    | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p   | 3P   | 2   |   3 - 5   |    |      T1277,T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              433.6207  |        | 1.5e+07   | D    | 126744.97     -  149800.12    | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p   | 3P   | 2   |   5 - 5   |    |      T1277,T1619CA,LS |         |
Cl I      |                        |              433.7861  |        | 2.6e+05   | D    |  72488.568    -   95534.923   | 3s2.3p4.(3P).4s  | 4P   | 3/2 | 3s2.3p4.(3P).5p    | 2S*  | 1/2 |   4 - 2   |    |                  T694 |         |
Cl II     |                        |              434.3630  |        | 8.4e+07   | D    | 126784.37     -  149800.12    | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p   | 3P   | 2   |   7 - 5   |    |      T1277,T1619CA,LS |         |
Cl I      |              436.327   |              436.3268  |    100 | 6.8e+05   | D    |  72488.568    -   95400.731   | 3s2.3p4.(3P).4s  | 4P   | 3/2 | 3s2.3p4.(3P).5p    | 4D*  | 5/2 |   4 - 6   |    |                 T8043 |   L298  |
Cl I      |              436.950   |              436.9498  |    100 | 7.0e+05   | D+   |  72827.038    -   95706.534   | 3s2.3p4.(3P).4s  | 4P   | 1/2 | 3s2.3p4.(3P).5p    | 2D*  | 3/2 |   2 - 4   |    |            T1277,T694 |   L298  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |              437.091   |                        |    400 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L495  |
Cl I      |                        |              437.1544  |        | 1.5e+05   | D+   |  71958.363    -   94827.150   | 3s2.3p4.(3P).4s  | 4P   | 5/2 | 3s2.3p4.(3P).5p    | 2D*  | 5/2 |   6 - 6   |    |            T1277,T694 |         |
Cl II     |              437.293   |                        |   5000 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl I      |              437.990   |              437.9896  |    100 | 1.4e+06   | D    |  72488.568    -   95313.749   | 3s2.3p4.(3P).4s  | 4P   | 3/2 | 3s2.3p4.(3P).5p    | 4D*  | 3/2 |   4 - 4   |    |                 T8043 |   L298  |
Cl I      |                        |              438.7558  |        | 3.6e+05   | D+   |  72827.038    -   95612.357   | 3s2.3p4.(3P).4s  | 4P   | 1/2 | 3s2.3p4.(3P).5p    | 4S*  | 3/2 |   2 - 4   |    |            T1277,T694 |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl I      |              438.975   |              438.9751  |    100 | 1.4e+06   | D    |  71958.363    -   94732.30    | 3s2.3p4.(3P).4s  | 4P   | 5/2 | 3s2.3p4.(3P).5p    | 4D*  | 7/2 |   6 - 8   |    |                 T8043 |   L298  |
Cl I      |              439.040   |              439.0403  |     90 | 7.9e+05   | D+   |  72827.038    -   95597.593   | 3s2.3p4.(3P).4s  | 4P   | 1/2 | 3s2.3p4.(3P).5p    | 4D*  | 1/2 |   2 - 2   |    |            T1277,T694 |   L298  |
Cl II     |                        |              439.9137  |        | 1.3e+08   | D    | 138624.73     -  161350.08    | 3s2.3p3.(2P*).3d | 1D*  | 2   | 3s2.3p3.(2P*).4p   | 1D   | 2   |   5 - 5   |    |               T1619CA |         |
Cl I      |                        |              440.2520  |        | 5.8e+05   | D+   |  72827.038    -   95534.923   | 3s2.3p4.(3P).4s  | 4P   | 1/2 | 3s2.3p4.(3P).5p    | 2S*  | 1/2 |   2 - 2   |    |            T1277,T694 |         |
Cl I      |              440.303   |              440.3020  |     90 | 7.4e+05   | D    |  71958.363    -   94663.670   | 3s2.3p4.(3P).4s  | 4P   | 5/2 | 3s2.3p4.(3P).5p    | 4P*  | 3/2 |   6 - 4   |    |            T1277,T694 |   L298  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl I      |              443.849   |              443.8488  |    100 | 1.4e+06   | D    |  71958.363    -   94482.236   | 3s2.3p4.(3P).4s  | 4P   | 5/2 | 3s2.3p4.(3P).5p    | 4P*  | 5/2 |   6 - 6   |    |            T1277,T694 |   L298  |
Cl I      |                        |              444.5823  |        | 2.3e+05   | D    |  72827.038    -   95313.749   | 3s2.3p4.(3P).4s  | 4P   | 1/2 | 3s2.3p4.(3P).5p    | 4D*  | 3/2 |   2 - 4   |    |                  T694 |         |
Cl I      |                        |              444.6139  |        | 4.4e+05   | D    |  72488.568    -   94973.683   | 3s2.3p4.(3P).4s  | 4P   | 3/2 | 3s2.3p4.(3P).5p    | 4P*  | 1/2 |   4 - 2   |    |                  T694 |         |
Cl I      |                        |              446.9368  |        | 1.6e+06   | D    |  74225.846    -   96594.096   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 2P*  | 1/2 |   4 - 2   |    |            T1277,T694 |         |
Cl I      |              447.530   |              447.5304  |     90 | 4.3e+05   | D+   |  72488.568    -   94827.150   | 3s2.3p4.(3P).4s  | 4P   | 3/2 | 3s2.3p4.(3P).5p    | 2D*  | 5/2 |   4 - 6   |    |            T1277,T694 |   L298  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |              448.991   |                        |   1500 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl I      |                        |              449.1032  |        | 4.8e+05   | D+   |  74225.846    -   96486.198   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(1D).4p    | 2D*  | 3/2 |   4 - 4   |    |            T1277,T694 |         |
Cl I      |              452.619   |              452.6182  |    100 | 5.1e+06   | C    |  74225.846    -   96313.330   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 2P*  | 3/2 |   4 - 4   |    |                 T8043 |   L298  |
Cl I      |                        |              454.5489  |        | 5.1e+04   | D    |  72488.568    -   94482.236   | 3s2.3p4.(3P).4s  | 4P   | 3/2 | 3s2.3p4.(3P).5p    | 4P*  | 5/2 |   4 - 6   |    |                  T694 |         |
Cl II     |                        |              456.9344  |        | 5.5e+07   | D    | 131756.12     -  153634.97    | 3s2.3p3.(4S*).4p | 3P   | 1   | 3s2.3p3.(4S*).5s   | 3S*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              457.1964  |        | 9.2e+07   | D    | 131768.66     -  153634.97    | 3s2.3p3.(4S*).4p | 3P   | 2   | 3s2.3p3.(4S*).5s   | 3S*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              457.2121  |        | 1.8e+07   | D    | 131769.41     -  153634.97    | 3s2.3p3.(4S*).4p | 3P   | 0   | 3s2.3p3.(4S*).5s   | 3S*  | 1   |   1 - 3   |    |            T1619CA,LS |         |
Cl I      |                        |              457.8178  |        | 1.7e+05   | D    |  72827.038    -   94663.670   | 3s2.3p4.(3P).4s  | 4P   | 1/2 | 3s2.3p4.(3P).5p    | 4P*  | 3/2 |   2 - 4   |    |            T1277,T694 |         |
Cl I      |                        |              458.0484  |        | 1.8e+05   | D    |  72488.568    -   94314.206   | 3s2.3p4.(3P).4s  | 4P   | 3/2 | 3s2.3p4.(1D).4p    | 2P*  | 3/2 |   4 - 4   |    |                  T694 |         |
Cl III    |                        |              459.095   |        | 3.3e+07   | E    | 196137.22     -  217913.1?    | 3s2.3p2.(3P).3d  | 2F   | 5/2 | 3s2.3p2.(1D).4p    | 2D*  | 3/2 |   6 - 4   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl I      |              460.098   |              460.0977  |     80 | 4.2e+06   | C    |  74865.667    -   96594.096   | 3s2.3p4.(3P).4s  | 2P   | 1/2 | 3s2.3p4.(3P).5p    | 2P*  | 1/2 |   2 - 2   |    |                 T8043 |   L298  |
Cl III    |                        |              460.425   |        | 1.6e+06   | E    | 196137.22     -  217850.2?    | 3s2.3p2.(3P).3d  | 2F   | 5/2 | 3s2.3p2.(1D).4p    | 2D*  | 5/2 |   6 - 6   |    |            T1619CA,LS |         |
Cl III    |                        |              460.768   |        | 3.1e+07   | E    | 196153.36     -  217850.2?    | 3s2.3p2.(3P).3d  | 2F   | 7/2 | 3s2.3p2.(1D).4p    | 2D*  | 5/2 |   8 - 6   |    |            T1619CA,LS |         |
Cl III    |              460.821   |                        |    500 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L495  |
Cl I      |              462.3938  |              462.3938  |     40 | 4.5e+05   | D+   |  74865.667    -   96486.198   | 3s2.3p4.(3P).4s  | 2P   | 1/2 | 3s2.3p4.(1D).4p    | 2D*  | 3/2 |   2 - 4   |    |            T1277,T694 |   L298  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl I      |              465.4040  |              465.4041  |     50 | 4.9e+05   | D+   |  74225.846    -   95706.534   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 2D*  | 3/2 |   4 - 4   |    |            T1277,T694 |   L298  |
Cl I      |              466.1208  |              466.1208  |     80 | 1.2e+06   | C    |  74865.667    -   96313.330   | 3s2.3p4.(3P).4s  | 2P   | 1/2 | 3s2.3p4.(3P).5p    | 2P*  | 3/2 |   2 - 4   |    |                 T8043 |   L298  |
Cl I      |                        |              467.4536  |        | 2.0e+05   | D+   |  74225.846    -   95612.357   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 4S*  | 3/2 |   4 - 4   |    |            T1277,T694 |         |
Cl I      |                        |              467.7765  |        | 5.4e+05   | D+   |  74225.846    -   95597.593   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 4D*  | 1/2 |   4 - 2   |    |            T1277,T694 |         |
Cl I      |              469.1523  |              469.1523  |     45 | 1.1e+06   | D+   |  74225.846    -   95534.923   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 2S*  | 1/2 |   4 - 2   |    |            T1277,T694 |   L298  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |              470.314   |                        |    300 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L495  |
Cl I      |              472.1255  |              472.1255  |     40 | 2.1e+05   | D+   |  74225.846    -   95400.731   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 4D*  | 5/2 |   4 - 6   |    |            T1277,T694 |   L298  |
Cl II     |                        |              473.9352  |        | 4.5e+05   | E    | 126033.54     -  147127.57    | 3s2.3p3.(2D*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p   | 3F   | 3   |   5 - 7   |    |            T1619CA,LS |         |
Cl I      |              474.0729  |              474.0729  |     45 | 4.2e+05   | D+   |  74225.846    -   95313.749   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 4D*  | 3/2 |   4 - 4   |    |            T1277,T694 |   L298  |
Cl II     |                        |              475.5576  |        | 5.0e+06   | E    | 126033.54     -  147055.61    | 3s2.3p3.(2D*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p   | 3F   | 2   |   5 - 5   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              476.5225  |        | 3.5e+05   | E    | 126220.74     -  147200.24    | 3s2.3p3.(2D*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p   | 3F   | 4   |   7 - 9   |    |            T1619CA,LS |         |
Cl II     |              476.865   |              476.8651  |   4300 | 7.7e+07   | D    | 137806.15     -  158770.58    | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(2P*).4p   | 3D   | 2   |   3 - 5   |    |            T1619CA,LS |  L1617  |
Cl II     |                        |              477.1072  |        | 5.7e+07   | D    | 137771.77     -  158725.56    | 3s2.3p3.(2P*).4s | 3P*  | 0   | 3s2.3p3.(2P*).4p   | 3D   | 1   |   1 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              477.1667  |        | 1.0e+08   | D    | 138624.73     -  159575.91    | 3s2.3p3.(2P*).3d | 1D*  | 2   | 3s2.3p3.(2P*).4p   | 1P   | 1   |   5 - 3   |    |               T1619CA |         |
Cl II     |                        |              477.8913  |        | 4.3e+07   | D    | 137806.15     -  158725.56    | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(2P*).4p   | 3D   | 1   |   3 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |              478.132   |              478.1320  |  13000 | 1.0e+08   | D    | 137879.37     -  158788.25    | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p   | 3D   | 3   |   5 - 7   |    |            T1619CA,LS |  L1617  |
Cl II     |                        |              478.1789  |        | 4.7e+06   | E    | 126220.74     -  147127.57    | 3s2.3p3.(2D*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p   | 3F   | 3   |   7 - 7   |    |            T1619CA,LS |         |
Cl II     |                        |              478.5364  |        | 2.6e+07   | D    | 137879.37     -  158770.58    | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p   | 3D   | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |              479.455   |              479.4556  |  99000 | 1.04e+08  | C    | 107879.66     -  128730.82    | 3s2.3p3.(4S*).4s | 5S*  | 2   | 3s2.3p3.(4S*).4p   | 5P   | 3   |   5 - 7   |    |                 T8043 |  L1617  |
Cl II     |                        |              479.5699  |        | 2.8e+06   | E    | 137879.37     -  158725.56    | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p   | 3D   | 1   |   5 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl I      |                        |              479.6924  |        | 1.9e+05   | D    |  74865.667    -   95706.534   | 3s2.3p4.(3P).4s  | 2P   | 1/2 | 3s2.3p4.(3P).5p    | 2D*  | 3/2 |   2 - 4   |    |                  T694 |         |
Cl II     |                        |              479.8305  |        | 6.2e+05   | E    | 126220.74     -  147055.61    | 3s2.3p3.(2D*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p   | 3F   | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl II     |              481.006   |              481.0070  |  29000 | 9.9e+07   | C    | 107879.66     -  128663.57    | 3s2.3p3.(4S*).4s | 5S*  | 2   | 3s2.3p3.(4S*).4p   | 5P   | 2   |   5 - 5   |    |                 T8043 |  L1617  |
Cl II     |                        |              481.1609  |        | 3.4e+07   | D    | 149800.12     -  170577.38    | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).5s   | 3D*  | 3   |   5 - 7   |    |            T1619CA,LS |         |
Cl I      |                        |              481.8433  |        | 3.9e+05   | D    |  74225.846    -   94973.683   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 4P*  | 1/2 |   4 - 2   |    |                  T694 |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl I      |                        |              481.8699  |        | 1.9e+05   | D    |  74865.667    -   95612.357   | 3s2.3p4.(3P).4s  | 2P   | 1/2 | 3s2.3p4.(3P).5p    | 4S*  | 3/2 |   2 - 4   |    |                  T694 |         |
Cl II     |              481.947   |              481.9480  |  16000 | 1.00e+08  | C    | 107879.66     -  128622.99    | 3s2.3p3.(4S*).4s | 5S*  | 2   | 3s2.3p3.(4S*).4p   | 5P   | 1   |   5 - 3   |    |                 T8043 |  L1617  |
Cl II     |                        |              481.9756  |        | 5.1e+06   | E    | 126458.10     -  147200.24    | 3s2.3p3.(2D*).3d | 3F*  | 4   | 3s2.3p3.(2D*).4p   | 3F   | 4   |   9 - 9   |    |            T1619CA,LS |         |
Cl II     |                        |              482.0960  |        | 8.5e+06   | D    | 149800.12     -  170537.08    | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).5s   | 3D*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              482.5705  |        | 9.5e+05   | E    | 149800.12     -  170516.69    | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).5s   | 3D*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              483.6702  |        | 4.4e+05   | E    | 126458.10     -  147127.57    | 3s2.3p3.(2D*).3d | 3F*  | 4   | 3s2.3p3.(2D*).4p   | 3F   | 3   |   9 - 7   |    |            T1619CA,LS |         |
Cl I      |                        |              485.2706  |        | 2.3e+05   | D+   |  74225.846    -   94827.150   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(3P).5p    | 2D*  | 5/2 |   4 - 6   |    |            T1277,T694 |         |
Cl II     |                        |              485.7045  |        | 2.5e+07   | D    | 149954.18     -  170537.08    | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).5s   | 3D*  | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              486.1861  |        | 1.4e+07   | D    | 149954.18     -  170516.69    | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).5s   | 3D*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl III    |              486.375   |                        |    100 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L495  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              487.7688  |        | 1.9e+07   | D    | 150020.90     -  170516.69    | 3s2.3p3.(2D*).4p | 3P   | 0   | 3s2.3p3.(2D*).5s   | 3D*  | 1   |   1 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              489.1696  |        | 3.3e+04   | E    | 126033.54     -  146470.64    | 3s2.3p3.(2D*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p   | 3D   | 3   |   5 - 7   |    |            T1619CA,LS |         |
Cl II     |              489.677   |              489.6783  |  81000 | 8.8e+07   | D    | 126784.37     -  147200.24    | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p   | 3F   | 4   |   7 - 9   |    |      T1277,T1619CA,LS |  L1617  |
Cl II     |                        |              489.8909  |        | 1.1e+07   | D    | 137771.77     -  158178.78    | 3s2.3p3.(2P*).4s | 3P*  | 0   | 3s2.3p3.(2P*).4p   | 3S   | 1   |   1 - 3   |    |            T1619CA,LS |         |
Cl II     |              490.478   |              490.4776  |  47000 | 8.1e+07   | D    | 126744.97     -  147127.57    | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p   | 3F   | 3   |   5 - 7   |    |      T1277,T1619CA,LS |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              490.7176  |        | 3.2e+07   | D    | 137806.15     -  158178.78    | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(2P*).4p   | 3S   | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              491.4275  |        | 1.0e+07   | D    | 126784.37     -  147127.57    | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p   | 3F   | 3   |   7 - 7   |    |      T1277,T1619CA,LS |         |
Cl II     |              491.773   |              491.7730  |  26000 | 7.5e+07   | D    | 126726.70     -  147055.61    | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p   | 3F   | 2   |   3 - 5   |    |      T1277,T1619CA,LS |  L1617  |
Cl II     |                        |              492.2154  |        | 1.4e+07   | D    | 126744.97     -  147055.61    | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p   | 3F   | 2   |   5 - 5   |    |      T1277,T1619CA,LS |         |
Cl II     |                        |              492.4246  |        | 1.6e+06   | E    | 126033.54     -  146335.55    | 3s2.3p3.(2D*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p   | 3D   | 2   |   5 - 5   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              492.4877  |        | 5.2e+07   | D    | 137879.37     -  158178.78    | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p   | 3S   | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              492.5165  |        | 1.5e+07   | E    | 126033.54     -  146331.76    | 3s2.3p3.(2D*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p   | 3D   | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              493.1721  |        | 4.1e+05   | E    | 126784.37     -  147055.61    | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p   | 3F   | 2   |   7 - 5   |    |      T1277,T1619CA,LS |         |
Cl II     |                        |              493.6918  |        | 1.2e+06   | E    | 126220.74     -  146470.64    | 3s2.3p3.(2D*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p   | 3D   | 3   |   7 - 7   |    |            T1619CA,LS |         |
Cl II     |                        |              497.0075  |        | 1.3e+07   | E    | 126220.74     -  146335.55    | 3s2.3p3.(2D*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p   | 3D   | 2   |   7 - 5   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |              497.164   |                        |     10 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L495  |
Cl I      |                        |              497.6619  |        | 3.5e+05   | D+   |  74225.846    -   94314.206   | 3s2.3p4.(3P).4s  | 2P   | 3/2 | 3s2.3p4.(1D).4p    | 2P*  | 3/2 |   4 - 4   |    |            T1277,T694 |         |
Cl II     |              499.548   |              499.5473  |  10000 | 1.3e+07   | E    | 126458.10     -  146470.64    | 3s2.3p3.(2D*).3d | 3F*  | 4   | 3s2.3p3.(2D*).4p   | 3D   | 3   |   9 - 7   |    |            T1619CA,LS |  L1617  |
Cl II     |                        |              506.8123  |        | 9.7e+06   | D    | 126744.97     -  146470.64    | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p   | 3D   | 3   |   5 - 7   |    |            T1619CA,LS |         |
Cl II     |              507.826   |              507.8267  |  26000 | 7.7e+07   | D    | 126784.37     -  146470.64    | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p   | 3D   | 3   |   7 - 7   |    |            T1619CA,LS |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              509.8317  |        | 1.3e+07   | D    | 126726.70     -  146335.55    | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p   | 3D   | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              509.9303  |        | 6.4e+07   | D    | 126726.70     -  146331.76    | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p   | 3D   | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl I      |              509.9789  |              509.9789  |     30 | 8.5e+05   | D    |  74865.667    -   94468.857   | 3s2.3p4.(3P).4s  | 2P   | 1/2 | 3s2.3p4.(1D).4p    | 2P*  | 1/2 |   2 - 2   |    |                  T694 |   L298  |
Cl II     |                        |              510.3072  |        | 5.9e+07   | D    | 126744.97     -  146335.55    | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p   | 3D   | 2   |   5 - 5   |    |            T1619CA,LS |         |
