[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Si (all spectra): 1170 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
Si (new window)
Si Energy Levels
Si Line Wavelengths and Classification
Si Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek           |              Lower level              |                 Upper level                  |  gi   gk  |Type|                  TP  |   Line  |
          |                Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)         |---------------------------------------|----------------------------------------------|           |    |                 Ref. |   Ref.  |
          |                 Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                    | Conf.                 | Term    | J   | Conf.                     | Term       | J   |           |    |                      |         |
Si XIII   |                           |                 225.29    |       | 3.43e+08  | A    |[19431014]       - [19475387]       | 1s.9s                 | 1S      | 0   | 1s.10p                    | 1P*        | 1   |   1 - 3   |    |              T5231c4 |         |
Si XI     |                           |                 225.99    |       | 2.11e+01  | B+   |   450965        -    495201        | 1s2.2p2               | 3P      | 2   | 1s2.2p2                   | 1D         | 2   |   5 - 5   | M1 |                T4492 |         |
Si XI     |                           |                 225.99    |       | 7.04e-03  | C+   |   450965        -    495201        | 1s2.2p2               | 3P      | 2   | 1s2.2p2                   | 1D         | 2   |   5 - 5   | E2 |                T4586 |         |
Si X      |                           |                 226.07    |       | 1.15e+07  | B    |  2110260        -   2154480        | 2s.2p.(3P*).3p        | 2D      | 5/2 | 2s.2p.(3P*).3d            | 2D*        | 5/2 |   6 - 6   |    |           T7192c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si VI     |                           |                 226.97    |       | 1.69e+05  | D+   |  1150282        -   1194327        | 2s2.2p4.(1D).3p       | 2P*     | 1/2 | 2s2.2p4.(3P).3d           | 4F         | 3/2 |   2 - 4   |    |                  c44 |         |
Si I      |                           |                 227.8280  |       | 3.56e+06  | D    |    15394.370    -     59273.575    | 3s2.3p2               | 1S      | 0   | 3s2.3p.(2P*<1/2>).6s<1/2> | (1/2,1/2)* | 1   |   1 - 3   |    |                T5071 |         |
Si I      |                           |                 228.2572  |       | 1.99e+01  | D+   |    15394.370    -     59191.072    | 3s2.3p2               | 1S      | 0   | 3s2.3p.(2P*<3/2>).4f      | 2[3/2]     | 2   |   1 - 5   | E2 |                T5785 |         |
Si I      |                           |                 228.6759  |       | 1.83e+01  | D+   |    15394.370    -     59110.892    | 3s2.3p2               | 1S      | 0   | 3s2.3p.(2P*<3/2>).4f      | 2[5/2]     | 2   |   1 - 5   | E2 |                T5785 |         |
Si IV     |                 228.704   |                 228.7050  |   5w* | 6.41e+08  | A    |   250008.02     -    293718.99     | 2p6.4d                | 2D      | 5/2 | 2p6.5f                    | 2F*        | 7/2 |   6 - 8   |    |                  c33 |  L6098  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si IV     |                 228.704   |                 228.7050  |   5w* | 4.27e+07  | A    |   250008.02     -    293718.99     | 2p6.4d                | 2D      | 5/2 | 2p6.5f                    | 2F*        | 5/2 |   6 - 6   |    |                  c33 |  L6098  |
Si IV     |                 228.704   |                 228.7056  |   5w* | 5.98e+08  | A    |   250008.14     -    293718.99     | 2p6.4d                | 2D      | 3/2 | 2p6.5f                    | 2F*        | 5/2 |   4 - 6   |    |                  c33 |  L6098  |
Si I      |                 229.103   |                           |    35 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si III    |                 229.548   |                 229.5477  |     6 | 6.69e+07  | C+   |   198923.15     -    242473.66     | 3p.3d                 | 3F*     | 2   | 3s.6g                     | 3G         | 3   |   5 - 7   |    |           T6298c4,LS |  L4833  |
Si III    |                 229.687   |                           |    10 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L4833  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                 230.093   |                 230.0937  |     8 | 5.80e+06  | C    |   199026.49     -    242473.66     | 3p.3d                 | 3F*     | 3   | 3s.6g                     | 3G         | 3   |   7 - 7   |    |           T6298c4,LS |  L4833  |
Si X      |                           |                 230.13    |       | 1.16e+06  | C    |  2110260        -   2153700        | 2s.2p.(3P*).3p        | 2D      | 5/2 | 2s.2p.(3P*).3d            | 2D*        | 3/2 |   6 - 4   |    |           T7192c4,LS |         |
Si I      |                 230.306   |                 230.3058  |    55 | 3.48e+08  | C+   |    15394.370    -     58801.529    | 3s2.3p2               | 1S      | 0   | 3s2.3p.4d                 | 1P*        | 1   |   1 - 3   |    |                T5071 |  L3521  |
Si III    |                           |                 230.6331  |       | 1.60e+05  | E    |   201597.73     -    244943.31     | 3s.4d                 | 3D      | 1   | 3s.7p                     | 3P*        | 2   |   3 - 5   |    |           T6298c4,LS |         |
Si III    |                           |                 230.6360  |       | 2.41e+06  | E    |   201598.28     -    244943.31     | 3s.4d                 | 3D      | 2   | 3s.7p                     | 3P*        | 2   |   5 - 5   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 230.6424  |       | 1.35e+07  | D    |   201599.48     -    244943.31     | 3s.4d                 | 3D      | 3   | 3s.7p                     | 3P*        | 2   |   7 - 5   |    |           T6298c4,LS |         |
Si III    |                           |                 230.6860  |       | 4.00e+06  | E    |   201597.73     -    244933.36     | 3s.4d                 | 3D      | 1   | 3s.7p                     | 3P*        | 1   |   3 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 230.6889  |       | 1.20e+07  | D    |   201598.28     -    244933.36     | 3s.4d                 | 3D      | 2   | 3s.7p                     | 3P*        | 1   |   5 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 230.7107  |       | 1.60e+07  | E    |   201597.73     -    244928.72     | 3s.4d                 | 3D      | 1   | 3s.7p                     | 3P*        | 0   |   3 - 1   |    |           T6298c4,LS |         |
Si III    |                 230.819   |                 230.8188  |    10 | 7.16e+07  | B    |   199164.10     -    242474.81     | 3p.3d                 | 3F*     | 4   | 3s.6g                     | 3G         | 5   |   9 - 11  |    |           T6298c4,LS |  L4833  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 230.8238  |       | 4.48e+06  | C    |   199164.10     -    242473.86     | 3p.3d                 | 3F*     | 4   | 3s.6g                     | 3G         | 4   |   9 - 9   |    |           T6298c4,LS |         |
Si III    |                           |                 230.8249  |       | 8.77e+04  | E    |   199164.10     -    242473.66     | 3p.3d                 | 3F*     | 4   | 3s.6g                     | 3G         | 3   |   9 - 7   |    |           T6298c4,LS |         |
Si II     |                           |                 230.853   |       | 4.02e+06  | E    |    81191.34     -    124495.7      | 3s2.4p                | 2P*     | 1/2 | 3s2.8d                    | 2D         | 3/2 |   2 - 4   |    |           T6527c4,LS |         |
Si II     |                           |                 231.173   |       | 7.65e+06  | E    |    81251.32     -    124495.7      | 3s2.4p                | 2P*     | 3/2 | 3s2.8d                    | 2D         | 3/2 |   4 - 4   |    |                T7166 |         |
Si II     |                           |                 231.173   |       | 5.01e+07  | D+   |    81251.32     -    124495.7      | 3s2.4p                | 2P*     | 3/2 | 3s2.8d                    | 2D         | 5/2 |   4 - 6   |    |                T7166 |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si XI     |                           |                 231.25    |       | 4.02e+07  | B+   |  2241810        -   2285040        | 1s2.2s.3s             | 1S      | 0   | 1s2.2s.3p                 | 1P*        | 1   |   1 - 3   |    |              T7333c7 |         |
Si III    |                           |                 231.9079  |       | 4.32e+06  | D+   |   204828.06     -    247935.39     | 3s.4f                 | 1F*     | 3   | 3p.4p                     | 1D         | 2   |   7 - 5   |    |              T6298c4 |         |
Si II     |                           |                 232.8517  |       | 2.35e+01  | E    |        0.00     -     42932.62     | 3s2.3p                | 2P*     | 1/2 | 3s.3p2                    | 4P         | 3/2 |   2 - 4   |    |      c22,T6215,T5958 |         |
Si IV     |                 232.856   |                           |    2w |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L6098  |
Si XIII   |                           |                 232.91    |       | 8.03e+07  | A    |[19431012]       - [19473934]       | 1s.9p                 | 3P*     | 0   | 1s.10s                    | 3S         | 1   |   1 - 3   |    |           T5231c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 232.9945  |       | 3.16e+07  | C    |   205029.09     -    247935.39     | 3p.3d                 | 1D*     | 2   | 3p.4p                     | 1D         | 2   |   5 - 5   |    |              T6298c4 |         |
Si XIII   |                           |                 233.02    |       | 2.41e+08  | A    |[19431033]       - [19473934]       | 1s.9p                 | 3P*     | 1   | 1s.10s                    | 3S         | 1   |   3 - 3   |    |           T5231c4,LS |         |
