[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
S (all spectra): 1850 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 120
Query NIST Bibliographic Databases for
S (new window)
S Energy Levels
S Line Wavelengths and Classification
S Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |            Upper level            |  gi   gk  |Type|         TP  |               Line  |
          |                Wavelength |                Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |---------------------------------|-----------------------------------|           |    |        Ref. |               Ref.  |
          |                 Air (nm)  |                 Air (nm)  |   (?)  |           |      |                                   | Conf.            | Term  | J    | Conf.              | Term  | J    |           |    |             |                     |
S II      |                495.2191   |                495.2183   |      9 |           |      |   138527.98     -    158715.46    | 3s2.3p2.(1D).3d  | 2F    | 7/2  | 3s2.3p2.(3P).5p    | 2D*   | 5/2  |   8 - 6   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S XV      |                           |                495.4+     |        | 8.28e+04  | A    |[23234429]       - [23254611]      | 1s.3p            | 3P*   | 2    | 1s.3d              | 3D    | 1    |   5 - 3   |    |       T7549 |                     |
S V       |                           |                495.40+    |        | 2.35e+07  | D    |   472526.1      -    492706.0     | 3p.4p            | 1S    | 0    | 3s.6p              | 1P*   | 1    |   1 - 3   |    |     T6298c4 |                     |
S IV      |                           |                495.57+    |        | 4.05e+06  | D+   |   316182.9      -    336356.2     | 3p2.(3P).3d      | 4F    | 7/2  | 3s.3p.(3P*).4d     | 4D*   | 5/2  |   8 - 6   |    |  T6527c4,LS |                     |
S V       |                           |                497.5+     |        | 1.09e+07  | D    |   514595.2      -    534691       | 3s.7s            | 1S    | 0    | 3s.8p              | 1P*   | 1    |   1 - 3   |    |     T6298c4 |                     |
S II      |                499.1974   |                499.1969   |     20 | 2.67e+07  | C    |   109831.59     -    129858.18    | 3s2.3p2.(3P).4s  | 4P    | 3/2  | 3s2.3p2.(3P).4p    | 4P*   | 3/2  |   4 - 4   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                           |                499.21+    |        | 4.31e+06  | D+   |   316510.9      -    336536.8     | 3p2.(3P).3d      | 4F    | 9/2  | 3s.3p.(3P*).4d     | 4D*   | 7/2  |  10 - 8   |    |  T6527c4,LS |                     |
S II      |                499.3497   |                499.3500   |     17 | 4.58e+07  | C+   |   125485.29     -    145505.74    | 3s2.3p2.(3P).4p  | 2S*   | 1/2  | 3s.3p4             | 2P    | 3/2  |   2 - 4   |    |    T3186c85 |              L5883  |
S IV      |                           |                499.46+    |        | 1.05e+06  | D    |   281093.6      -    301109.8     | 3s.3p.(1P*).3d   | 2D*   | 3/2  | 3s.3p.(3P*).4p     | 2D    | 3/2  |   4 - 4   |    |  T6527c4,LS |                     |
S III     |                           |                499.819+   |        | 2.81e+05  | D    |   147551.60     -    167553.27    | 3s2.3p.3d        | 3D*   | 1    | 3s2.3p.4p          | 1P    | 1    |   3 - 3   |    |    T7942c84 |                     |
S IV      |                           |                500.20+    |        | 6.63e+06  | D    |   336255.3      -    356241.8     | 3s.3p.(3P*).4d   | 4D*   | 1/2  | 3s.3p.(3P*).4f     | 4D    | 1/2  |   2 - 2   |    |  T6527c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                500.6727   |                500.6727   |     15 | 1.7e+07   | D    |   131028.85     -    150996.41    | 3s2.3p2.(3P).4p  | 4S*   | 3/2  | 3s2.3p2.(3P).5s    | 4P    | 5/2  |   4 - 6   |    |  T1619CA,LS |              L5883  |
S II      |                500.9564   |                500.9567   |     21 | 7.73e+07  | C    |   109831.59     -    129787.83    | 3s2.3p2.(3P).4s  | 4P    | 3/2  | 3s2.3p2.(3P).4p    | 4P*   | 1/2  |   4 - 2   |    |    T3186c85 |              L5883  |
S II      |                501.1608   |                501.1626   |     16 | 7.88e+07  | D    |   136328.79     -    156276.83    | 3s2.3p2.(1S).4s  | 2S    | 1/2  | 3s2.3p2.(1S).4p    | 2P*   | 3/2  |   2 - 4   |    |      u20,LS |              L5883  |
S IV      |                           |                501.24+    |        | 6.58e+06  | D    |   336297.0      -    356241.8     | 3s.3p.(3P*).4d   | 4D*   | 3/2  | 3s.3p.(3P*).4f     | 4D    | 1/2  |   4 - 2   |    |  T6527c4,LS |                     |
S II      |                501.4069   |                501.4042   |     21 | 7.36e+07  | C+   |   113461.54     -    133399.97    | 3s2.3p2.(3P).4s  | 2P    | 3/2  | 3s2.3p2.(3P).4p    | 2P*   | 3/2  |   4 - 4   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                           |                501.94+    |        | 3.29e+06  | D    |   336255.3      -    356172.6     | 3s.3p.(3P*).4d   | 4D*   | 1/2  | 3s.3p.(3P*).4f     | 4D    | 3/2  |   2 - 4   |    |  T6527c4,LS |                     |
S II      |                502.7221   |                502.7203   |     20 | 2.86e+07  | C    |   105599.06     -    125485.29    | 3s2.3p2.(3P).3d  | 2P    | 3/2  | 3s2.3p2.(3P).4p    | 2S*   | 1/2  |   4 - 2   |    |    T3186c85 |              L5883  |
S IV      |                           |                502.92+    |        | 1.15e+05  | E    |   281231.6      -    301109.8     | 3s.3p.(1P*).3d   | 2D*   | 5/2  | 3s.3p.(3P*).4p     | 2D    | 3/2  |   6 - 4   |    |  T6527c4,LS |                     |
S IV      |                           |                502.99+    |        | 5.22e+06  | D+   |   336297.0      -    356172.6     | 3s.3p.(3P*).4d   | 4D*   | 3/2  | 3s.3p.(3P*).4f     | 4D    | 3/2  |   4 - 4   |    |  T6527c4,LS |                     |
S II      |                503.2447   |                503.2434   |     23 | 6.76e+07  | C+   |   110268.60     -    130134.16    | 3s2.3p2.(3P).4s  | 4P    | 5/2  | 3s2.3p2.(3P).4p    | 4P*   | 5/2  |   6 - 6   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                           |                503.357+   |        | 2.26e+03  | E'   |   147692.21     -    167553.27    | 3s2.3p.3d        | 3D*   | 2    | 3s2.3p.4p          | 1P    | 1    |   5 - 3   |    |    T7942c84 |                     |
S II      |                503.9382   |                503.9362   |     13 | 7.74e+07  | E    |   136328.79     -    156167.04    | 3s2.3p2.(1S).4s  | 2S    | 1/2  | 3s2.3p2.(1S).4p    | 2P*   | 1/2  |   2 - 2   |    |      u20,LS |              L5883  |
S IV      |                           |                504.49+    |        | 4.52e+06  | D+   |   336356.2      -    356172.6     | 3s.3p.(3P*).4d   | 4D*   | 5/2  | 3s.3p.(3P*).4f     | 4D    | 3/2  |   6 - 4   |    |  T6527c4,LS |                     |
S II      |                504.6742   |                504.6747   |      6 |           |      |   131187.19     -    150996.41    | 3s2.3p2.(3P).4p  | 2D*   | 5/2  | 3s2.3p2.(3P).5s    | 4P    | 5/2  |   6 - 6   |    |             |              L5883  |
S II      |                504.7292   |                504.7277   |     18 | 3.10e+07  | C    |   113461.54     -    133268.68    | 3s2.3p2.(3P).4s  | 2P    | 3/2  | 3s2.3p2.(3P).4p    | 2P*   | 1/2  |   4 - 2   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                507.3090   |                507.3074   |      7 |           |      |   138509.17     -    158215.59    | 3s2.3p2.(1D).3d  | 2F    | 5/2  | 3s2.3p2.(3P).5p    | 2D*   | 3/2  |   6 - 4   |    |             |              L5883  |
S VIII    |                           |                507.9+     |        | 3.11e+00  | C+   |  1663533        -   1683217       | 2s2.2p4.(3P).3p  | 4P*   | 5/2  | 2s2.2p4.(3P).3p    | 4D*   | 3/2  |   6 - 4   | M1 |         u29 |                     |
S IV      |                           |                508.88+    |        | 2.95e+06  | D+   |   336297.0      -    355942.4     | 3s.3p.(3P*).4d   | 4D*   | 3/2  | 3s.3p.(3P*).4f     | 4D    | 5/2  |   4 - 6   |    |  T6527c4,LS |                     |
S II      |                509.3989   |                509.4005   |      4 |           |      |   110508.71     -    130134.16    | 3s2.3p2.(3P).3d  | 4F    | 7/2  | 3s2.3p2.(3P).4p    | 4P*   | 5/2  |   8 - 6   |    |             |              L5883  |
S II      |                510.3340   |                510.3332   |     19 | 2.23e+07  | C    |   110268.60     -    129858.18    | 3s2.3p2.(3P).4s  | 4P    | 5/2  | 3s2.3p2.(3P).4p    | 4P*   | 3/2  |   6 - 4   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                           |                510.42+    |        | 7.17e+06  | D+   |   336356.2      -    355942.4     | 3s.3p.(3P*).4d   | 4D*   | 5/2  | 3s.3p.(3P*).4f     | 4D    | 5/2  |   6 - 6   |    |  T6527c4,LS |                     |
S II      |                512.6130   |                512.6130   |     13 | 1.8e+07   | E    |   131028.85     -    150531.31    | 3s2.3p2.(3P).4p  | 4S*   | 3/2  | 3s2.3p2.(3P).5s    | 4P    | 3/2  |   4 - 4   |    |  T1619CA,LS |              L5883  |
S II      |                514.2341   |                514.2322   |     18 | 1.25e+07  | C    |   106044.24     -    125485.29    | 3s2.3p2.(3P).3d  | 2P    | 1/2  | 3s2.3p2.(3P).4p    | 2S*   | 1/2  |   2 - 2   |    |    T3186c85 |              L5883  |
S IV      |                           |                515.17+    |        | 2.31e+06  | D    |   336536.8      -    355942.4     | 3s.3p.(3P*).4d   | 4D*   | 7/2  | 3s.3p.(3P*).4f     | 4D    | 5/2  |   8 - 6   |    |  T6527c4,LS |                     |
S III     |                516.0084   |                516.0085   |     13 | 3.83e+07  | B+   |   157610.31     -    176984.44    | 3s2.3p.3d        | 1F*   | 3    | 3s2.3p.4p          | 1D    | 2    |   7 - 5   |    |    T7942c84 |             L11011  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                           |                517.74+    |        | 1.71e+06  | D    |   336356.2      -    355665.5     | 3s.3p.(3P*).4d   | 4D*   | 5/2  | 3s.3p.(3P*).4f     | 4D    | 7/2  |   6 - 8   |    |  T6527c4,LS |                     |
S II      |                519.8844   |                519.8852   |     11 | 1.8e+07   | E    |   131028.85     -    150258.51    | 3s2.3p2.(3P).4p  | 4S*   | 3/2  | 3s2.3p2.(3P).5s    | 4P    | 1/2  |   4 - 2   |    |  T1619CA,LS |              L5883  |
S II      |                520.1024   |                520.1027   |     20 | 7.56e+07  | C+   |   121528.72     -    140750.34    | 3s2.3p2.(1D).4s  | 2D    | 3/2  | 3s2.3p2.(1D).4p    | 2D*   | 3/2  |   4 - 4   |    |    T3186c85 |              L5883  |
S II      |                520.1387   |                520.1379   |     15 | 1.19e+07  | C    |   121530.02     -    140750.34    | 3s2.3p2.(1D).4s  | 2D    | 5/2  | 3s2.3p2.(1D).4p    | 2D*   | 3/2  |   6 - 4   |    |    T3186c85 |              L5883  |
S II      |                           |                521.2267   |        | 1.46e+06  | D+   |   121528.72     -    140708.89    | 3s2.3p2.(1D).4s  | 2D    | 3/2  | 3s2.3p2.(1D).4p    | 2D*   | 5/2  |   4 - 6   |    |    T3186c85 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                521.2623   |                521.2620   |     21 | 8.47e+07  | C+   |   121530.02     -    140708.89    | 3s2.3p2.(1D).4s  | 2D    | 5/2  | 3s2.3p2.(1D).4p    | 2D*   | 5/2  |   6 - 6   |    |    T3186c85 |              L5883  |
S III     |                521.9322   |                521.9307   |     13 | 5.98e+07  | B+   |   148398.97     -    167553.27    | 3s2.3p.4s        | 1P*   | 1    | 3s2.3p.4p          | 1P    | 1    |   3 - 3   |    |    T7942c84 |             L11011  |
S IV      |                           |                522.63+    |        | 9.98e+06  | D+   |   336536.8      -    355665.5     | 3s.3p.(3P*).4d   | 4D*   | 7/2  | 3s.3p.(3P*).4f     | 4D    | 7/2  |   8 - 8   |    |  T6527c4,LS |                     |
S II      |                           |                523.056+   |        | 3.88e+03  | E    |   129787.83     -    148900.91    | 3s2.3p2.(3P).4p  | 4P*   | 1/2  | 3s2.3p2.(1S).3d    | 2D    | 3/2  |   2 - 4   |    |    T3186c85 |                     |
S II      |                           |                524.989+   |        | 9.01e+04  | D    |   129858.18     -    148900.91    | 3s2.3p2.(3P).4p  | 4P*   | 3/2  | 3s2.3p2.(1S).3d    | 2D    | 3/2  |   4 - 4   |    |    T3186c85 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                           |                525.384+   |        | 1.57e+04  | E    |   129858.18     -    148886.57    | 3s2.3p2.(3P).4p  | 4P*   | 3/2  | 3s2.3p2.(1S).3d    | 2D    | 5/2  |   4 - 6   |    |    T3186c85 |                     |
S VI      |                           |                527.1+     |        | 5.29e+06  | A    |   637709        -   [656675]      | 2p6.8s           | 2S    | 1/2  | 2p6.9p             | 2P*   | 3/2  |   2 - 4   |    |    T7942c84 |                     |
S I       |                527.810    |                527.8128   |      1 | 4.33e+05  | E    |    55330.811    -     74271.651   | 3s2.3p3.(4S*).4s | 3S*   | 1    | 3s2.3p3.(4S*).5p   | 3P    | 0    |   3 - 1   |    |       T7952 |              L7427  |
S I       |                527.870    |                527.8700   |      2 | 4.28e+05  | E    |    55330.811    -     74269.600   | 3s2.3p3.(4S*).4s | 3S*   | 1    | 3s2.3p3.(4S*).5p   | 3P    | 1    |   3 - 3   |    |       T7952 |              L7427  |
S I       |                527.899    |                527.8993   |      3 | 4.24e+05  | D    |    55330.811    -     74268.547   | 3s2.3p3.(4S*).4s | 3S*   | 1    | 3s2.3p3.(4S*).5p   | 3P    | 2    |   3 - 5   |    |       T7952 |              L7427  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S VI      |                           |                528.1+     |        | 5.62e+06  | B+   |   637709        -   [656641]      | 2p6.8s           | 2S    | 1/2  | 2p6.9p             | 2P*   | 1/2  |   2 - 2   |    |    T7942c84 |                     |
S I       |                           |                529.57+    |        | 8.89e+05  | D    |    63475.051    -     82353.1     | 3s2.3p3.(4S*).4p | 5P    | 3    | 3s2.3p3.(4S*).10d  | 5D*   | 4    |   7 - 9   |    |       T7952 |                     |
S XIII    |                           |                532+       |        | 1.88e+06  | C    |  3438300        -   3457100       | 1s2.2p.3p        | 1S    | 0    | 1s2.2p.3d          | 1P*   | 1    |   1 - 3   |    |     T5633c4 |                     |
S II      |                532.0732   |                532.0723   |     24 | 7.95e+07  | C+   |   121530.02     -    140319.23    | 3s2.3p2.(1D).4s  | 2D    | 5/2  | 3s2.3p2.(1D).4p    | 2F*   | 7/2  |   6 - 8   |    |    T3186c85 |              L5883  |
S II      |                532.2205   |                532.2216   |      7 |           |      |   140708.89     -    159492.83    | 3s2.3p2.(1D).4p  | 2D*   | 5/2  | 3s2.3p2.(3P).4d    | 2D    | 5/2  |   6 - 6   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                           |                532.709+   |        | 3.32e+04  | E    |   130134.16     -    148900.91    | 3s2.3p2.(3P).4p  | 4P*   | 5/2  | 3s2.3p2.(1S).3d    | 2D    | 3/2  |   6 - 4   |    |    T3186c85 |                     |
S VI      |                           |                532.9*     |        | 4.51e+05  | B+   |  [641580]       -    660341       | 2p6.8p           | 2P*   | 1/2  | 2p6.9d             | 2D    | 3/2  |   2 - 4   |    |    T7942c84 |                     |
S II      |                           |                533.116+   |        | 3.05e+05  | D+   |   130134.16     -    148886.57    | 3s2.3p2.(3P).4p  | 4P*   | 5/2  | 3s2.3p2.(1S).3d    | 2D    | 5/2  |   6 - 6   |    |    T3186c85 |                     |
S IV      |                           |                533.45+    |        | 2.56e+06  | D    |   337501.0      -    356241.8     | 3s.3p.(3P*).4d   | 4F*   | 3/2  | 3s.3p.(3P*).4f     | 4D    | 1/2  |   4 - 2   |    |  T6527c4,LS |                     |
S VI      |                           |                534.3+     |        | 6.46e+05  | B+   |  [641631]       -    660341       | 2p6.8p           | 2P*   | 3/2  | 2p6.9d             | 2D    | 5/2  |   4 - 6   |    |    T7942c84 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S VI      |                           |                534.3+     |        | 1.09e+05  | B+   |  [641631]       -    660341       | 2p6.8p           | 2P*   | 3/2  | 2p6.9d             | 2D    | 3/2  |   4 - 4   |    |    T7942c84 |                     |
S II      |                534.5721   |                534.5712   |     22 | 7.56e+07  | C+   |   121528.72     -    140230.10    | 3s2.3p2.(1D).4s  | 2D    | 3/2  | 3s2.3p2.(1D).4p    | 2F*   | 5/2  |   4 - 6   |    |    T3186c85 |              L5883  |
S II      |                           |                534.6084   |        | 2.69e+06  | C    |   121530.02     -    140230.10    | 3s2.3p2.(1D).4s  | 2D    | 5/2  | 3s2.3p2.(1D).4p    | 2F*   | 5/2  |   6 - 6   |    |    T3186c85 |                     |
S III     |                           |                535.412+   |        | 2.03e+03  | E'   |   151978.54     -    170650.55    | 3s.3p3           | 1D*   | 2    | 3s2.3p.4p          | 3D    | 3    |   5 - 7   |    |    T7942c84 |                     |
S IV      |                           |                535.42+    |        | 5.04e+05  | D    |   337501.0      -    356172.6     | 3s.3p.(3P*).4d   | 4F*   | 3/2  | 3s.3p.(3P*).4f     | 4D    | 3/2  |   4 - 4   |    |  T6527c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                536.2703   |                536.2697   |     10 | 8.1e+06   | E    |   133268.68     -    151910.83    | 3s2.3p2.(3P).4p  | 2P*   | 1/2  | 3s2.3p2.(3P).5s    | 2P    | 3/2  |   2 - 4   |    |  T1619CA,LS |              L5883  |
S III     |                536.9618   |                536.9618   |     1w | 4.60e+07  | B+   |   164140.97     -    182759.09    | 3s2.3p.3d        | 1P*   | 1    | 3s2.3p.4p          | 1S    | 0    |   3 - 1   |    |    T7942c84 |             L11011  |
S I       |                537.258    |                537.258    |      1 |           |      |    63446.065    -     82053.92    | 3s2.3p3.(4S*).4p | 5P    | 1    | 3s2.3p3.(4S*).9d   | 5D*   | 2    |   3 - 5   |    |             |              L7427  |
S I       |                537.583    |                537.583    |      1 |           |      |    63457.142    -     82053.74    | 3s2.3p3.(4S*).4p | 5P    | 2    | 3s2.3p3.(4S*).9d   | 5D*   | 3    |   5 - 7   |    |             |              L7427  |
S I       |                538.102    |                538.101    |      2 | 1.23e+06  | D    |    63475.051    -     82053.74    | 3s2.3p3.(4S*).4p | 5P    | 3    | 3s2.3p3.(4S*).9d   | 5D*   | 4    |   7 - 9   |    |       T7952 |              L7427  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S VI      |                           |                538.5+     |        | 8.97e+07  | A    |   619142.9      -    637709       | 2p6.7p           | 2P*   | 1/2  | 2p6.8s             | 2S    | 1/2  |   2 - 2   |    |    T7942c84 |                     |
S IV      |                           |                539.49+    |        | 1.99e+06  | D    |   337641.6      -    356172.6     | 3s.3p.(3P*).4d   | 4F*   | 5/2  | 3s.3p.(3P*).4f     | 4D    | 3/2  |   6 - 4   |    |  T6527c4,LS |                     |
S IV      |                           |                539.60+    |        | 6.08e-03  | B    |   133619.6      -    152146.8     | 3s.3p2           | 2P    | 1/2  | 3s2.3d             | 2D    | 5/2  |   2 - 6   | E2 |         u29 |                     |
S IV      |                           |                539.99+    |        | 4.54e-03  | C    |   133619.6      -    152133.2     | 3s.3p2           | 2P    | 1/2  | 3s2.3d             | 2D    | 3/2  |   2 - 4   | M1 |         u29 |                     |
S II      |                540.0712   |                540.0733   |     15 | 4.0e+07   | D    |   133399.97     -    151910.83    | 3s2.3p2.(3P).4p  | 2P*   | 3/2  | 3s2.3p2.(3P).5s    | 2P    | 3/2  |   4 - 4   |    |  T1619CA,LS |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S VI      |                           |                540.7+     |        | 1.80e+08  | A    |   619218.4      -    637709       | 2p6.7p           | 2P*   | 3/2  | 2p6.8s             | 2S    | 1/2  |   4 - 2   |    |    T7942c84 |                     |
S IV      |                           |                542.11+    |        | 2.31e+04  | E    |   337501.0      -    355942.4     | 3s.3p.(3P*).4d   | 4F*   | 3/2  | 3s.3p.(3P*).4f     | 4D    | 5/2  |   4 - 6   |    |  T6527c4,LS |                     |
S II      |                542.8667   |                542.8655   |     23 | 3.77e+07  | C+   |   109560.69     -    127976.34    | 3s2.3p2.(3P).4s  | 4P    | 1/2  | 3s2.3p2.(3P).4p    | 4D*   | 3/2  |   2 - 4   |    |    T3186c85 |              L5883  |
S II      |                543.2815   |                543.2797   |     25 | 6.04e+07  | C+   |   109831.59     -    128233.20    | 3s2.3p2.(3P).4s  | 4P    | 3/2  | 3s2.3p2.(3P).4p    | 4D*   | 5/2  |   4 - 6   |    |    T3186c85 |              L5883  |
S VIII    |                           |                543.6+     |        | 5.88e-01  | C+   |  1679967        -   1698357       | 2s2.2p4.(3P).3p  | 4D*   | 5/2  | 2s2.2p4.(3P).3p    | 4S*   | 3/2  |   6 - 4   | M1 |         u29 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S I       |                           |                544.122+   |        | 1.63e+05  | E    |    63446.065    -     81819.20    | 3s2.3p3.(4S*).4p | 5P    | 1    | 3s2.3p3.(4S*).10s  | 5S*   | 2    |   3 - 5   |    |       T7952 |                     |
S I       |                544.441    |                544.450    |      1 | 2.70e+05  | D    |    63457.142    -     81819.20    | 3s2.3p3.(4S*).4p | 5P    | 2    | 3s2.3p3.(4S*).10s  | 5S*   | 2    |   5 - 5   |    |       T7952 |              L7427  |
S I       |                544.982    |                544.981    |      1 | 3.77e+05  | D    |    63475.051    -     81819.20    | 3s2.3p3.(4S*).4p | 5P    | 3    | 3s2.3p3.(4S*).10s  | 5S*   | 2    |   7 - 5   |    |       T7952 |              L7427  |
S II      |                545.3828   |                545.3855   |     27 | 7.75e+07  | C+   |   110268.60     -    128599.16    | 3s2.3p2.(3P).4s  | 4P    | 5/2  | 3s2.3p2.(3P).4p    | 4D*   | 7/2  |   6 - 8   |    |    T3186c85 |              L5883  |
S IV      |                           |                546.27+    |        | 4.13e+05  | D    |   337641.6      -    355942.4     | 3s.3p.(3P*).4d   | 4F*   | 5/2  | 3s.3p.(3P*).4f     | 4D    | 5/2  |   6 - 6   |    |  T6527c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                           |                546.722+   |        | 1.01e+05  | D    |   110313.40     -    128599.16    | 3s2.3p2.(3P).3d  | 4F    | 5/2  | 3s2.3p2.(3P).4p    | 4D*   | 7/2  |   6 - 8   |    |    T3186c85 |                     |
S II      |                547.3620   |                547.3614   |     23 | 6.61e+07  | C+   |   109560.69     -    127825.08    | 3s2.3p2.(3P).4s  | 4P    | 1/2  | 3s2.3p2.(3P).4p    | 4D*   | 1/2  |   2 - 2   |    |    T3186c85 |              L5883  |
S II      |                547.5011   |                547.4990   |     11 | 7.35e+06  | C    |   130641.11     -    148900.91    | 3s2.3p2.(3P).4p  | 2D*   | 3/2  | 3s2.3p2.(1S).3d    | 2D    | 3/2  |   4 - 4   |    |    T3186c85 |              L5883  |
S II      |                547.8194   |                547.8218   |     10 | 1.89e+07  | E    |   143488.95     -    161737.99    | 3s2.3p2.(1D).4p  | 2P*   | 1/2  | 3s2.3p2.(1D).5s    | 2D    | 3/2  |   2 - 4   |    |      u20,LS |              L5883  |
S II      |                547.9310   |                547.9293   |      6 | 4.64e+05  | D+   |   130641.11     -    148886.57    | 3s2.3p2.(3P).4p  | 2D*   | 3/2  | 3s2.3p2.(1S).3d    | 2D    | 5/2  |   4 - 6   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                548.8251   |                548.8275   |      9 | 7.11e+07  | C    |   285122.2      -    303337.8     | 3s2.5p           | 2P*   | 1/2  | 3s2.5d             | 2D    | 3/2  |   2 - 4   |    |  T6527c4,LS |                u24  |
S IV      |                           |                549.55+    |        | 1.91e+06  | D    |   337750.7      -    355942.4     | 3s.3p.(3P*).4d   | 4F*   | 7/2  | 3s.3p.(3P*).4f     | 4D    | 5/2  |   8 - 6   |    |  T6527c4,LS |                     |
S IV      |                549.7750   |                549.7782   |     11 | 8.48e+07  | C    |   285296.0      -    303480.1     | 3s2.5p           | 2P*   | 3/2  | 3s2.5d             | 2D    | 5/2  |   4 - 6   |    |  T6527c4,LS |                u24  |
S I       |                549.818    |                549.819    |      2 |           |      |    63446.065    -     81628.83    | 3s2.3p3.(4S*).4p | 5P    | 1    | 3s2.3p3.(4S*).8d   | 5D*   | 2    |   3 - 5   |    |             |              L7427  |
S I       |                550.154    |                550.154    |      3 |           |      |    63457.142    -     81628.83    | 3s2.3p3.(4S*).4p | 5P    | 2    | 3s2.3p3.(4S*).8d   | 5D*   | 3    |   5 - 7   |    |             |              L7427  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S I       |                550.701    |                550.700    |      4 | 1.78e+06  | D+   |    63475.051    -     81628.70    | 3s2.3p3.(4S*).4p | 5P    | 3    | 3s2.3p3.(4S*).8d   | 5D*   | 4    |   7 - 9   |    |       T7952 |              L7427  |
S VI      |                           |                550.899    |      m | 9.52e+07  | AA   |   504102.4      -    522249.5     | 2p6.5s           | 2S    | 1/2  | 2p6.5p             | 2P*   | 3/2  |   2 - 4   |    |    T7942c84 |              L4882  |
S II      |                550.9718   |                550.9705   |     23 | 3.67e+07  | C+   |   109831.59     -    127976.34    | 3s2.3p2.(3P).4s  | 4P    | 3/2  | 3s2.3p2.(3P).4p    | 4D*   | 3/2  |   4 - 4   |    |    T3186c85 |              L5883  |
S II      |                551.8732   |                551.8714   |     11 | 3.2e+07   | E    |   133268.68     -    151383.81    | 3s2.3p2.(3P).4p  | 2P*   | 1/2  | 3s2.3p2.(3P).5s    | 2P    | 1/2  |   2 - 2   |    |  T1619CA,LS |              L5883  |
S II      |                           |                551.893+   |        | 3.68e+06  | E    |   143623.56     -    161737.99    | 3s2.3p2.(1D).4p  | 2P*   | 3/2  | 3s2.3p2.(1D).5s    | 2D    | 3/2  |   4 - 4   |    |      u20,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                552.0400   |                552.0418   |     12 | 2.22e+07  | D    |   143623.56     -    161733.10    | 3s2.3p2.(1D).4p  | 2P*   | 3/2  | 3s2.3p2.(1D).5s    | 2D    | 5/2  |   4 - 6   |    |      u20,LS |              L5883  |
S II      |                           |                552.599+   |        | 7.89e+04  | D    |   112937.57     -    131028.85    | 3s2.3p2.(3P).4s  | 2P    | 1/2  | 3s2.3p2.(3P).4p    | 4S*   | 3/2  |   2 - 4   |    |    T3186c85 |                     |
