[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
V (all spectra): 1310 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 12000
Query NIST Bibliographic Databases for
V (new window)
V Energy Levels
V Line Wavelengths and Classification
V Transition Probabilities
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                  Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level               |  gi   gk  |Type|         TP  |          Line  |
          |               Wavelength |               Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|----------------------------------------|           |    |        Ref. |          Ref.  |
          |                Air (nm)  |                Air (nm)  |  (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term   | J    |           |    |             |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                474.263   |                          |    27 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V VIII    |                          |                474.61    |       | 2.6e+00   | E    |     6007.8      -     27072       | 3s2.3p4              | 3P    | 1    | 3s2.3p4                | 1D     | 2    |   3 - 5   | M1 |       T4560 |                |
V VIII    |                          |                474.61    |       | 1.3e-03   | E    |     6007.8      -     27072       | 3s2.3p4              | 3P    | 1    | 3s2.3p4                | 1D     | 2    |   3 - 5   | E2 |       T4560 |                |
V I       |                474.663   |                474.6616  |    24 | 1.9e+07   | C    |    16361.50     -     37423.25    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3/2  | 3d3.4s.(5F).5s         | e 6F   | 3/2  |   4 - 4   |    |       T284n |         L3475  |
V I       |                474.852   |                474.8503  |    40 | 1.2e+07   | C    |    16449.90     -     37503.28    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 5/2  | 3d3.4s.(5F).5s         | e 6F   | 5/2  |   6 - 6   |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                475.098   |                475.0981  |    45 | 1.7e+07   | C    |    16572.63     -     37615.03    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 7/2  | 3d3.4s.(5F).5s         | e 6F   | 7/2  |   8 - 8   |    |       T284n |         L3475  |
V I       |                475.156   |                475.1573  |    35 | 1.1e+07   | C    |    15572.03     -     36611.81    | 3d4.(3P2).4s         | b 4P  | 5/2  | 3d3.(a 2D).4s.4p.(3P*) | x 4P*  | 5/2  |   6 - 6   |    |       T284n |         L3475  |
V I       |                475.393   |                475.3929  |    40 | 1.5e+07   | C    |    16728.81     -     37758.16    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 9/2  | 3d3.4s.(5F).5s         | e 6F   | 9/2  |  10 - 10  |    |       T284n |         L3475  |
V I       |                475.748   |                475.7474  |    65 | 7.6e+07   | C    |    16361.50     -     37375.18    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3/2  | 3d3.4s.(5F).5s         | e 6F   | 1/2  |   4 - 2   |    |       T284n |         L3475  |
V I       |                476.663   |                476.6623  |    55 | 5.6e+07   | C    |    16449.90     -     37423.25    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 5/2  | 3d3.4s.(5F).5s         | e 6F   | 3/2  |   6 - 4   |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V V       |                476.9064  |                476.908+  |     1 |           |      |   449370.81     -    470333.35    | 3p6.6f               | 2F*   | 5/2  | 3p6.7g                 | 2G     | 7/2  |   6 - 8   |    |             |        L11926  |
V I       |                477.636   |                477.6347  |   130 | 5.1e+07   | C    |    16572.63     -     37503.28    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 7/2  | 3d3.4s.(5F).5s         | e 6F   | 5/2  |   8 - 6   |    |       T284n |         L3475  |
V I       |                477.652   |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V V       |                478.0787  |                478.077+  |     3 |           |      |   449422.47     -    470333.75    | 3p6.6f               | 2F*   | 7/2  | 3p6.7g                 | 2G     | 9/2  |   8 - 10  |    |             |        L11926  |
V I       |                          |                478.4467  |       | 7.7e+04   | B+   |      137.38     -     21032.51    | 3d3.4s2              | a 4F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 7/2  |   6 - 8   |    |       T4902 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                478.651   |                478.6508  |   110 | 4.7e+07   | C    |    16728.81     -     37615.03    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 9/2  | 3d3.4s.(5F).5s         | e 6F   | 7/2  |  10 - 8   |    |       T284n |         L3475  |
V I       |                479.692   |                479.6914  |   130 | 4.8e+07   | C    |    16917.25     -     37758.16    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 11/2 | 3d3.4s.(5F).5s         | e 6F   | 9/2  |  12 - 10  |    |       T284n |         L3475  |
V I       |                479.977   |                479.9777  |    19 | 1.27e+05  | B+   |        0.00     -     20828.48    | 3d3.4s2              | a 4F  | 3/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 5/2  |   4 - 6   |    |       T4902 |         L3475  |
V IV      |                480.154   |                480.15+   |     2 | 2.1e+07   | D    |   236322.4      -    257143.2     | 3p6.3d.5s            | 3D    | 2    | 3p6.3d.5p              | 3P*    | 2    |   5 - 5   |    |       T2757 |        L11926  |
V I       |                480.753   |                480.7521  |   130 | 5.8e+07   | C    |    17136.56     -     37931.49    | 3d3.(4F).4s.4p.(3P*) | z 6G* | 13/2 | 3d3.4s.(5F).5s         | e 6F   | 11/2 |  14 - 12  |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                482.745   |                482.7458  |   130 | 1.19e+06  | B+   |      323.46     -     21032.51    | 3d3.4s2              | a 4F  | 7/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 7/2  |   8 - 8   |    |       T4902 |         L3475  |
V IV      |                482.8990  |                482.90+   |     1 |           |      |   234121.8      -    254824.1     | 3p6.3d.4d            | 1S    | 0    | 3p6.3d.5p              | 3D*    | 1    |   1 - 3   |    |             |        L11926  |
V I       |                483.164   |                483.1646  |   150 | 2.0e+06   | B+   |      137.38     -     20828.48    | 3d3.4s2              | a 4F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 5/2  |   6 - 6   |    |       T4902 |         L3475  |
V I       |                483.243   |                483.2426  |   120 | 2.23e+06  | B    |        0.00     -     20687.76    | 3d3.4s2              | a 4F  | 3/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 3/2  |   4 - 4   |    |       T4902 |         L3475  |
V I       |                483.302   |                          |    19 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                484.126   |                484.13+   |    20 | 1.3e+08   | D    |   237638.8      -    258288.8     | 3p6.3d.5s            | 1D    | 2    | 3p6.3d.5p              | 1P*    | 1    |   5 - 3   |    |       T2757 |        L11926  |
V IV      |                484.521   |                484.52+   |     3 | 3.6e+07   | D    |   236148.6      -    256781.8     | 3p6.3d.5s            | 3D    | 1    | 3p6.3d.5p              | 3P*    | 1    |   3 - 3   |    |       T2757 |        L11926  |
V I       |                484.881   |                          |    19 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                485.148   |                485.1482  |   320 | 1.03e+07  | B+   |        0.00     -     20606.50    | 3d3.4s2              | a 4F  | 3/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 1/2  |   4 - 2   |    |       T4902 |         L3475  |
V IV      |                485.505   |                485.51+   |     3 | 1.4e+08   | D    |   236148.6      -    256739.9     | 3p6.3d.5s            | 3D    | 1    | 3p6.3d.5p              | 3P*    | 0    |   3 - 1   |    |       T2757 |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                486.261   |                          |    35 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                486.474   |                486.4731  |   480 | 7.7e+06   | B+   |      137.38     -     20687.76    | 3d3.4s2              | a 4F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 3/2  |   6 - 4   |    |       T4902 |         L3475  |
V I       |                          |                486.4835  |       | 4.1e+06   | C    |     9544.63     -     30094.57    | 3d3.4s2              | a 4P  | 1/2  | 3d3.(4P).4s.4p.(3P*)   | y 4P*  | 3/2  |   2 - 4   |    |       T284n |                |
V I       |                487.126   |                          |    21 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                487.548   |                487.5493  |   620 | 7.3e+06   | B+   |      323.46     -     20828.48    | 3d3.4s2              | a 4F  | 7/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 5/2  |   8 - 6   |    |       T4902 |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                488.056   |                488.0548  |    55 | 3.2e+06   | C    |     9637.03     -     30120.81    | 3d3.4s2              | a 4P  | 3/2  | 3d3.(4P).4s.4p.(3P*)   | y 4P*  | 5/2  |   4 - 6   |    |       T284n |         L3475  |
V I       |                488.156   |                488.1556  |   740 | 7.7e+06   | B+   |      552.96     -     21032.51    | 3d3.4s2              | a 4F  | 9/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 7/2  |  10 - 8   |    |       T4902 |         L3475  |
V V       |                488.5299  |                488.5211  |    7* |           |      |   450024.54     -    470488.77    | 3p6.6g               | 2G    | 7/2  | 3p6.7h                 | 2H*    | 9/2  |   8 - 10  |    |             |        L11926  |
V V       |                488.5299  |                488.5369  |    7* |           |      |   450025.20     -    470488.77    | 3p6.6g               | 2G    | 9/2  | 3p6.7h                 | 2H*    | 9/2  |  10 - 10  |    |             |        L11926  |
V V       |                488.5299  |                488.5369  |    7* |           |      |   450025.20     -    470488.77    | 3p6.6g               | 2G    | 9/2  | 3p6.7h                 | 2H*    | 11/2 |  10 - 12  |    |             |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                488.636   |                488.64+   |    20 | 9.3e+07   | D    |   236322.4      -    256781.8     | 3p6.3d.5s            | 3D    | 2    | 3p6.3d.5p              | 3P*    | 1    |   5 - 3   |    |       T2757 |        L11926  |
V I       |                          |                488.6809  |       | 1.8e+06   | C    |     9637.03     -     30094.57    | 3d3.4s2              | a 4P  | 3/2  | 3d3.(4P).4s.4p.(3P*)   | y 4P*  | 3/2  |   4 - 4   |    |       T284n |                |
V IV      |                489.152   |                489.15+   |       |           |      |   263902.3      -    284340.1     | 3p6.3d.4f            | 3G*   | 3    | 3p6.3d.5d              | 3G     | 4    |   7 - 9   |    |             |        L11926  |
V I       |                489.160   |                          |    27 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                489.421   |                          |    21 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                489.956   |                489.96+   |       | 1.5e+07   |      |   263822.4      -    284226.7     | 3p6.3d.4f            | 3G*   | 4    | 3p6.3d.5d              | 3D     | 3    |   9 - 7   |    |       T2757 |        L11926  |
V I       |                490.062   |                          |    55 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                490.429   |                490.4307  |  95bl | 7.4e+06   | C    |     9637.03     -     30021.58    | 3d3.4s2              | a 4P  | 3/2  | 3d3.(4P).4s.4p.(3P*)   | y 4P*  | 1/2  |   4 - 2   |    |       T284n |         L3475  |
V I       |                490.434   |                490.4434  |       | 9.9e+06   | C    |    17242.08     -     37626.10    | 3d4.(3G).4s          | a 4G  | 11/2 |                        | y 4H*  | 13/2 |  12 - 14  |    |       T284n |         L3475  |
V IV      |                490.6280  |                490.63+   |    40 | 1.1e+08   | D    |   236766.9      -    257143.2     | 3p6.3d.5s            | 3D    | 3    | 3p6.3d.5p              | 3P*    | 2    |   7 - 5   |    |       T2757 |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                491.3083  |                491.31+   |    10 | 4.2e+07   | D    |   263111.4      -    283459.4     | 3p6.3d.4f            | 1G*   | 4    | 3p6.3d.5d              | 1F     | 3    |   9 - 7   |    |       T2757 |        L11926  |
V IV      |                491.694   |                491.70+   |     2 | 3.1e+07   | D    |   263608.3      -    283940.4     | 3p6.3d.4f            | 3F*   | 3    | 3p6.3d.5d              | 3D     | 2    |   7 - 5   |    |       T2757 |        L11926  |
V I       |                492.565   |                492.5656  |    85 | 7.3e+06   | C    |     9824.61     -     30120.81    | 3d3.4s2              | a 4P  | 5/2  | 3d3.(4P).4s.4p.(3P*)   | y 4P*  | 5/2  |   6 - 6   |    |       T284n |         L3475  |
V V       |                493.0533  |                493.053+  |   15* |           |      |   450247.99     -    470524.11    | 3p6.6h               | 2H*   | 11/2 | 3p6.7i                 | 2I     | 13/2 |  12 - 14  |    |             |        L11926  |
V V       |                493.0533  |                493.053+  |   15* |           |      |   450247.99     -    470524.11    | 3p6.6h               | 2H*   | 9/2  | 3p6.7i                 | 2I     | 11/2 |  10 - 12  |    |             |  L3917,L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V V       |                493.0533  |                493.053+  |   15* |           |      |   450247.99     -    470524.11    | 3p6.6h               | 2H*   | 11/2 | 3p6.7i                 | 2I     | 11/2 |  12 - 12  |    |             |        L11926  |
V I       |                493.203   |                493.2032  |    35 | 4.6e+06   | C    |     9824.61     -     30094.57    | 3d3.4s2              | a 4P  | 5/2  | 3d3.(4P).4s.4p.(3P*)   | y 4P*  | 3/2  |   6 - 4   |    |       T284n |         L3475  |
V IV      |                495.4408  |                495.44+   |     1 | 1.9e+07   |      |   264161.8      -    284340.1     | 3p6.3d.4f            | 3G*   | 5    | 3p6.3d.5d              | 3G     | 4    |  11 - 9   |    |       T2757 |        L11926  |
V I       |                496.612   |                          |    23 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                497.0348  |                497.04+   |     3 | 2.5e+07   | D    |   264113.1      -    284226.7     | 3p6.3d.4f            | 3F*   | 4    | 3p6.3d.5d              | 3D     | 3    |   9 - 7   |    |       T2757 |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                497.1941  |                497.19+   |     1 | 5.9e+06   |      |   264591.9      -    284699.3     | 3p6.3d.4f            | 3H*   | 5    | 3p6.3d.5d              | 3G     | 5    |  11 - 11  |    |       T2757 |        L11926  |
V V       |                497.68    |                497.726+  |       |           |      |   450247.99     -    470333.75    | 3p6.6h               | 2H*   | 11/2 | 3p6.7g                 | 2G     | 9/2  |  12 - 10  |    |             |        L11926  |
V V       |                497.68    |                497.736+  |       |           |      |   450247.99     -    470333.35    | 3p6.6h               | 2H*   | 9/2  | 3p6.7g                 | 2G     | 7/2  |  10 - 8   |    |             |        L11926  |
V V       |                497.68    |                497.726+  |       |           |      |   450247.99     -    470333.75    | 3p6.6h               | 2H*   | 9/2  | 3p6.7g                 | 2G     | 9/2  |  10 - 10  |    |             |        L11926  |
V IV      |                498.5653  |                498.56+   |    50 | 1.3e+08   | D    |   237638.8      -    257690.8     | 3p6.3d.5s            | 1D    | 2    | 3p6.3d.5p              | 1F*    | 3    |   5 - 7   |    |       T2757 |   L147,L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                500.233   |                          |    70 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                501.462   |                          |    85 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                503.5460  |                503.55+   |    10 | 5.4e+07   | D    |   264845.7      -    284699.3     | 3p6.3d.4f            | 3H*   | 6    | 3p6.3d.5d              | 3G     | 5    |  13 - 11  |    |       T2757 |        L11926  |
V I       |                505.163   |                          |    28 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                506.412   |                          |    35 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                507.490   |                507.49+   |     5 | 2.7e+07   |      |   264401.9      -    284101.1     | 3p6.3d.4f            | 3H*   | 4    | 3p6.3d.5d              | 3G     | 3    |   9 - 7   |    |       T2757 |        L11926  |
V V       |                507.9413  |                507.94+   |     1 |           |      |   450024.54     -    469706.4     | 3p6.6g               | 2G    | 7/2  | 3p6.7f                 | 2F*    | 5/2  |   8 - 6   |    |             |        L11926  |
V V       |                508.00    |                507.6+    |       |           |      |   450024.54     -    469721       | 3p6.6g               | 2G    | 7/2  | 3p6.7f                 | 2F*    | 7/2  |   8 - 8   |    |             |        L11926  |
V V       |                508.00    |                507.6+    |       |           |      |   450025.20     -    469721       | 3p6.6g               | 2G    | 9/2  | 3p6.7f                 | 2F*    | 7/2  |  10 - 8   |    |             |        L11926  |
V I       |                510.514   |                          |    35 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V XX      |                          |                512.68    |       | 1.29e+02  | C+   |   303100        -    322600       | 1s2.2s.2p            | 3P*   | 0    | 1s2.2s.2p              | 3P*    | 1    |   1 - 3   | M1 |       T4009 |                |
V I       |                512.853   |                          |   110 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V VIII    |                          |                512.88    |       | 3.9e-04   | E    |     7579.6      -     27072       | 3s2.3p4              | 3P    | 0    | 3s2.3p4                | 1D     | 2    |   1 - 5   | E2 |       T4560 |                |
V IV      |                513.078   |                513.08+   |    50 | 1.2e+08   | D    |   236766.9      -    256251.7     | 3p6.3d.5s            | 3D    | 3    | 3p6.3d.5p              | 3F*    | 4    |   7 - 9   |    |       T2757 |          L147  |
V I       |                513.842   |                          |   110 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                513.953   |                          |    25 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                514.6502  |                514.65+   |    40 | 9.2e+07   | D    |   236322.4      -    255747.6     | 3p6.3d.5s            | 3D    | 2    | 3p6.3d.5p              | 3F*    | 3    |   5 - 7   |    |       T2757 |        L11926  |
V I       |                514.872   |                          |    70 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                515.935   |                          |    40 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                516.994   |                          |    23 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V XVII    |                          |                517.19    |       | 6.2e+01   | C    |   120930        -    140260       | 2s2.2p3              | 2D*   | 3/2  | 2s2.2p3                | 2D*    | 5/2  |   4 - 6   | M1 |       T3941 |                |
V XVII    |                          |                517.19    |       | 1.7e-04   | E    |   120930        -    140260       | 2s2.2p3              | 2D*   | 3/2  | 2s2.2p3                | 2D*    | 5/2  |   4 - 6   | E2 |       T3941 |                |
V IV      |                517.5950  |                517.60+   |    30 | 6.1e+07   | D    |   236148.6      -    255463.3     | 3p6.3d.5s            | 3D    | 1    | 3p6.3d.5p              | 3F*    | 2    |   3 - 5   |    |       T2757 |        L11926  |
V I       |                517.677   |                          |    70 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                519.201   |                          |    20 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                519.299   |                519.2965  |   110 | 4.0e+07   | C    |    18680.03     -     37931.49    | 3d3.(4F).4s.4p.(3P*) | z 6F* | 11/2 | 3d3.4s.(5F).5s         | e 6F   | 11/2 |  12 - 12  |    |       T284n |         L3475  |
V I       |                519.362   |                          |    23 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                519.483   |                          |   110 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                519.536   |                519.5345  |    55 | 2.3e+07   | C    |    18372.39     -     37615.03    | 3d3.(4F).4s.4p.(3P*) | z 6F* | 7/2  | 3d3.4s.(5F).5s         | e 6F   | 7/2  |   8 - 8   |    |       T284n |         L3475  |
V I       |                520.661   |                          |    20 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                521.659   |                          |    40 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                522.293   |                522.30+   |     5 | 3.0e+07   | D    |   236322.4      -    255463.3     | 3p6.3d.5s            | 3D    | 2    | 3p6.3d.5p              | 3F*    | 2    |   5 - 5   |    |       T2757 |        L11926  |
V I       |                522.577   |                          |    35 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                522.789   |                522.78+   |    10 |           |      |   236322.4      -    255445.5     | 3p6.3d.5s            | 3D    | 2    | 3p6.3d.5p              | 3D*    | 3    |   5 - 7   |    |             |        L11926  |
V I       |                523.375   |                          |    35 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                523.407   |                523.4071  |   110 | 4.9e+07   | C    |    19023.52     -     38123.79    | 3d4.(3H).4s          | b 2H  | 9/2  | 3d4.(3H).4p            | x 2H*  | 9/2  |  10 - 10  |    |       T284n |         L3475  |
V I       |                524.020   |                          |    20 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                524.087   |                524.0862  |   110 | 4.3e+07   | C    |    19145.13     -     38220.65    | 3d4.(3H).4s          | b 2H  | 11/2 | 3d4.(3H).4p            | x 2H*  | 11/2 |  12 - 12  |    |       T284n |         L3475  |
V I       |                526.098   |                          |    17 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                526.2164  |                526.22+   |    50 | 4.7e+07   | D    |   236148.6      -    255146.8     | 3p6.3d.5s            | 3D    | 1    | 3p6.3d.5p              | 3D*    | 2    |   3 - 5   |    |       T2757 |   L147,L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                526.7045  |                526.70+   |    10 | 2.0e+07   | D    |   236766.9      -    255747.6     | 3p6.3d.5s            | 3D    | 3    | 3p6.3d.5p              | 3F*    | 3    |   7 - 7   |    |       T2757 |        L11926  |
V V       |                529.4115  |                529.411+  |     4 |           |      |   415420.10     -    434303.77    | 3p6.6p               | 2P*   | 1/2  | 3p6.6d                 | 2D     | 3/2  |   2 - 4   |    |             |        L11926  |
V IV      |                531.077   |                531.08+   |    20 | 3.8e+07   | D    |   236322.4      -    255146.8     | 3p6.3d.5s            | 3D    | 2    | 3p6.3d.5p              | 3D*    | 2    |   5 - 5   |    |       T2757 |        L11926  |
V IV      |                535.2320  |                535.22+   |    60 | 8.4e+07   | D    |   236766.9      -    255445.5     | 3p6.3d.5s            | 3D    | 3    | 3p6.3d.5p              | 3D*    | 3    |   7 - 7   |    |       T2757 |   L147,L11926  |
V IV      |                535.3090  |                535.31+   |    25 | 7.4e+07   | D    |   236148.6      -    254824.1     | 3p6.3d.5s            | 3D    | 1    | 3p6.3d.5p              | 3D*    | 1    |   3 - 3   |    |       T2757 |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                535.341   |                          |    40 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V V       |                535.6070  |                535.607+  |     8 |           |      |   415675.69     -    434340.92    | 3p6.6p               | 2P*   | 3/2  | 3p6.6d                 | 2D     | 5/2  |   4 - 6   |    |             |  L3917,L11926  |
V V       |                536.6750  |                536.675+  |     1 |           |      |   415675.69     -    434303.77    | 3p6.6p               | 2P*   | 3/2  | 3p6.6d                 | 2D     | 3/2  |   4 - 4   |    |             |        L11926  |
V I       |                          |                537.2617  |       | 4.e+03    | E    |     2424.78     -     21032.51    | 3d4.(5D).4s          | a 6D  | 9/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 7/2  |  10 - 8   |    |       T4902 |                |
V I       |                538.343   |                          |    35 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                538.514   |                          |    40 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                538.7210  |                538.72+   |     3 |           |      |   264902.2      -    283459.4     | 3p6.3d.4f            | 1F*   | 3    | 3p6.3d.5d              | 1F     | 3    |   7 - 7   |    |             |        L11926  |
V I       |                538.830   |                          |    14 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                539.787   |                          |    11 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                          |                539.8907  |       | 3.e+03    | E    |     2311.36     -     20828.48    | 3d4.(5D).4s          | a 6D  | 7/2  | 3d3.(4F).4s.4p.(3P*)   | z 4D*  | 5/2  |   8 - 6   |    |       T4902 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                540.193   |                          |   100 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                541.526   |                541.5249  |   140 | 3.1e+07   | C    |    19145.13     -     37606.37    | 3d4.(3H).4s          | b 2H  | 11/2 | 3d4.(3H).4p            | z 2I*  | 13/2 |  12 - 14  |    |       T284n |         L3475  |
V I       |                541.809   |                          |    28 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                542.408   |                          |    50 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                543.418   |                          |    40 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                          |                543.587   |       | 3.9e-05   | E    |        0.0      -     18391.2     | 3p6.3d2              | 3F    | 2    | 3p6.3d2                | 1G     | 4    |   5 - 9   | E2 |       T1610 |                |
V I       |                543.766   |                          |    11 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V V       |                544.2704  |                544.270+  |     3 |           |      |   397993.66     -    416361.78    | 3p5.(2P*).3d2.(3F)   | 2F*   | 7/2  | 3p6.5g                 | 2G     | 9/2  |   8 - 10  |    |             |        L11926  |
V I       |                545.812   |                          |    17 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                548.722   |                          |    25 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
