[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Be (all spectra): 743 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 3]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 2360
Query NIST Bibliographic Databases for
Be (new window)
Be Energy Levels
Be Line Wavelengths and Classification
Be Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |                         Ritz    |  Rel. |     Aki    | Acc. |            Ei           Ek              |             Lower level             |            Upper level            |  gi   gk  |Type|      TP  |    Line  |
          |                    Wavelength |                      Wavelength |  Int. |     s^-1   |      |          (cm-1)       (cm-1)            |-------------------------------------|-----------------------------------|           |    |     Ref. |    Ref.  |
          |                     Air (nm)  |                       Air (nm)  |  (?)  |            |      |                                         | Conf.                  | Term | J   | Conf.               | Term | J    |           |    |          |          |
Be II     |                  232.460      |                    232.460      |   40* |            |      |  934593.0+x       -   977597.9+x        | 1s.2s.2p               | 4P*  | 3/2 | 1s.2p2              | 4P   | 3/2  |   4 - 4   |    |          |  L12158  |
Be II     |                  232.460      |                    232.460      |   40* |            |      |  934593.0+x       -   977597.9+x        | 1s.2s.2p               | 4P*  | 3/2 | 1s.2p2              | 4P   | 5/2  |   4 - 6   |    |          |  L12158  |
Be II     |                  232.460      |                    232.460      |   40* |            |      | 1074607.6+x       -  1117612.6+x?       | 1s.2p.3p               | 4P   | 5/2 | 1s.2p.6d            | 4D*  | 5/2  |   6 - 6   |    |          |  L12158  |
Be II     |                  232.460      |                    232.460      |   40* |            |      |  934593.0+x       -   977597.9+x        | 1s.2s.2p               | 4P*  | 5/2 | 1s.2p2              | 4P   | 3/2  |   6 - 4   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  232.460      |                    232.460      |   40* |            |      | 1074607.6+x       -  1117612.6+x?       | 1s.2p.3p               | 4P   | 5/2 | 1s.2p.6d            | 4D*  | 3/2  |   6 - 4   |    |          |  L12158  |
Be II     |                  232.460      |                    232.460      |   40* |            |      |  934593.0+x       -   977597.9+x        | 1s.2s.2p               | 4P*  | 5/2 | 1s.2p2              | 4P   | 5/2  |   6 - 6   |    |          |  L12158  |
Be II     |                  232.460      |                    232.460      |   40* |            |      | 1074607.6+x       -  1117612.6+x?       | 1s.2p.3p               | 4P   | 3/2 | 1s.2p.6d            | 4D*  | 1/2  |   4 - 2   |    |          |  L12158  |
Be II     |                  232.460      |                    232.460      |   40* |            |      | 1074607.6+x       -  1117612.6+x?       | 1s.2p.3p               | 4P   | 1/2 | 1s.2p.6d            | 4D*  | 1/2  |   2 - 2   |    |          |  L12158  |
Be II     |                  232.460      |                    232.460      |   40* |            |      | 1074607.6+x       -  1117612.6+x?       | 1s.2p.3p               | 4P   | 5/2 | 1s.2p.6d            | 4D*  | 7/2  |   6 - 8   |    |          |  L12158  |
