[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ti (all spectra): 4528 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 21000
Query NIST Bibliographic Databases for
Ti (new window)
Ti Energy Levels
Ti Line Wavelengths and Classification
Ti Transition Probabilities
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                    Observed  |                      Ritz    |   Rel. |    Aki    | Acc. |            Ei           Ek            |                Lower level                |                Upper level                |  gi   gk  |   Type|          TP  |           Line  |
          |                   Wavelength |                   Wavelength |   Int. |    s^-1   |      |          (cm-1)       (cm-1)          |-------------------------------------------|-------------------------------------------|           |       |         Ref. |           Ref.  |
          |                    Air (nm)  |                    Air (nm)  |   (?)  |           |      |                                       | Conf.                 | Term       | J    | Conf.                 | Term       | J    |           |       |              |                 |
Ti I      |                  509.9689    |                  509.96852   |      4 |           |      |    25493.733      -     45097.323     | 3d2.(1D).4s.4p.(3P*)  | 3P*        | 2    | 3d2.4s.(2D).5s        | 3D         | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  510.1403    |                  510.14014   |      7 |           |      |    11776.812      -     31373.807     | 3d3.(4F).4s           | b 3F       | 4    | 3d3.(4F).4p           | w 3G*      | 3    |   9 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti VII    |                              |                  510.17      |        | 1.5e+00   | E    |     4534          -     24130         | 3s2.3p4               | 3P         | 1    | 3s2.3p4               | 1D         | 2    |   3 - 5   | M1    |        T4560 |                 |
Ti VII    |                              |                  510.17      |        | 9.0e-04   | E    |     4534          -     24130         | 3s2.3p4               | 3P         | 1    | 3s2.3p4               | 1D         | 2    |   3 - 5   | E2    |        T4560 |                 |
Ti I      |                  510.3125    |                  510.3125    |     43 |           |      |    22081.189      -     41671.567     | 3d2.(3F).4s.4p.(3P*)  | z 1D*      | 2    | 3d3.(2D1).4s          | 1D         | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  510.5648    |                  510.56518   |      2 |           |      |    18037.213      -     37617.894     | 3d3.(2H).4s           | a 3H       | 4    | 3d3.(2G).4p           | v 3G*      | 4    |   9 - 9   |       |              |         L10989  |
Ti I      |                  510.9431    |                  510.94316   |    220 |           |      |    11639.8109     -     31206.007     | 3d3.(4F).4s           | b 3F       | 3    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 3    |   7 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  510.981     |                  510.982+    |      5 |           |      |   128546.38       -    148111.10      | 3p6.3d.4d             | 3D         | 2    | 3p6.3d.5p             | 3F*        | 3    |   5 - 7   |       |              |         L11926  |
Ti I      |                  511.1044    |                  511.10405   |     19 |           |      |    25537.286      -     45097.323     | 3d2.(1D).4s.4p.(3P*)  | 3P*        | 1    | 3d2.4s.(2D).5s        | 3D         | 2    |   3 - 5   |       |              |         L10989  |
Ti I      |                  511.2112    |                  511.21112   |      5 |           |      |    25537.286      -     45093.226     | 3d2.(1D).4s.4p.(3P*)  | 3P*        | 1    | 3d2.4s.(2D).5s        | 3D         | 1    |   3 - 3   |       |              |         L10989  |
Ti I      |                  511.3440    |                  511.34401   |   1400 | 8.41e+06  | C+   |    11639.8109     -     31190.669     | 3d3.(4F).4s           | b 3F       | 3    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 2    |   7 - 5   |       |        T4922 |         L10989  |
Ti I      |                  511.3909    |                  511.39099   |      3 |           |      |    18141.265      -     37690.327     | 3d3.(2H).4s           | a 3H       | 5    | 3d3.(2G).4p           | v 3G*      | 5    |  11 - 11  |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  511.908     |                  511.908+    |      8 | 3.9e+07   | D    |   149403.52       -    168932.83      | 3p6.3d.5p             | 1P*        | 1    | 3p6.3d.5d             | 3S         | 1    |   3 - 3   |       |        T1216 |         L11926  |
Ti I      |                  512.0415    |                  512.0415    |   1500 |           |      |    20795.603      -     40319.829     | 3d3.(2H).4s           | a 1H       | 5    | 3d3.(2H).4p           | z 1I*      | 6    |  11 - 13  |       |              |         L10989  |
Ti III    |                  512.131     |                  512.09+     |      2 |           |      |   182403.64       -    201926.0       | 3p6.3d.(2D<5/2>).5g   | 2[9/2]     | 5    | 3p6.3d.(2D<5/2>).7h   | 2[11/2]*   | 6    |  11 - 13  |       |              |         L11926  |
Ti III    |                  512.131     |                  512.09+     |      2 |           |      |   182403.64       -    201926.0       | 3p6.3d.(2D<5/2>).5g   | 2[9/2]     | 5    | 3p6.3d.(2D<5/2>).7h   | 2[11/2]*   | 5    |  11 - 11  |       |              |         L11926  |
Ti III    |                  512.131     |                  512.13+     |      2 |           |      |   182405.25       -    201926.0       | 3p6.3d.(2D<5/2>).5g   | 2[9/2]     | 4    | 3p6.3d.(2D<5/2>).7h   | 2[11/2]*   | 5    |   9 - 11  |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  512.1959    |                  512.19651   |     5q |           |      |    25574.908      -     45093.226     | 3d2.(1D).4s.4p.(3P*)  | 3P*        | 0    | 3d2.4s.(2D).5s        | 3D         | 1    |   1 - 3   |       |              |         L10989  |
Ti I      |                  512.2082    |                  512.20892   |     35 |           |      |    18037.213      -     37555.058     | 3d3.(2H).4s           | a 3H       | 4    | 3d3.(2G).4p           | v 3G*      | 3    |   9 - 7   |       |              |         L10989  |
Ti I      |                  512.4072    |                  512.40714   |     30 |           |      |    12118.393      -     31628.688     | 3d2.4s2               | a 1G       | 4    | 3d3.(4F).4p           | w 3G*      | 5    |   9 - 11  |       |              |         L10989  |
Ti I      |                  512.7061    |                  512.70635   |     21 |           |      |    21588.495      -     41087.404     | 3d2.(3F).4s.4p.(3P*)  | z 3G*      | 4    | 3d2.4s.(2F).5s        | e 1F       | 3    |   9 - 7   |       |              |         L10989  |
Ti III    |                  512.735     |                  512.728+    |    4bl |           |      |   128433.40       -    147931.47      | 3p6.3d.4d             | 3D         | 1    | 3p6.3d.5p             | 3F*        | 2    |   3 - 5   |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  512.7369    |                  512.73664   |     55 |           |      |    18192.570      -     37690.327     | 3d3.(2H).4s           | a 3H       | 6    | 3d3.(2G).4p           | v 3G*      | 5    |  13 - 11  |       |              |         L10989  |
Ti III    |                  512.806     |                  512.78+     |      0 |           |      |   182436.46       -    201932.7       | 3p6.3d.(2D<5/2>).5g   | 2[11/2]    | 5    | 3p6.3d.(2D<5/2>).7h   | 2[13/2]*   | 6    |  11 - 13  |       |              |         L11926  |
Ti II     |                  512.91563   |                  512.91562   |    180 | 1.46e+06  | B+   |    15257.5527     -     34748.5062    | 3d2.(1G).4s           | b 2G       | 9/2  | 3d2.(3F).4p           | z 2G*      | 9/2  |  10 - 10  |       |        T7385 |            u37  |
Ti III    |                  513.067     |                  513.05+     |      2 |           |      |   182067.49       -    201553.5       | 3p6.3d.(2D<3/2>).5g   | 2[7/2]     | 3    | 3p6.3d.(2D<3/2>).7h   | 2[9/2]*    | 4    |   7 - 9   |       |              |         L11926  |
Ti III    |                  513.067     |                  513.08+     |      2 |           |      |   182068.87       -    201553.5       | 3p6.3d.(2D<3/2>).5g   | 2[7/2]     | 4    | 3p6.3d.(2D<3/2>).7h   | 2[9/2]*    | 4    |   9 - 9   |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  513.2929    |                  513.29286   |     44 |           |      |    18141.265      -     37617.894     | 3d3.(2H).4s           | a 3H       | 5    | 3d3.(2G).4p           | v 3G*      | 4    |  11 - 9   |       |              |         L10989  |
Ti III    |                  513.666     |                  513.62+     |      2 |           |      |   182473.21       -    201937.4       | 3p6.3d.(2D<5/2>).5g   | 2[7/2]     | 3    | 3p6.3d.(2D<5/2>).7h   | 2[9/2]*    | 4    |   7 - 9   |       |              |         L11926  |
Ti III    |                  513.666     |                  513.65+     |      2 |           |      |   182474.38       -    201937.4       | 3p6.3d.(2D<5/2>).5g   | 2[7/2]     | 4    | 3p6.3d.(2D<5/2>).7h   | 2[9/2]*    | 4    |   9 - 9   |       |              |         L11926  |
Ti III    |                  513.666     |                  513.65+     |      2 |           |      |   182474.38       -    201937.4       | 3p6.3d.(2D<5/2>).5g   | 2[7/2]     | 4    | 3p6.3d.(2D<5/2>).7h   | 2[9/2]*    | 5    |   9 - 11  |       |              |         L11926  |
Ti I      |                  514.5460    |                  514.54602   |   2000 | 9.60e+06  | C+   |    11776.812      -     31206.007     | 3d3.(4F).4s           | b 3F       | 4    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 3    |   9 - 7   |       |        T4922 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  514.56900   |                  514.56911   |     21 |           |      |    43740.7678     -     63169.0910    | 3d2.(1G).4p           | y 2G*      | 7/2  | 3d2.(3F).5s           | e 2F       | 5/2  |   8 - 6   |       |              |            u37  |
Ti III    |                  514.731     |                  514.731+    |     14 | 5.6e+07   | D    |   127790.57       -    147212.77      | 3p6.3d.4d             | 1F         | 3    | 3p6.3d.5p             | 1D*        | 2    |   7 - 5   |       |        T1216 |          L3593  |
Ti I      |                  514.7477    |                  514.74777   |   2300 | 4.58e+05  | B'   |        0.000      -     19421.580     | 3d2.4s2               | a 3F       | 2    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    |   5 - 7   |       |        T8000 |         L10989  |
Ti III    |                              |                  514.752     |        |           |      |   128689.67       -    148111.10      | 3p6.3d.4d             | 3D         | 3    | 3p6.3d.5p             | 3F*        | 3    |   7 - 7   |       |              |         L11926  |
Ti I      |                  515.2184    |                  515.21835   |   2000 | 3.51e+05  | B    |      170.1328     -     19573.974     | 3d2.4s2               | a 3F       | 3    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 4    |   7 - 9   |       |        T8000 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  515.40682   |                  515.40682   |    119 | 5.0e+05   | D    |    12628.8455     -     32025.5915    | 3d3                   | b 2D2      | 3/2  | 3d2.(3F).4p           | z 2D*      | 5/2  |   4 - 6   |       |        T2437 |            u37  |
Ti III    |                  515.504     |                  515.504+    |      8 |           |      |   128546.38       -    147939.47      | 3p6.3d.4d             | 3D         | 2    | 3p6.3d.5p             | 3D*        | 3    |   5 - 7   |       |              |         L11926  |
Ti III    |                  516.119     |                  516.10+     |      1 |           |      |   182587.62       -    201958.3       | 3p6.3d.(2D<5/2>).5g   | 2[5/2]     | 2    | 3p6.3d.(2D<5/2>).7h   | 2[7/2]*    | 3    |   5 - 7   |       |              |         L11926  |
Ti III    |                  516.119     |                  516.09+     |      1 |           |      |   182587.12       -    201958.3       | 3p6.3d.(2D<5/2>).5g   | 2[5/2]     | 3    | 3p6.3d.(2D<5/2>).7h   | 2[7/2]*    | 3    |   7 - 7   |       |              |         L11926  |
Ti III    |                  516.119     |                  516.09+     |      1 |           |      |   182587.12       -    201958.3       | 3p6.3d.(2D<5/2>).5g   | 2[5/2]     | 3    | 3p6.3d.(2D<5/2>).7h   | 2[7/2]*    | 4    |   7 - 9   |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  516.255     |                  516.254+    |      9 | 3.1e+07   | D    |   148978.72       -    168343.62      | 3p6.3d.5p             | 3P*        | 1    | 3p6.3d.5d             | 1P         | 1    |   3 - 3   |       |        T1216 |         L11926  |
Ti I      |                  517.0521    |                  517.0522    |     24 |           |      |    18287.554      -     37622.575     | 3d3.(2G).4s           | b 1G       | 4    | 3d.4s2.4p             | x 1F*      | 3    |   9 - 7   |       |              |         L10989  |
Ti I      |                  517.3740    |                  517.37431   |  15000 | 4.23e+06  | B    |        0.000      -     19322.984     | 3d2.4s2               | a 3F       | 2    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 2    |   5 - 5   |       |        T8000 |         L10989  |
Ti III    |                  517.548     |                  517.548+    |      6 |           |      |   128433.40       -    147749.89      | 3p6.3d.4d             | 3D         | 1    | 3p6.3d.5p             | 3D*        | 2    |   3 - 5   |       |              |         L11926  |
Ti I      |                  517.8649    |                  517.86517   |     36 |           |      |     8602.3441     -     27907.013     | 3d2.4s2               | a 3P       | 2    | 3d2.(1D).4s.4p.(1P*)  | y 1D*      | 2    |   5 - 5   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  518.3177    |                  518.31791   |     29 |           |      |    22081.189      -     41368.996     | 3d2.(3F).4s.4p.(3P*)  | z 1D*      | 2    | 3d2.4s.(2F).5s        | 3F         | 3    |   5 - 7   |       |              |         L10989  |
Ti II     |                  518.3709    |                  518.37112   |      8 | 9.04e+04  | C'   |    15257.5527     -     34543.3799    | 3d2.(1G).4s           | b 2G       | 9/2  | 3d2.(3F).4p           | z 2G*      | 7/2  |  10 - 8   |       |        T7385 |            u37  |
Ti I      |                  518.3809    |                  518.38102   |     75 |           |      |     8602.3441     -     27887.803     | 3d2.4s2               | a 3P       | 2    | 3d2.(3P).4s.4p.(3P*)  | z 5P*      | 3    |   5 - 7   |       |              |         L10989  |
Ti II     |                  518.59020   |                  518.59020   |    155 | 1.01e+06  | B+   |    15265.7001     -     34543.3799    | 3d2.(1G).4s           | b 2G       | 7/2  | 3d2.(3F).4p           | z 2G*      | 7/2  |   8 - 8   |       |        T7385 |            u37  |
Ti I      |                  518.6328    |                  518.63252   |    120 | 3.79e+06  | B+   |    17075.258      -     36351.365     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d2.4s.(4F).5s        | e 5F       | 5    |   9 - 11  |       |        T6897 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  518.7886    |                  518.79063   |     5q |           |      |    26494.330      -     45764.562     | 3d3.(4F).4p           | y 5G*      | 2    | 3d2.4s.(4F).6s        | h 5F       | 1    |   5 - 3   |       |              |         L10989  |
Ti II     |                  518.86872   |                  518.86873   |    550 | 2.5e+06   | D    |    12758.2597     -     32025.5915    | 3d3                   | b 2D2      | 5/2  | 3d2.(3F).4p           | z 2D*      | 5/2  |   6 - 6   |       |       T2403n |            u37  |
Ti I      |                  518.8832    |                  518.8823    |     15 |           |      |    22404.739      -     41671.567     | 3d2.(3F).4s.4p.(3P*)  | z 1F*      | 3    | 3d3.(2D1).4s          | 1D         | 2    |   7 - 5   |       |              |         L10989  |
Ti I      |                  518.9578    |                  518.95785   |     46 |           |      |    18061.387      -     37325.410     | 3d3.(2P).4s           | b 3P       | 1    | 3d3.(2D2).4p          | w 3P*      | 2    |   3 - 5   |       |              |         L10989  |
Ti I      |                  519.2969    |                  519.29686   |  17000 | 3.86e+06  | B    |      170.1328     -     19421.580     | 3d2.4s2               | a 3F       | 3    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    |   7 - 7   |       |        T8000 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  519.342     |                  519.341+    |      9 |           |      |   128689.67       -    147939.47      | 3p6.3d.4d             | 3D         | 3    | 3p6.3d.5p             | 3D*        | 3    |   7 - 7   |       |              |         L11926  |
Ti I      |                  519.3875    |                  519.38805   |    25q |           |      |    18911.394      -     38159.461     | 3d3.(4P).4s           | c 3P       | 2    | 3d2.(3P).4s.4p.(1P*)  | u 3D*      | 3    |   5 - 7   |       |              |         L10989  |
Ti I      |                  519.3954    |                  519.39483   |     19 |           |      |     8492.422      -     27740.238     | 3d2.4s2               | a 3P       | 1    | 3d2.(3P).4s.4p.(3P*)  | z 5P*      | 2    |   3 - 5   |       |              |         L10989  |
Ti I      |                  519.4034    |                  519.40370   |    180 | 6.18e+06  | B+   |    16961.442      -     36208.929     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 3    | 3d2.4s.(4F).5s        | e 5F       | 4    |   7 - 9   |       |        T6897 |         L10989  |
Ti I      |                  520.1081    |                  520.10815   |    170 | 7.67e+06  | B+   |    16875.124      -     36096.542     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 2    | 3d2.4s.(4F).5s        | e 5F       | 3    |   5 - 7   |       |        T6897 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  520.3117    |                  520.31120   |      8 |           |      |    18145.286      -     37359.203     | 3d3.(2P).4s           | b 3P       | 2    | 3d3.(4P).4p           | y 5S*      | 2    |   5 - 5   |       |              |         L10989  |
Ti III    |                  520.596     |                  520.593+    |    9bl |           |      |   128546.38       -    147749.89      | 3p6.3d.4d             | 3D         | 2    | 3p6.3d.5p             | 3D*        | 2    |   5 - 5   |       |              |         L11926  |
Ti I      |                  520.6085    |                  520.60885   |    200 |           |      |    20062.886      -     39265.818     | 3d3.(2P).4s           | a 1P       | 1    | 3d.4s2.4p             | w 1D*      | 2    |   3 - 5   |       |              |         L10989  |
Ti XXI    |                              |                  520.7       |        |           |      |[47351900]         - [47371100]        | 1s.4p                 | 3P*        | 1    | 1s.4d                 | 3D         | 1    |   3 - 3   |       |              |         L11926  |
Ti I      |                  520.7849    |                  520.78500   |    110 | 7.08e+06  | B+   |    16817.160      -     36013.597     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 1    | 3d2.4s.(4F).5s        | e 5F       | 2    |   3 - 5   |       |        T6897 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  521.0384    |                  521.03843   |  21000 | 3.89e+06  | B    |      386.874      -     19573.974     | 3d2.4s2               | a 3F       | 4    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 4    |   9 - 9   |       |        T8000 |         L10989  |
Ti I      |                  521.1215    |                  521.12222   |    56q | 3.1e+05   | D    |     6742.756      -     25926.771     | 3d3.(4F).4s           | a 5F       | 4    | 3d2.(3P).4s.4p.(3P*)  | 5D*        | 4    |   9 - 9   |       |       T4401n |         L10989  |
Ti II     |                  521.15305   |                  521.15303   |     33 | 2.10e+06  | B'   |    20891.7898     -     40074.6707    | 3d3                   | b 2F       | 7/2  | 3d2.(1D).4p           | y 2F*      | 7/2  |   8 - 8   |       |        T7385 |            u37  |
Ti I      |                  521.2280    |                  521.22794   |    100 |           |      |    18145.286      -     37325.410     | 3d3.(2P).4s           | b 3P       | 2    | 3d3.(2D2).4p          | w 3P*      | 2    |   5 - 5   |       |              |         L10989  |
Ti XV     |                              |                  521.26      |        | 3.77e+02  | C    |   742877          -    762056         | 2s.2p5                | 3P*        | 1    | 2s.2p5                | 3P*        | 0    |   3 - 1   | M1    |    T3827,u14 |                 |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  521.2993    |                  521.29920   |     45 |           |      |    17995.487      -     37172.989     | 3d3.(2P).4s           | b 3P       | 0    | 3d3.(2D2).4p          | w 3P*      | 1    |   1 - 3   |       |              |         L10989  |
Ti I      |                  521.8085    |                  521.80838   |     35 |           |      |    19322.984      -     38481.773     | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 2    | 3d4                   | 3D         | 1    |   5 - 3   |       |              |         L10989  |
Ti III    |                  521.843     |                  521.843+    |      8 | 3.8e+06   | D    |   129252.74       -    148410.24      | 3p6.3d.4d             | 3G         | 4    | 3p6.3d.5p             | 3F*        | 4    |   9 - 9   |       |        T1216 |         L11926  |
Ti I      |                  521.9629    |                  521.96337   |      6 |           |      |    19322.984      -     38476.084     | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 2    | 3d4                   | 3D         | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  521.9699    |                  521.97015   |   1100 | 2.71e+05  | C+   |      170.1328     -     19322.984     | 3d2.4s2               | a 3F       | 3    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 2    |   7 - 5   |       |        T8000 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  522.0259    |                  522.02587   |     11 |           |      |    18825.782      -     37976.589     | 3d3.(4P).4s           | c 3P       | 1    | 3d2.(3P).4s.4p.(1P*)  | u 3D*      | 2    |   3 - 5   |       |              |         L10989  |
Ti I      |                  522.2673    |                  522.26744   |    210 | 1.95e+07  | C+   |    16817.160      -     35959.109     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 1    | 3d2.4s.(4F).5s        | e 5F       | 1    |   3 - 3   |       |        T4922 |         L10989  |
Ti I      |                  522.3621    |                  522.36230   |    260 | 1.59e+07  | B+   |    16875.124      -     36013.597     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 2    | 3d2.4s.(4F).5s        | e 5F       | 2    |   5 - 5   |       |        T6897 |         L10989  |
Ti I      |                  522.4134    |                  522.41372   |     68 |           |      |     6661.006      -     25797.595     | 3d3.(4F).4s           | a 5F       | 3    | 3d2.(3P).4s.4p.(3P*)  | 5D*        | 3    |   7 - 7   |       |              |         L10989  |
Ti I      |                  522.4305    |                  522.43049   |    950 | 3.00e+07  | B+   |    17215.390      -     36351.365     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 5    | 3d2.4s.(4F).5s        | e 5F       | 5    |  11 - 11  |       |        T6897 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  522.4544    |                  522.45438   |    380 | 1.82e+07  | B+   |    16961.442      -     36096.542     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 3    | 3d2.4s.(4F).5s        | e 5F       | 3    |   7 - 7   |       |        T6897 |         L10989  |
Ti I      |                  522.4933    |                  522.49340   |    630 | 2.30e+07  | B+   |    17075.258      -     36208.929     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d2.4s.(4F).5s        | e 5F       | 4    |   9 - 9   |       |        T6897 |         L10989  |
Ti III    |                  522.628     |                  522.628+    |   12bl | 3.1e+07   | D    |   128433.40       -    147562.14      | 3p6.3d.4d             | 3D         | 1    | 3p6.3d.5p             | 3D*        | 1    |   3 - 3   |       |        T1216 |          L3593  |
Ti II     |                  522.65385   |                  522.65390   |    397 | 3.1e+06   | D    |    12628.8455     -     31756.6406    | 3d3                   | b 2D2      | 3/2  | 3d2.(3F).4p           | z 2D*      | 3/2  |   4 - 4   |       |       T2403n |            u37  |
Ti I      |                  522.719     |                  522.71734   |      2 |           |      |    17075.258      -     36200.732     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d4                   | b 3G       | 5    |   9 - 11  |       |              |         L17997  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  522.7875    |                  522.78727   |     12 |           |      |    20951.7551     -     40074.6707    | 3d3                   | b 2F       | 5/2  | 3d2.(1D).4p           | y 2F*      | 7/2  |   6 - 8   |       |              |          L9190  |
Ti I      |                  523.0972    |                  523.09675   |     40 |           |      |    18061.387      -     37172.989     | 3d3.(2P).4s           | b 3P       | 1    | 3d3.(2D2).4p          | w 3P*      | 1    |   3 - 3   |       |              |         L10989  |
Ti I      |                  523.3808    |                  523.38101   |     60 |           |      |     6598.765      -     25699.987     | 3d3.(4F).4s           | a 5F       | 2    | 3d2.(3P).4s.4p.(3P*)  | 5D*        | 2    |   5 - 5   |       |              |         L10989  |
Ti XXI    |                              |                  523.4       |        |           |      |[47351900]         - [47371000]        | 1s.4p                 | 3P*        | 1    | 1s.4d                 | 3D         | 2    |   3 - 5   |       |              |         L11926  |
Ti I      |                  523.7537    |                  523.75415   |     13 |           |      |    12118.393      -     31206.007     | 3d2.4s2               | a 1G       | 4    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 3    |   9 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  523.8522    |                  523.85375   |   110q |           |      |    16875.124      -     35959.109     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 2    | 3d2.4s.(4F).5s        | e 5F       | 1    |   5 - 3   |       |              |         L10989  |
Ti I      |                  523.8574    |                  523.85858   |    290 |           |      |     6842.962      -     25926.771     | 3d3.(4F).4s           | a 5F       | 5    | 3d2.(3P).4s.4p.(3P*)  | 5D*        | 4    |  11 - 9   |       |              |         L10989  |
Ti I      |                  523.9937    |                  523.99359   |     37 |           |      |     6556.833      -     25635.725     | 3d3.(4F).4s           | a 5F       | 1    | 3d2.(3P).4s.4p.(3P*)  | 5D*        | 1    |   3 - 3   |       |              |         L10989  |
Ti III    |                  524.084     |                  524.083+    |      2 |           |      |   149267.99       -    168343.62      | 3p6.3d.5p             | 3P*        | 2    | 3p6.3d.5d             | 1P         | 1    |   5 - 3   |       |              |         L11926  |
Ti I      |                  524.3702    |                  524.37005   |      7 |           |      |    18911.394      -     37976.589     | 3d3.(4P).4s           | c 3P       | 2    | 3d2.(3P).4s.4p.(1P*)  | u 3D*      | 2    |   5 - 5   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  524.506     |                  524.507+    |      9 |           |      |   128689.67       -    147749.89      | 3p6.3d.4d             | 3D         | 3    | 3p6.3d.5p             | 3D*        | 2    |   7 - 5   |       |              |         L11926  |
Ti I      |                  524.6127    |                  524.61286   |     47 |           |      |    20209.447      -     39265.818     | 3d3.(2D2).4s          | b 1D       | 2    | 3d.4s2.4p             | w 1D*      | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  524.6350    |                  524.63532   |     22 |           |      |     6556.833      -     25612.388     | 3d3.(4F).4s           | a 5F       | 1    | 3d2.(3P).4s.4p.(3P*)  | 5D*        | 0    |   3 - 1   |       |              |         L10989  |
Ti I      |                  524.6486    |                  524.64964   |     4q |           |      |    19421.580      -     38476.615     | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    | 3d4                   | 3D         | 3    |   7 - 7   |       |              |         L10989  |
Ti I      |                  524.6546    |                  524.65504   |    170 |           |      |     6742.756      -     25797.595     | 3d3.(4F).4s           | a 5F       | 4    | 3d2.(3P).4s.4p.(3P*)  | 5D*        | 3    |   9 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  524.6643    |                  524.66426   |     53 |           |      |    19421.580      -     38476.084     | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    | 3d4                   | 3D         | 2    |   7 - 5   |       |              |         L10989  |
Ti I      |                  524.7288    |                  524.72895   |    160 | 1.11e+07  | B+   |    16961.442      -     36013.597     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 3    | 3d2.4s.(4F).5s        | e 5F       | 2    |   7 - 5   |       |        T6897 |         L10989  |
