[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Co (all spectra): 2891 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 610000
Query NIST Bibliographic Databases for
Co (new window)
Co Energy Levels
Co Line Wavelengths and Classification
Co Transition Probabilities
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |            Rel. |    Aki    | Acc. |          Ei           Ek          |               Lower level               |                Upper level                 |  gi   gk  |   Type|         TP  |             Line  |
          |                 Wavelength |                 Wavelength |            Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-----------------------------------------|--------------------------------------------|           |       |        Ref. |             Ref.  |
          |                  Air (nm)  |                  Air (nm)  |            (?)  |           |      |                                   | Conf.                    | Term  | J    | Conf.                    | Term     | J    |           |       |             |                   |
Co II     |                494.94999   |                494.94881   |            620* |           |      |    71846.441    -     92044.913   | 3d7.(2D2).4p             | x 3P* | 2    | 3d7.(4F).4d              | e 3D     | 2    |   5 - 5   |       |             |        L9429c118  |
Co II     |                494.94999   |                494.94910   |            620* | 1.35e+07  | C+   |    89931.466    -    110129.926   | 3d7.(4F).4d              | f 5F  | 5    | 3d7.(4F<9/2>).4f         | 2[7/2]*  | 4    |  11 - 9   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                494.94999   |                494.95489   |            620* | 3.0e+05   | D    |    91424.773    -    111622.997   | 3d7.(4F).4d              | e 5P  | 2    | 3d7.(4F<5/2>).4f         | 2[1/2]*  | 1    |   5 - 3   |       |       T6999 |        L9429c118  |
Co II     |                494.97356   |                494.97351   |            410* | 3.0e+06   | D    |    91352.880    -    111550.344   | 3d7.(4F).4d              | e 5G  | 4    | 3d7.(4F<5/2>).4f         | 2[7/2]*  | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                494.97356   |                494.97376   |            410* | 5.4e+07   | C+   |    91358.992    -    111556.446   | 3d7.(4F).4d              | f 5F  | 1    | 3d7.(4F<5/2>).4f         | 2[5/2]*  | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                495.14873   |                495.14863   |              67 | 1.09e+07  | C+   |    91352.880    -    111543.201   | 3d7.(4F).4d              | e 5G  | 4    | 3d7.(4F<5/2>).4f         | 2[9/2]*  | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
Co II     |                495.25707   |                495.25710   |             670 | 4.6e+07   | C+   |    91352.880    -    111538.779   | 3d7.(4F).4d              | e 5G  | 4    | 3d7.(4F<5/2>).4f         | 2[9/2]*  | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                495.36883   |                495.36886   |             280 | 4.5e+07   | C+   |    90753.266    -    110934.611   | 3d7.(4F).4d              | f 5F  | 3    | 3d7.(4F<7/2>).4f         | 2[7/2]*  | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                495.46520   |                495.46502   |             150 | 2.7e+07   | C+   |    91424.773    -    111602.201   | 3d7.(4F).4d              | e 5P  | 2    | 3d7.(4F<5/2>).4f         | 2[3/2]*  | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                495.53504   |                495.53499   |             380 | 1.45e+07  | C+   |    90753.266    -    110927.845   | 3d7.(4F).4d              | f 5F  | 3    | 3d7.(4F<7/2>).4f         | 2[9/2]*  | 4    |   7 - 9   |       |       T6999 |        L9429c118  |
Co II     |                495.69886   |                495.69863   |             340 | 3.7e+07   | C+   |    89931.466    -    110099.385   | 3d7.(4F).4d              | f 5F  | 5    | 3d7.(4F<9/2>).4f         | 2[9/2]*  | 4    |  11 - 9   |       |       T6999 |        L9429c118  |
Co II     |                495.7901    |                495.79004   |              47 | 1.0e+05   | E    |    91408.494    -    111572.695   | 3d7.(4F).4d              | e 3D  | 3    | 3d7.(4F<5/2>).4f         | 2[5/2]*  | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                495.82963   |                495.82965   |             900 | 8.8e+06   | C+   |    89931.466    -    110094.056   | 3d7.(4F).4d              | f 5F  | 5    | 3d7.(4F<9/2>).4f         | 2[11/2]* | 5    |  11 - 11  |       |       T6999 |        L9429c118  |
Co II     |                496.19095   |                496.18989   |             80* | 1.6e+05   | E    |    91408.494    -    111556.446   | 3d7.(4F).4d              | e 3D  | 3    | 3d7.(4F<5/2>).4f         | 2[5/2]*  | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
Co II     |                496.19095   |                496.19063   |             80* | 3.8e+06   | D    |    91424.773    -    111572.695   | 3d7.(4F).4d              | e 5P  | 2    | 3d7.(4F<5/2>).4f         | 2[5/2]*  | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                496.20836   |                496.20824   |              90 | 8.5e+06   | C+   |    91408.494    -    111555.701   | 3d7.(4F).4d              | e 3D  | 3    | 3d7.(4F<5/2>).4f         | 2[7/2]*  | 4    |   7 - 9   |       |       T6999 |        L9429c118  |
Co II     |                496.23565   |                496.23565   |            1100 | 8.8e+07   | C+   |    89931.466    -    110077.560   | 3d7.(4F).4d              | f 5F  | 5    | 3d7.(4F<9/2>).4f         | 2[9/2]*  | 5    |  11 - 11  |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                496.3408    |                496.34021   |              24 | 8.e+06    | D    |    91408.494    -    111550.344   | 3d7.(4F).4d              | e 3D  | 3    | 3d7.(4F<5/2>).4f         | 2[7/2]*  | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                496.41681   |                496.41681   |            2200 | 8.3e+07   | C+   |    89931.466    -    110070.208   | 3d7.(4F).4d              | f 5F  | 5    | 3d7.(4F<9/2>).4f         | 2[11/2]* | 6    |  11 - 13  |       |       T6999 |        L9429c118  |
Co II     |                496.43552   |                496.43599   |              76 | 1.8e+07   | D    |    91424.773    -    111562.737   | 3d7.(4F).4d              | e 5P  | 2    | 3d7.(4F<5/2>).4f         | 2[3/2]*  | 1    |   5 - 3   |       |       T6999 |        L9429c118  |
Co II     |                496.51642   |                496.51630   |              33 | 4.6e+06   | D    |    91408.494    -    111543.201   | 3d7.(4F).4d              | e 3D  | 3    | 3d7.(4F<5/2>).4f         | 2[9/2]*  | 4    |   7 - 9   |       |       T6999 |        L9429c118  |
Co II     |                496.59140   |                496.59112   |             200 | 1.1e+07   | D    |    91424.773    -    111556.446   | 3d7.(4F).4d              | e 5P  | 2    | 3d7.(4F<5/2>).4f         | 2[5/2]*  | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                496.74167   |                496.74169   |             240 | 2.7e+07   | C+   |    91424.773    -    111550.344   | 3d7.(4F).4d              | e 5P  | 2    | 3d7.(4F<5/2>).4f         | 2[7/2]*  | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                497.1382    |                497.13843   |             100 | 1.5e+07   | D    |    91932.084    -    112041.595   | 3d7.(4F).4d              | e 5P  | 1    | 3d7.(4F<3/2>).4f         | 2[3/2]*  | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co II     |                497.2705    |                497.27236   |             66i | 1.3e+07   | D    |    91932.084    -    112036.18    | 3d7.(4F).4d              | e 5P  | 1    | 3d7.(4F<3/2>).4f         | 2[3/2]*  | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                497.81163   |                497.8112    |            150* | 4.2e+05   | D    |    90967.590    -    111049.924   | 3d7.(4F).4d              | f 5F  | 2    | 3d7.(4P).5p              | 5D*      | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                497.81163   |                497.81158   |            150* | 1.08e+07  | C+   |    91918.200    -    112000.519   | 3d7.(4F).4d              | e 3G  | 4    | 3d7.(4F<3/2>).4f         | 2[9/2]*  | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                497.9433    |                497.9430    |             310 | 3.0e+07   | C+   |    89931.466    -    110008.482   | 3d7.(4F).4d              | f 5F  | 5    | 3d7.(4F<9/2>).4f         | 2[13/2]* | 6    |  11 - 13  |       |       T6999 |        L9429c118  |
Co II     |                498.5636    |                498.56320   |              70 | 9.e+06    | D    |    91928.989    -    111981.033   | 3d7.(4F).4d              | e 5G  | 2    | 3d7.(4F<3/2>).4f         | 2[5/2]*  | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                498.640     |                498.64016   |    160bl(Co I): | 3.6e+06   | D    |    91932.084    -    111981.033   | 3d7.(4F).4d              | e 5P  | 1    | 3d7.(4F<3/2>).4f         | 2[5/2]*  | 2    |   3 - 5   |       |       T6999 |        L9429c119  |
Co II     |                498.6956    |                498.69536   |             110 | 1.3e+07   | D    |    90967.590    -    111014.319   | 3d7.(4F).4d              | f 5F  | 2    | 3d7.(4F<7/2>).4f         | 2[1/2]*  | 1    |   5 - 3   |       |       T6999 |        L9429c118  |
Co III    |                            |                498.778     |                 | 2.4e-02   | E    |    16977.6      -     37021.0     | 3p6.3d7                  | a 2G  | 9/2  | 3p6.3d7                  | a 2F     | 5/2  |  10 - 6   | E2    |       T4605 |                   |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                498.9044    |                498.90426   |              97 | 2.7e+06   | D    |    90967.590    -    111005.925   | 3d7.(4F).4d              | f 5F  | 2    | 3d7.(4P).5p              | 5D*      | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                499.04625   |                499.04622   |             340 | 8.3e+07   | C+   |    90967.590    -    111000.225   | 3d7.(4F).4d              | f 5F  | 2    | 3d7.(4F<7/2>).4f         | 2[3/2]*  | 1    |   5 - 3   |       |       T6999 |        L9429c118  |
Co II     |                499.20661   |                499.20646   |             160 | 1.0e+07   | D    |    91958.369    -    111984.575   | 3d7.(4F).4d              | e 5D  | 3    | 3d7.(4F<3/2>).4f         | 2[5/2]*  | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                499.34375   |                499.34345   |             360 | 4.0e+07   | C+   |    91928.989    -    111949.701   | 3d7.(4F).4d              | e 5G  | 2    | 3d7.(4F<3/2>).4f         | 2[7/2]*  | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                499.59716   |                499.59718   |             600 | 3.4e+07   | C+   |    90975.540    -    110986.083   | 3d7.(4F).4d              | e 5H  | 6    | 3d7.(4F<7/2>).4f         | 2[13/2]* | 7    |  13 - 15  |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                499.78648   |                499.78648   |             550 | 6.0e+07   | C+   |    90967.590    -    110970.554   | 3d7.(4F).4d              | f 5F  | 2    | 3d7.(4F<7/2>).4f         | 2[5/2]*  | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                500.0801    |                500.07896   |              23 | 3.3e+05   | D    |    92044.913    -    112036.18    | 3d7.(4F).4d              | e 3D  | 2    | 3d7.(4F<3/2>).4f         | 2[3/2]*  | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                500.30701   |                500.30698   |             420 | 3.7e+07   | C+   |    91958.369    -    111940.524   | 3d7.(4F).4d              | e 5D  | 3    | 3d7.(4F<3/2>).4f         | 2[7/2]*  | 4    |   7 - 9   |       |       T6999 |        L9429c118  |
Co II     |                500.68662   |                500.68617   |            360p | 2.6e+07   | C+   |    90967.590    -    110934.611   | 3d7.(4F).4d              | f 5F  | 2    | 3d7.(4F<7/2>).4f         | 2[7/2]*  | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                500.77152   |                500.77152   |             640 | 1.6e+06   | D    |    90199.163    -    110162.781   | 3d7.(4F).4d              | f 5F  | 4    | 3d7.(4F<9/2>).4f         | 2[5/2]*  | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                500.94253   |                500.94253   |              87 | 4.5e+06   | D    |    90975.540    -    110932.343   | 3d7.(4F).4d              | e 5H  | 6    | 3d7.(4F<7/2>).4f         | 2[11/2]* | 6    |  13 - 13  |       |       T6999 |        L9429c118  |
Co II     |                500.9506    |                500.95028   |              64 |           |      |    91049.431    -    111005.925   | 3d7.(4F).4d              | e 5D  | 4    | 3d7.(4P).5p              | 5D*      | 3    |   9 - 7   |       |             |        L9429c118  |
Co II     |                501.27032   |                501.27019   |             270 | 9.6e+06   | C+   |    91049.431    -    110993.189   | 3d7.(4F).4d              | e 5D  | 4    | 3d7.(4P).5p              | 5D*      | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
Co II     |                501.35503   |                501.35503   |              30 | 2.1e+06   | D    |    91646.447    -    111586.830   | 3d7.(4F).4d              | e 5H  | 5    | 3d7.(4F<5/2>).4f         | 2[11/2]* | 5    |  11 - 11  |       |       T6999 |        L9429c118  |
Co II     |                501.36595   |                501.36592   |             590 | 4.4e+07   | C+   |    91646.447    -    111586.397   | 3d7.(4F).4d              | e 5H  | 5    | 3d7.(4F<5/2>).4f         | 2[11/2]* | 6    |  11 - 13  |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                501.4324    |                501.43224   |              42 | 4.9e+05   | D    |    91928.989    -    111866.302   | 3d7.(4F).4d              | e 5G  | 2    | 3d7.(4P).5p              | 3D*      | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                501.4624    |                501.46227   |             170 | 1.8e+07   | C+   |    92044.913    -    111981.033   | 3d7.(4F).4d              | e 3D  | 2    | 3d7.(4F<3/2>).4f         | 2[5/2]*  | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                501.5099    |                501.51009   |              55 | 7.e+05    | D    |    91932.084    -    111866.302   | 3d7.(4F).4d              | e 5P  | 1    | 3d7.(4P).5p              | 3D*      | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                501.59111   |                501.59104   |    360bl(Co II) | 8.4e+07   | C+   |    90199.163    -    110130.164   | 3d7.(4F).4d              | f 5F  | 4    | 3d7.(4F<9/2>).4f         | 2[7/2]*  | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                501.59673   |                501.59703   |    730bl(Co II) | 5.e+06    | D    |    90199.163    -    110129.926   | 3d7.(4F).4d              | f 5F  | 4    | 3d7.(4F<9/2>).4f         | 2[7/2]*  | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                501.68457   |                501.68442   |              82 | 2.1e+06   | D    |    91049.431    -    110976.722   | 3d7.(4F).4d              | e 5D  | 4    | 3d7.(4F<7/2>).4f         | 2[5/2]*  | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                502.25163   |                502.25163   |             900 | 7.5e+07   | C+   |    92044.913    -    111949.701   | 3d7.(4F).4d              | e 3D  | 2    | 3d7.(4F<3/2>).4f         | 2[7/2]*  | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                502.36689   |                502.36684   |             860 | 1.02e+08  | C+   |    90199.163    -    110099.385   | 3d7.(4F).4d              | f 5F  | 4    | 3d7.(4F<9/2>).4f         | 2[9/2]*  | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
Co II     |                502.50146   |                502.50141   |              99 | 6.e+05    | D    |    90199.163    -    110094.056   | 3d7.(4F).4d              | f 5F  | 4    | 3d7.(4F<9/2>).4f         | 2[11/2]* | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
Co II     |                502.54228   |                502.54205   |              90 | 2.5e+07   | C+   |    91049.431    -    110942.715   | 3d7.(4F).4d              | e 5D  | 4    | 3d7.(4F<7/2>).4f         | 2[7/2]*  | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                502.56638   |                502.56610   |              77 | 6.e+06    | D    |    91646.447    -    111538.779   | 3d7.(4F).4d              | e 5H  | 5    | 3d7.(4F<5/2>).4f         | 2[9/2]*  | 5    |  11 - 11  |       |       T6999 |        L9429c118  |
Co II     |                502.59109   |                502.59106   |             990 | 6.3e+07   | C+   |    91049.431    -    110940.775   | 3d7.(4F).4d              | e 5D  | 4    | 3d7.(4F<7/2>).4f         | 2[11/2]* | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
Co II     |                502.6476    |                502.64757   |              77 | 7.e+06    | D    |    91667.338    -    111556.446   | 3d7.(4F).4d              | e 5G  | 3    | 3d7.(4F<5/2>).4f         | 2[5/2]*  | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
Co II     |                502.66642   |                502.66640   |             680 | 7.0e+07   | C+   |    91667.338    -    111555.701   | 3d7.(4F).4d              | e 5G  | 3    | 3d7.(4F<5/2>).4f         | 2[7/2]*  | 4    |   7 - 9   |       |       T6999 |        L9429c118  |
Co II     |                502.6968    |                502.69599   |              44 | 1.2e+06   | D    |    92120.640    -    112007.833   | 3d7.(4F).4d              | e 5H  | 4    | 3d7.(4F<3/2>).4f         | 2[9/2]*  | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                502.74698   |                502.74686   |             140 | 2.0e+07   | C+   |    91049.431    -    110934.611   | 3d7.(4F).4d              | e 5D  | 4    | 3d7.(4F<7/2>).4f         | 2[7/2]*  | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                502.80193   |                502.80183   |             490 | 1.08e+07  | C+   |    91667.338    -    111550.344   | 3d7.(4F).4d              | e 5G  | 3    | 3d7.(4F<5/2>).4f         | 2[7/2]*  | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                502.8118    |                502.8117    |              49 |           |      |    74522.916    -     94405.533   | 3d7.(2D2).4p             | y 1P* | 1    | 3d7.(4F).4d              | e 3P     | 1    |   3 - 3   |       |             |        L9429c118  |
Co II     |                502.88072   |                502.88094   |             490 | 3.5e+07   | C+   |    92120.640    -    112000.519   | 3d7.(4F).4d              | e 5H  | 4    | 3d7.(4F<3/2>).4f         | 2[9/2]*  | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
Co II     |                502.91813   |                502.91798   |           1700* | 2.5e+07   | C+   |    91049.431    -    110927.845   | 3d7.(4F).4d              | e 5D  | 4    | 3d7.(4F<7/2>).4f         | 2[9/2]*  | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                502.91813   |                502.91841   |           1700* | 4.1e+07   | C+   |    90199.163    -    110077.560   | 3d7.(4F).4d              | f 5F  | 4    | 3d7.(4F<9/2>).4f         | 2[9/2]*  | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
Co II     |                502.95591   |                502.95614   |            200* | 4.3e+06   | D    |    91049.431    -    110926.337   | 3d7.(4F).4d              | e 5D  | 4    | 3d7.(4F<7/2>).4f         | 2[9/2]*  | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
Co II     |                502.95591   |                502.95738   |            200* |           |      |    27468.988    -     47345.845   | 3d7.(2H).4s              | a 3H  | 5    | 3d7.(4F).4p              | z 5G*    | 5    |  11 - 11  |       |             |        L9429c118  |
Co II     |                502.98250   |                502.98253   |             490 | 1.6e+07   | C+   |    91667.338    -    111543.201   | 3d7.(4F).4d              | e 5G  | 3    | 3d7.(4F<5/2>).4f         | 2[9/2]*  | 4    |   7 - 9   |       |       T6999 |        L9429c118  |
Co I      |                            |                503.4031    |                 | 2.4e+04   | E    |    16470.60     -     36329.86    | 3p6.3d8.(1D).4s          | a 2D  | 3/2  | 3p6.3d8.(3F).4p          | y 2F*    | 5/2  |   4 - 6   |       |       T4223 |                   |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co I      |                            |                503.4923    |                 | 5.0e+05   | B    |    28345.86     -     48201.60    | 3p6.3d7.(4F).4s.4p.(3P*) | z 4F* | 9/2  | 3p6.3d7.4s.(5F).5s       | f 4F     | 7/2  |  10 - 8   |       |       T4223 |                   |
Co II     |                503.75777   |                503.75754   |             140 | 1.36e+08  | C+   |    90302.776    -    110148.061   | 3d7.(4F).4d              | e 5G  | 6    | 3d7.(4F<9/2>).4f         | 2[15/2]* | 7    |  13 - 15  |       |       T6999 |        L9429c118  |
Co II     |                504.4024    |                504.40319   |              80 | 3.6e+06   | D    |    92120.640    -    111940.524   | 3d7.(4F).4d              | e 5H  | 4    | 3d7.(4F<3/2>).4f         | 2[7/2]*  | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
Co II     |                505.07088   |                505.07088   |            3800 | 1.8e+07   | C+   |    90302.776    -    110096.458   | 3d7.(4F).4d              | e 5G  | 6    | 3d7.(4F<9/2>).4f         | 2[13/2]* | 7    |  13 - 15  |       |       T6999 |        L9429c118  |
Co II     |                505.13213   |                505.13218   |             140 | 1.2e+06   | D    |    90302.776    -    110094.056   | 3d7.(4F).4d              | e 5G  | 6    | 3d7.(4F<9/2>).4f         | 2[11/2]* | 5    |  13 - 11  |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                505.55349   |                505.55356   |             220 | 1.7e+07   | C+   |    90302.776    -    110077.560   | 3d7.(4F).4d              | e 5G  | 6    | 3d7.(4F<9/2>).4f         | 2[9/2]*  | 5    |  13 - 11  |       |       T6999 |        L9429c118  |
Co II     |                505.74154   |                505.74159   |            1700 | 6.7e+07   | C+   |    90302.776    -    110070.208   | 3d7.(4F).4d              | e 5G  | 6    | 3d7.(4F<9/2>).4f         | 2[11/2]* | 6    |  13 - 13  |       |       T6999 |        L9429c118  |
Co II     |                506.0317    |                506.03210   |             110 | 2.1e+07   | D    |    92285.510    -    112041.595   | 3d7.(4F).4d              | e 5D  | 0    | 3d7.(4F<3/2>).4f         | 2[3/2]*  | 1    |   1 - 3   |       |       T6999 |        L9429c118  |
Co II     |                506.70994   |                506.70996   |            1200 | 6.e+06    | D    |    90464.589    -    110194.244   | 3d7.(4F).4d              | e 5P  | 3    | 3d7.(4F<9/2>).4f         | 2[3/2]*  | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
Co II     |                506.98852   |                506.98865   |             240 | 2.2e+07   | C+   |    92317.368    -    112036.18    | 3d7.(4F).4d              | e 5D  | 2    | 3d7.(4F<3/2>).4f         | 2[3/2]*  | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                507.3254    |                507.3258    |             150 | 1.8e+07   | C+   |    90302.776    -    110008.482   | 3d7.(4F).4d              | e 5G  | 6    | 3d7.(4F<9/2>).4f         | 2[13/2]* | 6    |  13 - 13  |       |       T6999 |        L9429c118  |
Co II     |                507.51136   |                507.51125   |    380bl(Co II) | 1.8e+08   | C+   |    90464.589    -    110163.09    | 3d7.(4F).4d              | e 5P  | 3    | 3d7.(4F<9/2>).4f         | 2[5/2]*  | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
Co II     |                507.51965   |                507.51932   |    520bl(Co II) | 1.3e+06   | D    |    90464.589    -    110162.781   | 3d7.(4F).4d              | e 5P  | 3    | 3d7.(4F<9/2>).4f         | 2[5/2]*  | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                507.70644   |                507.7064    |            340* |           |      |    91358.992    -    111049.924   | 3d7.(4F).4d              | f 5F  | 1    | 3d7.(4P).5p              | 5D*      | 2    |   3 - 5   |       |             |        L9429c118  |
Co II     |                507.70644   |                507.70693   |            340* | 4.6e+07   | C+   |    91932.084    -    111622.997   | 3d7.(4F).4d              | e 5P  | 1    | 3d7.(4F<5/2>).4f         | 2[1/2]*  | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                508.1638    |                508.16375   |              86 | 2.8e+06   | D    |    91928.989    -    111602.201   | 3d7.(4F).4d              | e 5G  | 2    | 3d7.(4F<5/2>).4f         | 2[3/2]*  | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                508.24368   |                508.24371   |             310 | 3.3e+07   | C+   |    91932.084    -    111602.201   | 3d7.(4F).4d              | e 5P  | 1    | 3d7.(4F<5/2>).4f         | 2[3/2]*  | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                508.31893   |                508.31893   |             780 | 3.1e+07   | C+   |    92317.368    -    111984.575   | 3d7.(4F).4d              | e 5D  | 2    | 3d7.(4F<3/2>).4f         | 2[5/2]*  | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                508.3431    |                508.34346   |              65 | 1.6e+06   | D    |    91326.932    -    110993.189   | 3d7.(4F).4d              | e 3G  | 5    | 3d7.(4P).5p              | 5D*      | 4    |  11 - 9   |       |       T6999 |        L9429c118  |
Co II     |                508.36200   |                508.36109   |    650bl(Co II) | 9.3e+07   | C+   |    90464.589    -    110130.164   | 3d7.(4F).4d              | e 5P  | 3    | 3d7.(4F<9/2>).4f         | 2[7/2]*  | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                508.36727   |                508.36725   |     91bl(Co II) | 1.1e+06   | D    |    90464.589    -    110129.926   | 3d7.(4F).4d              | e 5P  | 3    | 3d7.(4F<9/2>).4f         | 2[7/2]*  | 4    |   7 - 9   |       |       T6999 |        L9429c118  |
Co II     |                508.92658   |                508.92379   |            430* | 8.e+06    | D    |    91958.369    -    111602.201   | 3d7.(4F).4d              | e 5D  | 3    | 3d7.(4F<5/2>).4f         | 2[3/2]*  | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
Co II     |                508.92658   |                508.92705   |            430* | 7.5e+07   | C+   |    91928.989    -    111572.695   | 3d7.(4F).4d              | e 5G  | 2    | 3d7.(4F<5/2>).4f         | 2[5/2]*  | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                508.9866    |                508.9860    |             43* |           |      |    91408.494    -    111049.924   | 3d7.(4F).4d              | e 3D  | 3    | 3d7.(4P).5p              | 5D*      | 2    |   7 - 5   |       |             |        L9429c118  |
Co II     |                508.9866    |                508.98841   |             43* | 1.5e+05   | D    |    92359.180    -    112000.519   | 3d7.(4F).4d              | e 3H  | 5    | 3d7.(4F<3/2>).4f         | 2[9/2]*  | 5    |  11 - 11  |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
